"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Montenegro","Montenegro2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.383333333333333,0.383333333333333,NA,0,0,0,1,2,0.251893564057327,0.251893564057327,0.340597086217495,0.48167701863354,0.118177473990801,0.114081399150049,0.649805447470817,2,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",19,0.28294377827591,0.210805292850579,0.268331935862562,0.490089909123851,-0.0780129093987758,-0.0773927026195923,0.92813052217497,6,0.302316104398098,0.278380027667396,0.341773502060544,0.654666666666667,-0.025924695335108,-0.0481862674362674,1.13881736366265,16,0.576225187596919,0.75621878835438,0.320607004199619,0.60952380952381,-0.0152438825225899,-0.00235165653084557,0.691345401576299,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",13,0.340391105507491,0.307780934895328,0.177559180198403,0.279411764705882,-0.0102552187794337,-0.0190126616816574,1.00041826400788,43,0.361709376754305,0.44827896366094,0.229233047582824,0.472222222222222,-0.00434119593561354,-0.00406022758124715,0.836994767312958,23,0.198016734171926,0.128490936769751,0.180388194196223,0.294444444444444,0.00292806634020531,-0.0061502193666438,1.03049806723416,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",1,1.33333333333333e-09,1.33333333333333e-09,NA,0,0,0,1,1,1.43617021276596,1.43617021276596,NA,0,0,0,1,5,0.546501898444031,0.56281924596241,0.307845785266222,0.174,-0.0390728554731341,-0.0451436765508845,0.661705284321197,0,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",10,0.425372167011004,0.389308401139777,0.234116752648463,0.474897216951297,0.093646402050764,0.0993937612576482,0.299223437455881,10,0.5006416029097,0.521368226436651,0.11344091336508,0.0960960960960962,-0.0279215710159762,-0.0187734945115195,1.11578142767959,20,0.543567428947158,0.571428571428571,0.191266170354592,0.297619047619047,-0.0376811850674328,-0.00428964887651196,NA,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,0.522509751599133,0.479581036961868,0.349885621074679,0.712076923076923,-0.0691671506731594,-0.0938459407238976,1.25417523198049,8,0.359086428550246,0.361945627734865,0.260071258923357,0.488888888888889,-0.0637156890905959,-0.0132895280862738,0.983004868305785,2,0.445490613881858,0.445490613881858,0.00893265696264663,0,-0.000343648887168076,-0.00132975627627382,1,9,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",13,2.08108431633327,0.296071788792611,3.73275750203458,0.834136546184739,-1.27187861769524,-0.944623987328565,1.02226934672016,73,0.230237577536764,0.12,0.222702347844197,0.266666666666666,-0.0133960860484549,-0.00728145565665091,1,48,0.162953101455121,0.0734543810175419,0.214869251210978,0.249991428571429,0.0288740271582963,0.012539469044331,1.02362204422749,15,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,0.257062940765353,0.196872578495361,0.241762632479144,0.199321084914179,-0.0309636171584857,-0.0315304558461423,1.06451820365815,39,0.113335397947873,0.0536058790928517,0.153186731508655,0.161666666666667,-0.0319244740753158,-0.0346510495671235,1.64805597704517,26,0.13518067279216,0.0854974953080538,0.180727137865267,0.071111111111111,-0.000447552795799828,-0.000382519996145085,1.09976959865329,6,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",6,0.0503489689465121,0.0329296681603438,0.0541572983054576,0.084,0.0171048400178933,0.0157350763198413,1.11653520438183,8,0.211655141957903,0.182161491734737,0.0692820379175451,0.071428571428571,0.000964859774284122,-0.0015972866419295,NA,9,0.1878965185178,0.171463282139631,0.162477962914922,0.185714285714286,0.00748254105996703,0.00286829109444461,0.745515995583898,0,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",11,0.30448847691069,0.329998243552297,0.247901880199799,0.392307692307692,-0.0667260704037061,-0.0225795821565189,0.523429346957383,9,0.34009258735064,0.31454957672788,0.177931142528669,0.15,0.0168722852310631,0.0125684504399364,0.919778832742715,6,0.339162408475296,0.32682879132581,0.166418705996125,0.138031914893617,0.0125541049576007,0.0110426589525897,1.31578947368421,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",40,0.327735579693741,0.307796196147553,0.192224973912475,0.282725176919966,0.0870879647260274,0.0252392431238083,0.211935969040874,27,0.472789301699001,0.473907530682612,0.0979102204833477,0.077916791904619,0.0147012764819422,0.00633244729692363,0.823727154241649,52,0.525656142900834,0.569613585480457,0.18183595014759,0.175631379674926,0.00914553969071944,0.00967848993096714,0.559311502162142,5,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",16,0.488606011312744,0.420538891030524,0.301688332513183,0.305041239012624,0.0392064199856964,0.0584794640240281,1.47237993909429,38,0.4096462453126,0.482098025897581,0.244385983376498,0.36,0.0258992561780606,0.00888290657540124,0.863000760861121,23,0.474383523286467,0.400607389099329,0.315435515898301,0.448420086098967,0.0325598604027005,0.0350212268026849,0.506934629720994,7,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",4,0.600207717941884,0.535841570653627,0.352370148340814,0.520556089965659,-0.0926957458493579,-0.0690707037692016,1.3700621075388,6,0.473514636433893,0.431325632261699,0.348077295075277,0.516,0.033031516974599,0.0358617338745091,1.00364366098634,11,0.625889749839727,0.570376709963008,0.261892983059854,0.312126874233983,-0.0449445682185645,-0.0398188554618809,1.19634797484942,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",28,0.378390500866839,0.295060671644107,0.230979166825215,0.246536796536797,0.0871538027044783,0.0521181676255583,0.679989278856474,16,0.341433693619601,0.327981936477978,0.254308368275587,0.347292314566577,0.0196831524574584,0.0111777469535398,0.43076546076142,28,0.329328472891007,0.3334658390915,0.214677543833455,0.34601,0.00650555377194131,0.0077414272917239,1.21938491474178,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",7,0.414637543609346,0.428795835961098,0.324544049666818,0.696641156462585,-0.0136213052286066,-0.00961457490835152,1.5559710398678,56,0.328261716483527,0.375724820937154,0.208945084048775,0.413194444444444,0.0303041440139273,0.00295225755394173,1.25,23,0.32641390564656,0.266476474725902,0.249372042633286,0.402816901408451,0.0127232576672221,0.0068004334868419,1.04501037752963,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",5,0.476566125431603,0.481020423268606,0.131831950081465,0.171192346513812,-0.0243277105648321,-0.0346461462936701,2.54485460255968,9,0.404746700324954,0.539527409511202,0.259103324183603,0.491691248770895,-0.0342240325122626,-0.0268435344391647,1.06357261856799,1,0.361702127659574,0.361702127659574,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",3,0.0240448666293491,0.0152484256641629,0.0340182603906168,0.0571466666666667,0.0234662098800286,0.0218109280398999,0.363415242025869,3,0.592292426883483,0.13,0.880948061556698,1.56219551995253,0.273982241560151,0.271569165961689,NA,2,0.0410062647231272,0.0410062647231272,0.0246201724722225,0.0348181818181818,0,0,1,0,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",2,0.346081745110636,0.346081745110636,0.189639411681947,0.268190627961065,-0.0612797294758932,-0.0656855149746626,2.07240307247583,1,0.304709668818679,0.304709668818679,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",2,0.0687378555025614,0.0687378555025614,0.0876545104571029,0.123962197491609,-0.0170129497162003,-0.0170129497162003,1.37833333333333,15,0.306540476711255,0.198947754099934,0.329360308964828,0.35,0.0604040886457506,0.0290703941688044,0.602731030238302,7,0.15794338922125,0.125,0.140923910038511,0.252,-0.0133657175735776,-0.0145015664388315,1.51103250599278,1,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",29,0.40910482779366,0.41245662889701,0.305458351786779,0.536607071118711,-0.0102750994339666,-0.0807194604996849,0.6161369865821,51,0.401074239262619,0.40305180983404,0.272083317400212,0.409756097560976,0.00747921397308403,-0.00311210793393993,0.902101205439366,27,0.446678388641824,0.435881213135487,0.228671088824591,0.300082392164981,0.0333023531895416,0.0340660480669448,1.57539523380525,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,15,0.49271641191337,0.477777777777778,0.0713098207681861,0.111555555555556,0.0139915635051825,0.0139915635051825,0.772727272727273,6,0.556241828590417,0.605274725484324,0.102231986255269,0.196799656061909,-0.0284437866369037,-0.0291638198263371,1.49435027449521,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",2,0.244158741042502,0.244158741042502,0.179126825582964,0.253323586124268,-0.0592273426578519,-0.0631952843329276,2.10417196950406,11,0.35207392226708,0.327328592575036,0.132507703809483,0.16829875,-0.00580537839856622,-0.00823506257089504,1.59562680413596,6,0.341428074965426,0.349970588235294,0.0222588501748646,0.03088235,0.000213341588261917,-0.00114080568974262,1.40067578111592,2,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",1,0.285714285714286,0.285714285714286,NA,0,0,0,1,13,0.392408283151317,0.376470588235294,0.0564201966229202,0.071428571428572,0.0158042215782154,0.0158042215782154,0.513513513513513,14,0.482731384323531,0.451896690887569,0.163487317398781,0.183333333333333,0.0296357341567162,0.0274353848956867,0.499830181788459,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",9,0.516121599303686,0.577639799587102,0.237894383348696,0.2,-0.0732970383286257,-0.0831705866642885,1.90449029530549,NA,NA,NA,NA,NA,NA,NA,NA,3,0.436285936285936,0.424242424242424,0.13501883724838,0.269230769230769,0.012545719862793,0.012545719862793,1,0,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",2,0.374675359294338,0.374675359294338,0.142624193615656,0.201701068933786,0,0,1,11,0.523640557070699,0.615263162920193,0.302070884156891,0.542794313785034,-0.00257728739909669,-0.00621065374271846,0.447045950320886,6,0.242461733262106,0.131813019613431,0.282331597202517,0.389244186046512,-0.0103338679050795,-0.0247918572211794,1.33865870285528,1,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",11,0.459587598598775,0.40254517866097,0.18904794824738,0.293416927899686,0.0807183295289118,0.108738571679936,0.807673958967678,14,0.674978498725205,0.461803479702761,0.722651024436773,0.474358974358975,-0.0160783356096575,0.00991440001109523,1.03679544443084,8,0.241652581544264,0.222191685310185,0.140213985576314,0.166666666666667,0.00443164331853109,0.00867974206676566,1.22927328732089,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",10,0.333709690147318,0.240171210484922,0.148644176973061,0.280341662417134,-0.0182886037795954,-0.00405359358342614,1.62535180566412,6,0.40503167321438,0.432981351440161,0.120212926586217,0.156850973491348,-0.000109986423029021,0.00187988200319001,0.952380952380952,2,0.296695007883515,0.296695007883515,0.251925922474688,0.356277056277056,0.0530472622908112,0.0843814080656186,0.832345878658069,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",30,0.539831678589752,0.548997998292199,0.298828970003324,0.438888888888889,-0.0414648556388567,-0.0342325999722068,0.991545422872168,10,0.675810041184061,0.611111111111111,0.159285577065301,0.24297539809588,0.0476382197475043,0.0132625598473763,0.78339597101168,24,0.413464126066389,0.416666666666667,0.0988119429492404,0,-0.00758165314616665,0.00849992697599274,0.364361673811378,13,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",15,0.278409367273059,0.240525853356924,0.217336409131186,0.324766942820801,-0.05273857338758,-0.0381928476149665,0.81426662918583,24,0.400964241276702,0.222222222222222,0.408006018731465,0.843444227005871,0.0131872611431194,0.00677486079809573,1,14,0.108466271572338,0.0999952567976038,0.112268570883966,0.126666666666667,0.0232359061428852,0.0103228371542197,0.442778615992134,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,0.0400947169381061,0.0402526996557252,0.0187541542671069,0.0425,0.00352667100983915,0.00301946639096352,1.12942467069736,4,0.0917695193053716,0.092030888385369,0.0105639969013126,0,0.000448418034843705,0.00696879886169969,1,14,0.100293110114515,0.022492370472739,0.169981016429184,0.157926660776625,0.00226525197330819,0.0100224751297689,1.09723071545146,20,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",15,0.0257167235001135,0.0161180215101634,0.0252218469524643,0.0268181818181818,0.00101218935055286,-0.00195910250721755,0.749596274523767,41,0.0779895818465482,0.1,0.0518266624129833,0.0594444444444444,-0.0016623895720848,0.000905388105839451,1,35,0.0409575582569817,0.0250562537809594,0.0471690485970221,0.0473932859245598,-0.00565653610641509,-0.00449238161324188,1.30701953743073,2,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",18,0.403464575027381,0.38599064051409,0.236007412644396,0.370635622035883,-0.039372068643315,-0.0714674089842896,0.242653005221544,24,0.29736555950915,0.119990072034848,0.279203634179548,0.414245961538461,0.0474877137692641,0.0168139897674656,0.544449633123852,28,0.481412162187355,0.428031828430552,0.191424929748994,0.379090909090909,-0.0137233772139568,-0.0154133997920029,1.29827085849206,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",9,0.329441719146825,0.371853435901907,0.297378625983378,0.502903014863634,0.0565648665231779,0.0514268539829824,1.04480632550017,8,0.539100524456807,0.534193230544732,0.170873260892684,0.375531293399198,-0.00315182315715636,0.0350909378547352,0.98290287470564,4,0.504871770176833,0.65014088507075,0.39307721211291,0.599240901213172,0.0394156766652566,0.0130537521646101,2.59138490359114,1,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",3,0.431854583855913,0.430932373092624,0.0845142728089676,0.108066666666667,-0.0121452508264914,-0.0129091761650651,1.03096754943158,6,0.270804260643212,0.282711004143707,0.38290318333855,0.57517667844523,0.15854267764961,0.043227282440712,0.559092767757809,1,0.64,0.64,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",40,0.649445924535137,0.728125708137607,0.30604191822118,0.4,-0.0114661446212986,-0.0195103791239927,0.342283866361791,24,0.522497811026221,0.503498665575351,0.443195790227383,0.590909090909091,-0.016834976312929,-0.0228341991109869,0.951434175841221,42,0.555259186342126,0.726729666825079,0.291432892235241,0.416666666666667,0.00170592477102338,0.0211920506215529,1.2,5,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,0.294751847842841,0.249392487586444,0.270981814475787,0.581884914576518,0.114616729422783,0.127572454340439,0.348724528093707,13,0.284490211689047,0.176956583009588,0.251817859481805,0.438235294117647,-0.0371320078392896,-0.00783555507828995,1.89864683138629,10,0.490849210332543,0.544844410206043,0.291833748770925,0.527272727272727,0.0486717400328941,0.055491435723536,0.917780808823494,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.277057662167282,0.290334740044977,0.275292167622402,0.47125,-0.0343086746448235,0.0218776099238516,1.5666757224993,1,0.722222222222222,0.722222222222222,NA,0,0,0,1,3,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",8,0.30217236779983,0.336926429624009,0.201953554346825,0.367483660130719,0.0406652701688468,0.0553532610318334,0.353473327464763,16,0.153203198292033,0.148378455448057,0.0943179953600119,0.109803921568627,0.0140881069436926,0.00686541078339875,0.770053952964273,16,0.142769417445136,0.0929549959239865,0.1139950618947,0.168579306538211,-0.00833145642398162,-0.00509814819090044,0.799024453464728,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
