"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Senegal","Senegal2014",74,8910.62002547633,5079.38323547209,17349.658744253,6921.6014791402,25594.5707682854,19284.8621970508,1,-22,74,8910.62002547633,5079.38323547209,17349.658744253,6921.6014791402,25594.5707682854,19284.8621970508,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",15,69508.6537638444,47718.1772923313,66101.9058989815,47221.5734973212,2095.49049977306,20602.0608299238,0.792007969202423,-7,15,69508.6537638444,47718.1772923313,66101.9058989815,47221.5734973212,2095.49049977306,20602.0608299238,0.792007969202423,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Southsudan","Southsudan2014",22,14469.4871756209,5710.47622281708,19719.0694371137,12750.7356359346,-2708.90640671335,-3342.23826329814,0.855472612608931,-12,22,14469.4871756209,5710.47622281708,19719.0694371137,12750.7356359346,-2708.90640671335,-3342.23826329814,0.855472612608931,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",95,5280.11433097756,2755.90709984705,6711.33232388851,3792.02736117945,-555.456067392344,-951.13078787047,1.71362009857966,-66,95,5280.11433097756,2755.90709984705,6711.33232388851,3792.02736117945,-555.456067392344,-951.13078787047,1.71362009857966,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",21,13273.1032634599,11763.2433165464,4758.42824552397,8661.27946127945,1036.55466625401,1031.24654250852,1.53645829711523,-18,21,13273.1032634599,11763.2433165464,4758.42824552397,8661.27946127945,1036.55466625401,1031.24654250852,1.53645829711523,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",3,1316.25773553818,584.704872635178,2076.61644297378,0,795.688918316139,781.028486378774,0.85053754633346,14,3,1316.25773553818,584.704872635178,2076.61644297378,0,795.688918316139,781.028486378774,0.85053754633346,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",23,15139.3493199262,16063.2087449953,4295.70708481375,6264.35416171696,-276.494305970657,41.7831017219429,0.498733354759619,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",7,178941.82092344,198158.522523759,61004.5994843803,130373.685100405,40619.5038272929,32635.2506343458,5.85836760419847,3,7,178941.82092344,198158.522523759,61004.5994843803,130373.685100405,40619.5038272929,32635.2506343458,5.85836760419847,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",17,1887.61791353821,1596.72032533623,1421.64733513253,1890.27545187178,-159.692124686672,-16.8342551409684,0.713391901979642,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",27,4044.8387195698,5333.83272297042,5414.3770121243,5735.77555388559,1180.19885885239,508.095445260557,1.79709713263022,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",14,14966.27379191,13280.984003494,8966.9237949168,5633.8102396741,1185.6866739012,1639.00550070834,5.37533680714155,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",71,59330.3224131396,41765.8926227462,50641.873566655,107175.81856537,-9726.70867864441,113.435139360493,0.236479905197542,-60,71,59330.3224131396,41765.8926227462,50641.873566655,107175.81856537,-9726.70867864441,113.435139360493,0.236479905197542,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",40,19106.7511277346,23048.6146609588,18383.2153859724,29587.1786283205,-1264.96687919093,-9497.55082285475,1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",23,2563.52781939761,3181.55320701619,2409.98501030449,2589.53982740805,-125.400114990569,229.470256462274,0.295073191498267,72,23,2563.52781939761,3181.55320701619,2409.98501030449,2589.53982740805,-125.400114990569,229.470256462274,0.295073191498267,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",46,3379.42166068488,3079.62881300365,4807.04732923964,1230.24399081129,-1627.21827198245,-1344.78813944023,0.228147150659096,56,46,3379.42166068488,3079.62881300365,4807.04732923964,1230.24399081129,-1627.21827198245,-1344.78813944023,0.228147150659096,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",63,23249.3308987072,23180.5983056812,21758.2235932275,20161.2599274627,11211.7601190845,10765.6686925075,0.784975780826564,16,63,23249.3308987072,23180.5983056812,21758.2235932275,20161.2599274627,11211.7601190845,10765.6686925075,0.784975780826564,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",17,5596.80846623794,2678.01890684135,7115.42986615518,6956.39079611288,4786.0183339234,2859.51859319853,0.406439845599211,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",14,88446.0114682772,75508.2124827256,295700.026694857,66737.640561581,227749.214295304,452505.047278072,0.343330957638953,1,14,88446.0114682772,75508.2124827256,295700.026694857,66737.640561581,227749.214295304,452505.047278072,0.343330957638953,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",103,14374.1410212602,8161.07377647018,14553.6604442689,23586.1211477989,-5633.19769294743,-1586.43070847527,1.18432297461555,-85,103,14374.1410212602,8161.07377647018,14553.6604442689,23586.1211477989,-5633.19769294743,-1586.43070847527,1.18432297461555,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",23,35575.1146853556,6781.63100891351,51316.5121908167,60385.3957235904,-3908.82466537807,-3836.88429672975,0.943172604524366,-13,23,35575.1146853556,6781.63100891351,51316.5121908167,60385.3957235904,-3908.82466537807,-3836.88429672975,0.943172604524366,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",7,7542.86280937228,6191.65690011404,5915.1410553926,4232.14294786379,-1650.26716041631,-1549.16475928418,0.110985140228898,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",33,13008057.2551178,10582175.8191917,11440668.5752222,20834577.1999535,9300088.34462425,9409509.42774402,1.79085216343938,-4,33,13008057.2551178,10582175.8191917,11440668.5752222,20834577.1999535,9300088.34462425,9409509.42774402,1.79085216343938,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
