"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Montenegro","Montenegro2013",1,52559.7432622837,52559.7432622837,Inf,0,0,0,1,3,185969.675554194,206314.512218884,105177.1960802,213042.159356457,-4201.23762739597,-3614.28007734412,0.944066147859922,1,16146.3531301736,16146.3531301736,NA,0,0,0,1,9,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",19,41546.0153239902,19899.3383556605,55946.8770800072,24385.3231160869,687.639883025239,7294.99991045045,1.20140823550145,20,73042.5930608552,37412.2578695523,77699.3312739597,77031.0566853163,10070.5987597278,11139.2470144806,0.993473802858592,7,105017.012328174,23388.4782335772,156071.060217382,99174.8618087519,-1805.96738473797,5317.42045551871,1.05963052936088,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",16,17605.3494881621,8887.41581626192,15885.3219660108,29106.0294992242,599.540493480483,-228.830987424953,1.59319303735119,24,16247.4151020948,11413.3518976327,17788.8202688003,9894.12067620437,-1118.10104999279,-1137.64857309563,1.72453818111442,44,16042.1294867739,8569.44870314105,18854.4308720297,15583.2400650218,-1079.24505500745,-913.529402079506,0.681243745966878,20,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",7,118633.537440652,110050.283639471,89759.9388168216,118596.601962727,-15568.0586820015,-18931.0016170666,0.869565217391304,5,75977.4174370809,74510.9220157418,32356.5097268796,45259.9762784332,-2286.31015035677,-1870.46846949012,0.979323820795372,1,363.875937840186,363.875937840186,NA,0,0,0,1,16,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",10,101976.805591908,76092.7276429348,106817.145187851,123715.775540432,-12049.4637843951,-13731.8076024113,0.8,16,25436.3274144296,29711.6424849747,26726.2494601857,25668.284336973,-1919.12010148987,461.100284678832,0.932415224961449,10,11541.2080796524,4607.75342162549,14884.4228651034,18302.6027446242,5301.64501441943,3543.38931505076,0.584057398118883,5,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,42533.242485412,24272.6303211773,38297.6678175599,75772.9143749661,1139.47316761864,-3110.04814479155,1.11359643736013,12,14857.3064172687,10913.9459083067,14306.7323800858,14649.7779370767,1211.56158685348,1024.08141973635,1.76923076923077,7,3788.10230820047,3405.17469511418,4072.77140770996,3898.11868324332,-1158.96465818066,-1035.79353983022,0.5,7,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",19,25956.0631173051,2812.8940842865,55671.1588401195,11812.7701011375,39612.9244866883,33915.9081401247,0.0585178061939464,67,527.887313395124,169.727285208754,701.199885129868,994.563253335111,3.01212706140448,-15.6883491720448,0.69727226268123,101,718.430339021701,397.03123885633,840.792720821333,382.851551754318,25.4575001818794,9.31045591917845,1,85,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,151278.170049917,66172.9387006323,157855.671381832,326784.29295896,-37049.8090756407,-40858.0735650102,1.11111111111111,43,27718.0975766758,18541.1101928569,29306.0623781748,40734.5339962931,-1603.62489436066,1163.4543847606,0.562601246451923,65,149094.838700051,63265.284995001,176894.911617054,263934.280687366,36556.9551278189,10211.2321832755,0.707396347549615,114,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",6,527056.822769755,100847.087663238,912743.992593467,237288.745055735,402080.481007822,415662.574604216,0.58695652173913,11,31351.8279774727,13920.2749469091,52476.8444958401,42621.1180124224,3646.46245481369,10397.4307674062,0.514092064334665,8,8737.92608847986,8867.80181015634,4345.21697524206,2708.33333333333,-120.422805903181,-323.263888888889,0.974178614328337,29,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",13,86624.5110708605,53893.0505073868,75104.8811068532,137619.221041643,26854.573408004,14186.9060233477,1.75654841701462,13,22312.5376197887,19166.9662154011,12634.1976321743,14861.4869484836,903.553876680151,2068.25225417221,NA,15,52675.3387330565,19981.4527697232,72257.3208736252,72501.8335243779,4911.457322332,2279.89625985397,0.930145298685593,7,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",49,73373.311723193,31249.8146448519,84582.2389702591,94749.5769205987,27374.5645783738,8868.11852485907,1.43007627437754,54,88565.9062659411,79745.0039000478,81053.4033664603,68887.7855839275,-4227.41990639752,1984.99852068972,0.727107663974149,39,23392.008942084,20637.9246223399,18375.0439605837,24904.4637100457,2319.41056638581,4157.25504524225,1.00978634366056,20,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",16,97429.2000727926,31156.8054781963,138704.991614268,152057.320915599,-30623.6166807743,-21890.7721939413,1.40560847771119,27,22318.5395365791,10554.908773671,25841.8140691159,28394.9315025449,2281.53374590806,3800.22059921051,1.11687732581052,55,28239.6983609871,9140.97619692119,38075.7258368399,22154.5993301136,6900.01795101304,550.890635658037,0.606597838751369,39,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,63699.4312055173,54356.9592852877,63200.8292492999,101803.309150596,23692.7251451052,24348.8426637492,3.60497083895873,9,185160.757496683,109826.912210748,208105.20515841,217011.222624571,-20004.7865310386,-14422.4372395338,NA,3,431500.852593309,4032.50312368141,809886.804566554,1446627.40419015,-135346.888433598,-145730.694585416,0.848958192282998,6,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,21590.8579214246,21454.1554189716,10791.7447532476,15081.0962410258,2592.60646627528,1152.34130650377,1.40444894583192,11,67247.2290058832,36532.4576134491,63503.7333015058,80679.4257769077,-10269.4224191931,-8362.78753732582,0.951957895640593,7,62062.6206624309,26531.2637721288,71089.2848965692,85314.0252024425,-12897.3659959141,-12412.63103652,0.678305237996833,3,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",9,38178.9031114248,38395.3429954549,4905.90292862136,0,993.245987095978,1279.32407769209,1,37,27442.6164686654,14150.4756040112,25931.2899825575,15499.7001661004,-204.914889892813,-1091.78175941251,1.99967989393425,20,41811.1831097088,29722.934386303,40914.1533803702,22771.465651418,4561.29643257237,1342.21281074888,0.432626147209513,61,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",9,226512.460271105,177079.368618741,225922.617949758,515287.666814968,11912.5561043342,23530.5657945851,0.627334812448091,24,13003.9176476871,10736.6153207517,9020.77612433265,9246.13473281704,2039.53987193121,1736.34124058753,1.14885016589722,60,15058.3984730662,9606.18636184369,16079.8540687036,18970.2885305392,-1149.89955389365,-2441.96073818497,0.6665170285967,33,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,569261.344606213,569261.344606213,NA,0,0,0,1,1,78524.5698235342,78524.5698235342,NA,0,0,0,1,11,155807.261022377,101777.666333144,134189.655929132,185404.469916763,-10168.9369492876,-5470.80624808384,0.732431804849504,10,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",4,224380.163765709,217590.838562448,141324.642600655,285765.456548045,-57603.8833857732,-36999.1016319894,0.263944490306412,5,31679.3210504971,30891.6333570866,25748.7862123125,40021.8290911611,-5662.57555704129,-6770.46011832804,NA,4,21069.4136932917,17857.6438236635,18814.2437405798,18869.2848193758,-880.905399166219,-589.172661772263,0.633180087721209,3,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",2,265981.622583199,265981.622583199,187827.005734407,265627.498889527,60694.0719631392,65057.7508566901,2.07240307247583,NA,NA,NA,NA,NA,NA,NA,NA,1,58877.0039244641,58877.0039244641,NA,0,0,0,NA,2,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",3,36533.980020849,7183.89702540429,54038.583497673,95375.0067377268,22393.516784189,22393.516784189,3,9,29388.288093661,15185.0925841072,36033.4515421721,41987.3317849798,-987.327806406665,-941.099930902804,1.09333584705989,15,17267.6617327563,9533.80043592746,19437.8446543096,14024.2915786616,-86.5951428041456,327.182400098474,0.955402386188507,5,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",31,22614.9795203951,10333.630196765,27297.0453721272,44237.4524523429,4498.20863650779,2343.42719664621,0.776084481578633,25,12118.6690456173,5037.99122500221,15952.5399708447,10921.7377914155,-230.880567460515,-193.956320422091,1.5949622965512,52,14910.2132156708,9013.94522687933,16208.0489308479,23445.3304589053,-192.423244262303,-501.136612850843,0.991533740904672,16,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,39436.6538580057,35074.1024633635,9791.05382829969,19753.0864197531,-2331.33095693835,-2513.72266078148,0.815100149724661,15,32780.6203963067,27777.7777777778,11608.2610570437,15873.0158730159,-767.253646097815,-767.253646097815,1.13333333333333,3,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",2,52087.1288500008,52087.1288500009,13945.4260829564,19721.8106995885,4610.98178029432,4919.89496038985,2.10417196950406,8,41661.1010573211,38195.8273141247,27355.0152695437,61996.7793880837,9234.4060138043,7169.08356408754,0.657531562460669,11,29061.9471245704,24389.1769671253,14380.2216077369,23809.5238095238,-2913.14555609765,-3256.08342275009,0.668930389061408,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",NA,NA,NA,NA,NA,NA,NA,NA,4,1332.71447940715,690.083176851312,1787.59213701695,131.302900965771,661.015130690958,610.155366549272,0.930994513595812,1,19695.4351448656,19695.4351448656,NA,0,0,0,1,15,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",1,25500.9107468124,25500.9107468124,NA,0,0,0,1,13,35231.1489184219,27448.1006671599,19582.480637466,17382.3048733954,3931.72494129933,3950.00222300408,1,13,34431.612444267,34153.0054644809,2631.21705534325,4047.76361060521,87.6024028166682,87.6024028166681,0.72,1,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",10,649432.437548098,630240.415954228,232122.223330315,287647.76283644,232.044045371283,16716.5861870294,3.61162167519237,3,762484.486488412,560913.137531058,739686.395971275,1437585.06926666,60293.3522102102,60293.3522102102,1.36363636363636,1,454180.6781628,454180.6781628,NA,0,0,0,1,3,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",2,5310.12351572367,5310.12351572367,4265.19657703973,6031.89884543689,0,0,1,7,1842.38248608902,2000.56313963139,1501.90928396211,2134.50417433374,260.621242310299,150.312338729674,1.3814634734419,16,8021.8806465178,4317.08593291998,9635.2897910506,8278.07707891494,-2258.43568301236,-2276.89558165819,0.596879803749751,20,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",11,16093.7885436666,6927.27795962579,17484.8211128428,18044.6888071724,4787.02487588227,7087.67660424737,0.958719928763577,11,5055.90930086527,2057.99670574952,5713.31762841051,5979.03868235069,1070.37505676038,916.707660549731,1,36,10985.152017189,8591.33533708043,11065.9547795438,11512.1521052871,-2869.95541589337,-1036.60699426473,0.941361375678282,33,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",11,111598.712612453,119780.446527884,73897.6564027769,142631.843149242,11071.3430675511,8635.93698512016,1.69043398447678,2,25434.1242284864,25434.1242284864,1597.10226823137,2258.64368822963,-336.296884798074,-534.941926159649,0.832345878658069,7,22868.8459284651,24543.4640651311,8996.74006673515,14053.7829489844,230.631727041513,311.476218771977,1.27908960405808,3,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",29,98989.5146321305,66158.1004341317,78616.7498117369,80593.5269559282,7947.52612818508,1706.19169324525,0.520960312946954,38,174203.274269555,228005.309741755,130383.424311557,217933.366487722,-45476.4161774773,-5413.45268104054,0.375632525415533,4,133734.834982958,137206.21965484,12427.0432538269,21103.4172390345,3959.6020187916,-4447.18171556419,1.36045025145535,11,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",18,11952.9143283891,0.313410549860215,21651.542271382,23114.6763075034,-3874.94706296607,-5666.19293010744,NA,24,82805.3432650995,40405.662579617,106245.917568709,107453.047383539,4505.56153859027,8662.75393437848,0.749562184048515,35,35066.5378835001,29265.7688370073,35608.4090069328,37610.0040832003,4095.30919992181,7215.0119712949,0.918978974035874,95,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",11,30561.1331760022,21978.7472502423,34099.33494336,31373.7751881216,-84.4955522952261,-3180.41730664136,1.68125850012373,29,27197.7133643082,4964.60053883437,39804.9830225322,48334.9348636307,7649.70797326003,5629.51965729509,2.23950372474803,29,3143.68115431659,4117.4873097496,2117.86034872025,2994.85275078378,102.105313593492,307.586888675356,1.47196026051786,49,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",21,6154.47575344102,5440.65748214605,4866.93285388246,7885.5613891373,-2167.02938570557,-1824.00346372605,1.45201833892163,42,9705.38207784162,7228.50992369173,8196.85359653534,7440.75861997349,18.5290013905934,87.5866688235073,1.01818643261422,42,7482.422444104,5620.41585050619,5742.78019846996,4242.22065796996,89.5291998970508,-446.561179200456,0.746067427488029,43,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",27,120135.519408099,78145.7553794005,95163.3071099053,173316.059375883,49234.9594318967,48173.6046510099,0.809251921197876,38,50427.406079729,39794.2628980462,40173.4951205753,52548.044948518,2285.37084274297,1268.70739517887,1.02627378834704,38,41154.6779703201,32986.2975873538,30522.8015294329,31903.6038517694,-2414.47532041002,-1503.15682999134,0.578473811441217,39,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",11,37710.6218408652,35218.6855275735,22135.2868063685,40389.4434195424,-8954.17064761838,-8080.10693782408,0.492131338503888,6,20731.1342943816,13534.1903375334,13366.8561714181,20004.1488605403,5944.00454584737,7427.08946631773,2.36516397968706,9,21481.365069039,11760.9556293497,19656.6960048714,37713.2882092496,-800.539138855301,3420.42934496998,0.423518259267926,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",5,392498.80411773,410522.455166636,107160.968376061,169909.024773605,37929.7577834904,58884.3793620568,1.45017509088728,8,207815.350038004,55983.024776317,344901.680687786,316623.971433007,-683.578074234481,-49478.4577866745,0.968547010009541,5,77153.8232245398,70029.5603695111,38599.4393123685,46077.5833388782,-13751.9901466925,-9239.35772240544,0.55046414104248,11,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",41,57261.7662582069,31105.0224625096,62060.9997453801,62565.3912386542,-13105.2826437868,-7337.93997007638,1.32238741069947,48,60093.3473019095,36538.3780332217,57667.2191211627,114684.809250765,-1863.63683640112,1544.0574834671,1.22839335143363,29,58131.8670344295,21959.0933240276,74498.2750586674,101863.545118123,1575.61920808014,4759.046987535,1.11111111111111,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,63876.8705916093,66669.4751062034,22918.0303260531,42271.416378751,7191.61504879144,6895.86519519668,0.996355794553449,12,74981.0659571476,31153.8351605041,106619.773737017,52969.7378079411,-7789.1367509127,-8991.96153438573,0.627030635230657,13,50001.3829412918,23431.9429444191,63360.9040214679,135222.527020511,-5199.36896062086,-6774.18575265902,0.99594149162324,5,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,5426.39297720718,5426.39297720718,NA,0,0,0,1,1,13307.2307342955,13307.2307342955,NA,0,0,0,NA,4,11150.1981391149,10390.8231090096,3678.42578076209,2217.87178904925,-223.372817329434,643.182818824284,0.75,16,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",10,45686920.4209498,37357075.8028482,40608693.4272063,33557636.7872948,-7815353.28751242,-7103685.93911442,0.444651940848671,19,19289642.2953479,14765667.9633116,13935174.7986367,21882326.3171915,1273115.55349714,965593.468183013,1.54783529060172,21,10851767.1581355,8362884.16580596,10140087.8347049,9916763.99753522,2505333.50071249,1413609.12175397,1.49530939880372,12,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
