"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Sweden","Sweden2014",109,194700.180986689,164685.998945933,104812.502924918,110828.990975217,59905.6173632022,52811.3897278502,1.34841255314293,109,194700.180986689,164685.998945933,104812.502924918,110828.990975217,59905.6173632022,52811.3897278502,1.34841255314293,-212,109,194700.180986689,164685.998945933,104812.502924918,110828.990975217,59905.6173632022,52811.3897278502,1.34841255314293,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",25,4954.10351364581,2599.7351432862,7042.31276194505,5148.29162472466,14200.0609893263,17191.1874342138,1.05578958217585,25,4954.10351364581,2599.7351432862,7042.31276194505,5148.29162472466,14200.0609893263,17191.1874342138,1.05578958217585,-43,25,4954.10351364581,2599.7351432862,7042.31276194505,5148.29162472466,14200.0609893263,17191.1874342138,1.05578958217585,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",10,25571.3720679713,23422.9715816406,13444.3830057028,13834.1925904064,7360.16690853573,11595.5370758576,2.20600510646921,10,25571.3720679713,23422.9715816406,13444.3830057028,13834.1925904064,7360.16690853573,11595.5370758576,2.20600510646921,-18,10,25571.3720679713,23422.9715816406,13444.3830057028,13834.1925904064,7360.16690853573,11595.5370758576,2.20600510646921,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",21,32813.6884009676,22743.2409667168,28196.2976594375,26524.9228124161,-3707.9624809302,-9768.06818633911,1.23200224903409,21,32813.6884009676,22743.2409667168,28196.2976594375,26524.9228124161,-3707.9624809302,-9768.06818633911,1.23200224903409,-41,21,32813.6884009676,22743.2409667168,28196.2976594375,26524.9228124161,-3707.9624809302,-9768.06818633911,1.23200224903409,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",83,82333.2011212616,52611.8225011882,86748.6254121586,70467.9751607086,-12517.9454332663,-4866.82615911797,1.29985450059128,83,82333.2011212616,52611.8225011882,86748.6254121586,70467.9751607086,-12517.9454332663,-4866.82615911797,1.29985450059128,-108,83,82333.2011212616,52611.8225011882,86748.6254121586,70467.9751607086,-12517.9454332663,-4866.82615911797,1.29985450059128,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",27,1271.60574449014,366.60437373129,4591.96597469331,961.727362223529,2164.38940915114,2548.89753740321,2.09264133241597,27,1271.60574449014,366.60437373129,4591.96597469331,961.727362223529,2164.38940915114,2548.89753740321,2.09264133241597,-28,27,1271.60574449014,366.60437373129,4591.96597469331,961.727362223529,2164.38940915114,2548.89753740321,2.09264133241597,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",16,6425.57012830042,6406.83437066214,3501.92066405108,5230.0269971295,45.9569151778072,-1672.8214443143,0.872882075935096,16,6425.57012830042,6406.83437066214,3501.92066405108,5230.0269971295,45.9569151778072,-1672.8214443143,0.872882075935096,-19,16,6425.57012830042,6406.83437066214,3501.92066405108,5230.0269971295,45.9569151778072,-1672.8214443143,0.872882075935096,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",10,35257.5880310535,31181.2955336834,28448.2388857972,31017.3926336647,37833.0827341476,36675.6766758786,1.30227772096989,10,35257.5880310535,31181.2955336834,28448.2388857972,31017.3926336647,37833.0827341476,36675.6766758786,1.30227772096989,-18,10,35257.5880310535,31181.2955336834,28448.2388857972,31017.3926336647,37833.0827341476,36675.6766758786,1.30227772096989,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",7,55858.5310131163,22038.7603851825,123299.875186672,35336.5893288321,88350.8692132146,57476.3305455523,1.09404785966343,7,55858.5310131163,22038.7603851825,123299.875186672,35336.5893288321,88350.8692132146,57476.3305455523,1.09404785966343,-6,7,55858.5310131163,22038.7603851825,123299.875186672,35336.5893288321,88350.8692132146,57476.3305455523,1.09404785966343,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",74,19085.8623974542,11114.490305106,16561.5536160524,21665.0640646963,6537.684159002,2009.67026955382,1.89908123834313,74,19085.8623974542,11114.490305106,16561.5536160524,21665.0640646963,6537.684159002,2009.67026955382,1.89908123834313,-128,74,19085.8623974542,11114.490305106,16561.5536160524,21665.0640646963,6537.684159002,2009.67026955382,1.89908123834313,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",5,82819.7148463653,54852.8645042925,93161.4710220666,164858.523877129,-27811.4255655492,7728.45168382471,0.954664451658384,5,82819.7148463653,54852.8645042925,93161.4710220666,164858.523877129,-27811.4255655492,7728.45168382471,0.954664451658384,2,5,82819.7148463653,54852.8645042925,93161.4710220666,164858.523877129,-27811.4255655492,7728.45168382471,0.954664451658384,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",14,14775.1199937619,14984.430504491,13241.4919860507,7762.55126167238,8701.03372106657,12440.8372683627,0.564028859199294,14,14775.1199937619,14984.430504491,13241.4919860507,7762.55126167238,8701.03372106657,12440.8372683627,0.564028859199294,-25,14,14775.1199937619,14984.430504491,13241.4919860507,7762.55126167238,8701.03372106657,12440.8372683627,0.564028859199294,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",31,19148025.87521,8031592.10655245,24926645.0810759,20203852.4235433,-1378831.58263442,-1913432.34590448,1.17625815242663,31,19148025.87521,8031592.10655245,24926645.0810759,20203852.4235433,-1378831.58263442,-1913432.34590448,1.17625815242663,-59,31,19148025.87521,8031592.10655245,24926645.0810759,20203852.4235433,-1378831.58263442,-1913432.34590448,1.17625815242663,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
