"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Paraguay","Paraguay2010",125,28221.1628959936,21199.3665275959,24733.9190074887,21649.8530663073,7924.48581567473,6740.32955647428,2.21153466307803,36,9,58391.0322348037,25438.8581338074,67082.4125597114,81778.8127003692,24418.9097386885,34939.9032222366,1.04964144880072,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",602,29309.0531046796,22986.4931061759,23057.576152918,25826.4435595674,13764.8121523053,8498.17403920096,2.66666666666667,123,35,127166.24881903,103481.719956445,89593.2940705101,138538.319056812,-23779.570833292,-34996.5219764866,0.267449538460944,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",673,23085.7087795613,11453.3995912398,28322.6644727907,21439.9348355938,1820.00700543295,-1435.71161398697,0.92,201,112,69956.1714234237,37705.410431104,87846.5370067132,69897.5464871598,13898.9274817969,-935.529470971405,1.29913429111592,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",123,98768.2508923726,45930.4990609101,124577.912130156,89657.9699494697,-30715.1984849471,-30262.4996242303,0.8,54,14,119483.04172282,103812.630576278,98834.8816629591,102601.620898309,-27885.2727738613,-31734.4555306306,1.22492343062081,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",129,31163.0883738625,20410.3034439545,28059.1973560809,26635.3828736073,-694.63865858766,-503.031586335467,0.618204353171209,29,17,60907.1957310738,42556.9871879919,59092.2531204144,54560.9592350687,-17587.6183814884,11545.7524283363,0.946810022171462,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",1028,40000.3628483801,28804.9274496671,35930.5129375162,36868.0872451529,6591.10776645579,7159.54331261825,1.11235223253088,356,1,38477.1309010134,38477.1309010134,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",164,21963.3145984277,9481.66765379655,29400.8379330056,22843.5254551467,26245.5688775448,28027.5200776368,1.78112117163876,68,17,97881.1698922337,90110.5129815451,89995.6815716293,154049.212116389,67053.5196930978,88267.6363784876,6.12010152636496,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",93,53869.4966523671,43996.0355748879,46075.2136093929,43996.0355748879,-2677.66156662102,-4702.42502565351,0.784028796650259,17,8,116860.547133853,58171.9437158136,140769.398573951,95611.0230160073,23597.5812091835,1593.63175624736,1.37491942605829,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",62,93296.0593166598,55584.0060670239,93165.6762276292,126008.499826482,-10988.4556185936,8433.18946118699,0.451500697598373,34,7,145568.494533479,131130.349043707,80347.4340759486,93913.5714220121,17436.013092197,6069.53749459821,2.80255504847503,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",66,108784.159416936,96417.078993318,70626.8930221447,40915.9520745201,106.071322179795,37800.5981579031,0.482374202845217,10,9,301341.193487845,262675.937848879,167640.606426973,339933.23893848,-41405.4014330003,-73467.8263786605,0.880020296397301,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",62,13843.4738040615,8517.69832493063,16627.2506024267,10175.0777874051,-216.052062536284,-347.463128654725,1,14,13,9370.27396928962,7079.42709072302,6345.42311853919,7982.10780600472,-2110.20109983955,-2126.61015918849,1.17519879341125,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",293,7217.5718181545,4207.36633405918,7831.06289603977,6116.17316319267,2410.2278688376,-309.730625340403,0.922739371940056,64,5,59067.1670538944,71607.8780185088,70031.461593039,105688.791111325,-44928.2782427156,-25009.3269056784,0.298658991090976,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stkittsandnevis","Stkittsandnevis2010",20,32009.2324185953,20044.2554922429,25446.3602057054,23159.4650205761,3851.41758565287,4057.84925805676,0.364619165765567,5,4,23599.576462647,23351.8921587884,3296.68911433905,1728.3950617284,-2138.72674552899,-2107.01794663374,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Kitts and Nevis","High income"
"Stlucia","Stlucia2010",54,38564.2345137972,31703.3775413549,23484.0125928503,25573.1922398589,5162.14972007637,5182.20393747576,1,6,3,36073.248242959,38244.7665056361,18110.8433563168,37333.3333333333,3378.15809201098,3811.41528001431,7.8518513481967,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",43,31481.6766487357,29629.6296296296,14074.3539694964,14384.9206349206,10598.2781003062,10264.9637355195,0.639437856396751,4,2,27338.0211254574,27338.0211254574,1438.96373867836,2035.00203500203,901.309443093971,819.653597431375,4.59520110012668,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",15,37428.3390934595,5406.67413550362,77357.7894183262,10607.8922622346,-6679.16080061341,-6026.99008034075,0.346589545091102,56,14,10865.0123727543,8591.00487076644,9013.24219875163,17331.9829274817,-2864.66503842846,-3461.88049737179,0.815455888417349,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",64,33037.3068742366,33827.7387457715,5495.85783235217,6071.6454159077,-558.103597937848,-558.116187527377,0.509090909090909,10,1,9415.72089113073,9415.72089113073,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",242,301036.754652071,241634.267065206,213068.193074014,167237.071416535,162447.856392124,111282.084353722,2.3440723685183,26,69,543414.523597542,359559.70354555,388021.576246228,504917.979146752,20682.9159159824,-23664.2013808442,0.926954772943413,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",74,6152.13215396395,3182.90817743903,6838.3819555998,8704.11033753387,202.860268001081,705.222002240846,0.810300180109061,45,3,8549.17896207756,6933.10850759163,11506.1788127174,9657.75659206742,-7565.67430526701,-10961.8340798537,0.258079616989317,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",265,4781.60596134896,2022.33182776119,6027.25658568974,5339.40245018792,2123.41695322694,2163.63734241751,0.766828507320521,170,5,2214.83846580714,1546.57454702913,2542.6940116671,667.371136538382,1917.45894412945,1480.98099689076,0.221275389938495,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",103,39657.8029025561,31446.8178741546,26342.0588552066,25514.3083300013,1991.03822355802,7186.95289668935,1.36363636363636,16,4,35600.3351949965,34541.2669383419,11391.1580627325,0,2581.89599062477,4387.78106872654,0.394506157022754,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",286,58373.4608373009,36525.1452214059,60626.2137274454,63498.419569318,-9466.64905057597,-2470.0322213046,0.460336568840025,22,22,18636.8863848739,15093.3744074695,12529.705184386,16668.2210335781,261.908592398795,1677.31770341742,0.750898698875273,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",615,54888.2485080062,44765.0868481031,44871.6901811727,52935.7126531308,-13565.5777047125,2150.47804985977,0.542857142857143,463,7,19938.4514554073,10929.9793544695,28927.2886524507,24765.7465434587,-14376.2422216381,-774.527922084954,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",191,3237.58242671166,1898.1461096517,3950.62167915936,3564.29658367929,8344.24088583473,10587.853678121,1.125,149,38,25200.4816370077,6827.35880441004,38711.5611563511,19295.4401522488,2129.67873678985,3447.26186589652,0.744478025190249,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",517,10730.359634865,7473.78261855899,8919.52355042579,7646.60273599088,75.7788480591041,-884.469202274774,1,202,18,5418.50401730949,4999.64955390537,3955.52172454052,4994.250683701,-2975.25720203402,-3615.40405110943,0.0138228536095505,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",255,43681.6365263881,32895.960519886,34226.4592201776,32402.0976619533,9825.87366756835,11901.0933660309,1,127,1,56970.7211638739,56970.7211638739,NA,-7.27595761418343e-12,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",103,13062.3765283639,9577.92494958188,14022.016332021,10959.2656948476,5973.99048705962,3598.04710845378,0.934453522966234,29,1,30921.9719661906,30921.9719661906,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",55,159450.771848117,87139.615375515,187948.324381563,148628.60025295,80364.8353111731,124900.299017283,1.34554901601497,23,7,667806.919175597,293713.674812021,609131.236865183,1088821.69623576,258964.206920751,235560.137311952,2.40235953972607,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",632,30132.5719096644,18269.7029593519,31581.527787307,30912.3475069449,-7617.40209515968,-3680.71560031394,1.43885031925236,62,95,45694.7380357426,28005.3060776037,44132.8779470526,67844.7054626875,-19368.4153273395,-6231.00063081745,0.307891469074703,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",127,43203.6204541776,22790.7940895083,49784.4982384229,37444.1250021653,83.2004515077037,4652.4551119898,1.5,30,1,107599.968964094,107599.968964094,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",87,10931.8712544838,8871.48715619703,8039.46570317518,11207.6454406622,4881.38605600202,6176.41603435944,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",239,8784715.13980007,6157364.54812749,8434417.38310695,8100797.40662996,5778914.42286691,6089856.85314761,1.1,64,61,22364287.5410143,14834000.1971467,23681980.4199067,26416385.6662673,8275207.06813474,8692006.317953,1.1952492228025,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
