"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mongolia","Mongolia2013",19,9351.74139574823,7742.50026733764,10753.9787932749,4264.25453897899,26950.2008497145,29782.3093425137,0.384848446383656,19,9351.74139574823,7742.50026733764,10753.9787932749,4264.25453897899,26950.2008497145,29782.3093425137,0.384848446383656,19,9351.74139574823,7742.50026733764,10753.9787932749,4264.25453897899,26950.2008497145,29782.3093425137,0.384848446383656,-24,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",NA,NA,NA,NA,NA,NA,NA,NA,3,34652.6413847946,31364.658196638,110994.85348417,0,71316.1731471671,31564.2861276927,2.27112436113209,3,34652.6413847946,31364.658196638,110994.85348417,0,71316.1731471671,31564.2861276927,2.27112436113209,8,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",26,20774.3348963577,10152.2221717658,27472.6669310486,14899.2698957734,-10149.3178769643,-10431.9063898328,0.856659243014242,26,20774.3348963577,10152.2221717658,27472.6669310486,14899.2698957734,-10149.3178769643,-10431.9063898328,0.856659243014242,26,20774.3348963577,10152.2221717658,27472.6669310486,14899.2698957734,-10149.3178769643,-10431.9063898328,0.856659243014242,-29,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",67,9415.08681679429,5015.9866237115,9915.72981994297,8291.77094405178,1485.56169319638,3627.80534115248,0.847390161396973,67,9415.08681679429,5015.9866237115,9915.72981994297,8291.77094405178,1485.56169319638,3627.80534115248,0.847390161396973,67,9415.08681679429,5015.9866237115,9915.72981994297,8291.77094405178,1485.56169319638,3627.80534115248,0.847390161396973,-97,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,14,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",31,4967.00192656192,2403.24966884726,13167.5130282729,3902.33105912725,12134.1318942543,14564.4857799921,1.08959617033648,31,4967.00192656192,2403.24966884726,13167.5130282729,3902.33105912725,12134.1318942543,14564.4857799921,1.08959617033648,31,4967.00192656192,2403.24966884726,13167.5130282729,3902.33105912725,12134.1318942543,14564.4857799921,1.08959617033648,-52,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",21,3292.42399506148,591.938613621752,10960.7954272173,5090.61014098443,16425.8582797819,12398.1174505396,0.33424421439738,21,3292.42399506148,591.938613621752,10960.7954272173,5090.61014098443,16425.8582797819,12398.1174505396,0.33424421439738,21,3292.42399506148,591.938613621752,10960.7954272173,5090.61014098443,16425.8582797819,12398.1174505396,0.33424421439738,-30,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",106,652.636956393219,291.843090662086,2021.83350106731,866.322163184512,897.751193666805,1981.92795371492,0.6,106,652.636956393219,291.843090662086,2021.83350106731,866.322163184512,897.751193666805,1981.92795371492,0.6,106,652.636956393219,291.843090662086,2021.83350106731,866.322163184512,897.751193666805,1981.92795371492,0.6,-46,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",56,56383.6899278878,14247.6157842092,90912.6220006069,99739.3436503157,-20717.4755104505,-14930.4007503422,0.873436574441133,56,56383.6899278878,14247.6157842092,90912.6220006069,99739.3436503157,-20717.4755104505,-14930.4007503422,0.873436574441133,56,56383.6899278878,14247.6157842092,90912.6220006069,99739.3436503157,-20717.4755104505,-14930.4007503422,0.873436574441133,65,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",20,178481.042147367,13306.8629800617,407896.428638622,353213.815789474,502223.259508784,630592.60730563,1.66862080518096,20,178481.042147367,13306.8629800617,407896.428638622,353213.815789474,502223.259508784,630592.60730563,1.66862080518096,20,178481.042147367,13306.8629800617,407896.428638622,353213.815789474,502223.259508784,630592.60730563,1.66862080518096,-6,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",23,23208.5731237665,11591.8862900716,45375.1919921177,17455.4877342673,54765.3456812872,29247.4279554343,1.36531765899219,23,23208.5731237665,11591.8862900716,45375.1919921177,17455.4877342673,54765.3456812872,29247.4279554343,1.36531765899219,23,23208.5731237665,11591.8862900716,45375.1919921177,17455.4877342673,54765.3456812872,29247.4279554343,1.36531765899219,-21,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",103,20262.5356124053,12997.6472869849,21410.4809201281,12889.8125062838,17800.4412329674,15248.0708604448,0.867295933762616,103,20262.5356124053,12997.6472869849,21410.4809201281,12889.8125062838,17800.4412329674,15248.0708604448,0.867295933762616,103,20262.5356124053,12997.6472869849,21410.4809201281,12889.8125062838,17800.4412329674,15248.0708604448,0.867295933762616,-147,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",73,11367.004497337,5977.54027755797,24333.5109708122,11233.3843462635,7693.46687951701,8823.4016342826,0.637691189316714,73,11367.004497337,5977.54027755797,24333.5109708122,11233.3843462635,7693.46687951701,8823.4016342826,0.637691189316714,73,11367.004497337,5977.54027755797,24333.5109708122,11233.3843462635,7693.46687951701,8823.4016342826,0.637691189316714,-82,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",19,16985.819319871,8762.03069220411,28502.7740279989,10039.7980989331,-745.568560011784,-2413.91975803192,0.546552323074388,19,16985.819319871,8762.03069220411,28502.7740279989,10039.7980989331,-745.568560011784,-2413.91975803192,0.546552323074388,19,16985.819319871,8762.03069220411,28502.7740279989,10039.7980989331,-745.568560011784,-2413.91975803192,0.546552323074388,-32,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",33,22714.7522602597,23061.8661288212,14071.1464306391,16964.9168063559,2843.35874369288,2343.87905535933,9.66130607772887,33,22714.7522602597,23061.8661288212,14071.1464306391,16964.9168063559,2843.35874369288,2343.87905535933,9.66130607772887,33,22714.7522602597,23061.8661288212,14071.1464306391,16964.9168063559,2843.35874369288,2343.87905535933,9.66130607772887,28,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",74,14625.0346500281,5122.34199068478,33545.263352718,7869.66352074714,45785.1153346118,38282.2617368091,1,74,14625.0346500281,5122.34199068478,33545.263352718,7869.66352074714,45785.1153346118,38282.2617368091,1,74,14625.0346500281,5122.34199068478,33545.263352718,7869.66352074714,45785.1153346118,38282.2617368091,1,-96,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",13,70678.8945746722,48177.7153031415,66430.8442206853,47221.5734973212,1834.66288457075,18829.4946504137,0.520227204548973,13,70678.8945746722,48177.7153031415,66430.8442206853,47221.5734973212,1834.66288457075,18829.4946504137,0.520227204548973,13,70678.8945746722,48177.7153031415,66430.8442206853,47221.5734973212,1834.66288457075,18829.4946504137,0.520227204548973,-16,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Southsudan","Southsudan2014",24,34817.7410539498,7405.27140816147,58757.0696620954,36604.5415929869,15450.5948691305,23565.8844250641,0.840603809221774,24,34817.7410539498,7405.27140816147,58757.0696620954,36604.5415929869,15450.5948691305,23565.8844250641,0.840603809221774,24,34817.7410539498,7405.27140816147,58757.0696620954,36604.5415929869,15450.5948691305,23565.8844250641,0.840603809221774,-40,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",94,4910.92077789236,2616.80428399001,6644.83580863153,3792.02736117945,-152.495243917275,-815.000612646368,1.63664964499492,94,4910.92077789236,2616.80428399001,6644.83580863153,3792.02736117945,-152.495243917275,-815.000612646368,1.63664964499492,94,4910.92077789236,2616.80428399001,6644.83580863153,3792.02736117945,-152.495243917275,-815.000612646368,1.63664964499492,-158,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,21,13273.1032634599,11763.2433165464,4758.42824552397,8661.27946127945,1036.55466625401,1031.24654250852,1.53645829711523,21,13273.1032634599,11763.2433165464,4758.42824552397,8661.27946127945,1036.55466625401,1031.24654250852,1.53645829711523,-18,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,-35,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",NA,NA,NA,NA,NA,NA,NA,NA,3,4707.03452182319,1733.22626928839,10452.1298048285,0,-2779.70766462509,-4149.17167051835,NA,3,4707.03452182319,1733.22626928839,10452.1298048285,0,-2779.70766462509,-4149.17167051835,NA,14,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,23,16219.742784526,16240.0284733849,5940.35200895312,5754.26395098526,-128.951914176672,113.376363206143,0.41594146938996,23,16219.742784526,16240.0284733849,5940.35200895312,5754.26395098526,-128.951914176672,113.376363206143,0.41594146938996,-18,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",8,175346.197360138,196481.85282185,60730.2055346395,130373.685100405,40416.66902799,33946.2394575594,5.99036173327481,NA,NA,NA,NA,NA,NA,NA,NA,8,175346.197360138,196481.85282185,60730.2055346395,130373.685100405,40416.66902799,33946.2394575594,5.99036173327481,1,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",18,2613.85828774064,1648.48496649053,3238.68605320375,1973.12166200543,-752.701440569192,-566.376437142636,0.713391901979642,18,2613.85828774064,1648.48496649053,3238.68605320375,1973.12166200543,-752.701440569192,-566.376437142636,0.713391901979642,18,2613.85828774064,1648.48496649053,3238.68605320375,1973.12166200543,-752.701440569192,-566.376437142636,0.713391901979642,-9,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",27,4044.8387195698,5333.83272297042,5414.3770121243,5735.77555388559,1180.19885885239,508.095445260557,1.79709713263022,27,4044.8387195698,5333.83272297042,5414.3770121243,5735.77555388559,1180.19885885239,508.095445260557,1.79709713263022,27,4044.8387195698,5333.83272297042,5414.3770121243,5735.77555388559,1180.19885885239,508.095445260557,1.79709713263022,10,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",17,26575.4646749056,13820.0884693681,34588.4429296665,12454.8066236662,9676.80206505479,11309.0151630296,7.10837838737068,17,26575.4646749056,13820.0884693681,34588.4429296665,12454.8066236662,9676.80206505479,11309.0151630296,7.10837838737068,17,26575.4646749056,13820.0884693681,34588.4429296665,12454.8066236662,9676.80206505479,11309.0151630296,7.10837838737068,-28,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",71,59330.3224131396,41765.8926227462,50641.873566655,107175.81856537,-9726.70867864441,113.435139360493,0.236479905197542,71,59330.3224131396,41765.8926227462,50641.873566655,107175.81856537,-9726.70867864441,113.435139360493,0.236479905197542,71,59330.3224131396,41765.8926227462,50641.873566655,107175.81856537,-9726.70867864441,113.435139360493,0.236479905197542,-131,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",40,19106.7511277346,23048.6146609588,18383.2153859724,29587.1786283205,-1264.96687919093,-9497.55082285475,1,40,19106.7511277346,23048.6146609588,18383.2153859724,29587.1786283205,-1264.96687919093,-9497.55082285475,1,40,19106.7511277346,23048.6146609588,18383.2153859724,29587.1786283205,-1264.96687919093,-9497.55082285475,1,52,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",30,12902.4016829457,3322.15801182842,42757.0378155016,2578.10422715359,10604.9221388847,4590.99859186707,0.441999639279845,30,12902.4016829457,3322.15801182842,42757.0378155016,2578.10422715359,10604.9221388847,4590.99859186707,0.441999639279845,30,12902.4016829457,3322.15801182842,42757.0378155016,2578.10422715359,10604.9221388847,4590.99859186707,0.441999639279845,28,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",45,3964.26518602375,3084.92209214531,2498.29915532497,1233.41188286107,-176.342763855128,-521.451134594147,0.0809863621248192,45,3964.26518602375,3084.92209214531,2498.29915532497,1233.41188286107,-176.342763855128,-521.451134594147,0.0809863621248192,45,3964.26518602375,3084.92209214531,2498.29915532497,1233.41188286107,-176.342763855128,-521.451134594147,0.0809863621248192,13,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",64,23468.3976770832,23135.7246815702,23397.3672238375,20161.2599274627,12436.8217025725,12572.2949522666,0.784975780826564,64,23468.3976770832,23135.7246815702,23397.3672238375,20161.2599274627,12436.8217025725,12572.2949522666,0.784975780826564,64,23468.3976770832,23135.7246815702,23397.3672238375,20161.2599274627,12436.8217025725,12572.2949522666,0.784975780826564,-50,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",18,5906.37569989185,2644.3370995353,10687.5056031909,5617.34954252899,12522.2249803499,3459.12280283226,0.405136568508259,18,5906.37569989185,2644.3370995353,10687.5056031909,5617.34954252899,12522.2249803499,3459.12280283226,0.405136568508259,18,5906.37569989185,2644.3370995353,10687.5056031909,5617.34954252899,12522.2249803499,3459.12280283226,0.405136568508259,-26,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",14,73339.3594418174,76465.17079822,77251.5528744578,66737.640561581,99895.8658677579,67432.9822269667,0.343330957638953,14,73339.3594418174,76465.17079822,77251.5528744578,66737.640561581,99895.8658677579,67432.9822269667,0.343330957638953,14,73339.3594418174,76465.17079822,77251.5528744578,66737.640561581,99895.8658677579,67432.9822269667,0.343330957638953,-13,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",104,14652.5874491585,8171.82253270285,15038.0370882168,23586.1211477989,-761.478963992854,3183.82164151577,1.18432297461555,104,14652.5874491585,8171.82253270285,15038.0370882168,23586.1211477989,-761.478963992854,3183.82164151577,1.18432297461555,104,14652.5874491585,8171.82253270285,15038.0370882168,23586.1211477989,-761.478963992854,3183.82164151577,1.18432297461555,-191,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",23,35575.1146853556,6781.63100891351,51316.5121908167,60385.3957235904,-3908.82466537807,-3836.88429672975,0.943172604524366,23,35575.1146853556,6781.63100891351,51316.5121908167,60385.3957235904,-3908.82466537807,-3836.88429672975,0.943172604524366,23,35575.1146853556,6781.63100891351,51316.5121908167,60385.3957235904,-3908.82466537807,-3836.88429672975,0.943172604524366,-36,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",NA,NA,NA,NA,NA,NA,NA,NA,6,7531.28938630572,6162.63680707572,5935.06579098409,4232.14294786379,-1707.70185914663,-2582.30113633743,0.110627390734655,6,7531.28938630572,6162.63680707572,5935.06579098409,4232.14294786379,-1707.70185914663,-2582.30113633743,0.110627390734655,10,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",34,13465693.1990176,10746393.456662,11883243.6976109,20834577.1999535,9176759.12717578,9034031.74067035,1.79085216343938,34,13465693.1990176,10746393.456662,11883243.6976109,20834577.1999535,9176759.12717578,9034031.74067035,1.79085216343938,34,13465693.1990176,10746393.456662,11883243.6976109,20834577.1999535,9176759.12717578,9034031.74067035,1.79085216343938,-40,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
