"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mauritius","Mauritius2009",32,29294.0024690773,20634.1416401051,21353.7950583224,23512.1359288362,1862.07682661337,4452.50901371701,0.821764177192916,76,19059.0466556945,16403.8157643044,15051.6465997725,19188.3957422014,1307.54586076025,392.930812770957,1.15338136343653,95,22859.0045410503,14196.0460579872,31132.2805383423,17770.8004113297,-1859.09083331831,-1673.82215267013,0.74901086846597,15,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",345,73132.8854442554,49624.1944957157,76764.3051177766,74061.2593945893,25063.6860353577,21737.7862388427,1.51114515221723,325,23473.9441772687,16650.0474526352,20446.8218125347,18850.4325116115,1796.22418411405,1705.3808188369,0.825,352,15408.0317477557,16268.6381070203,10357.4143939617,13566.7053317768,-802.759287877826,-6.0052695574934,0.560105204373761,91,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",17,49401.122531708,28065.6863168939,63346.5199780022,41411.6303260014,-17890.6004185207,-8412.26917738699,1.27575219567094,28,25497.9660932429,17990.3643935167,22743.3643074211,12890.5498346955,-1691.25159218456,-404.586902033033,0.547650737675199,45,16896.3097935582,11132.6529935891,15783.4420791115,19318.4174708166,-6.76059015036506,344.05545908716,1.15727953221485,5,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",11,27265.0678478844,20274.9029890021,27081.5466714452,28229.447963353,18013.060831819,18677.601522501,1.10304598253385,45,16798.6417405424,13583.1377228977,10625.4897929874,14531.907941726,-302.187166706253,-339.952240102886,0.875349609920203,45,16339.5213629744,12747.2876681807,10355.2706579117,13384.6520515897,-1504.15453340593,-1442.75628884745,1.3196891098271,6,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",3,52208.7423394476,52029.514984999,12332.2942661587,26578.9458325692,-330.297480340263,-515.661298418983,1.11818551922354,6,40212.7216961646,20073.808207553,57908.2217728544,52475.6476730641,8832.2233390996,7192.94842821074,1.10600539788324,19,34742.017744503,17065.5384804086,28150.2748631185,46452.8016641898,5114.58458645351,832.879278221741,NA,1,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",61,33508.6522758183,23502.0343975533,31785.7348009065,32751.6315444367,2124.77657603563,6790.55734731071,1.22936693912396,63,43167.8754770105,26004.7523587539,51880.7029705186,34312.5312310316,-2504.16847986861,33.1908753617463,0.688122837824602,34,33665.4309375946,19684.8910801202,33623.1362765824,34894.8587845609,-4300.84733230988,-2994.37608249774,0.805942344215142,17,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",67,4359.22796722888,3710.29525357664,3858.5929550179,2597.20667750365,-648.618878726834,-1009.1526877917,0.23762822556667,74,14816.6870629984,9261.57402460821,14682.9759898856,18106.240837454,-994.828524918973,-1393.04410363074,1.47861850532578,138,9249.20604821286,6312.73928887205,9075.60412131636,8230.10947156999,-204.037116192711,-25.168259047215,1.16666666666667,24,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",11,92726.9191364755,84385.8539208298,80873.9687882431,120237.266416757,478.658580326384,-2832.10107612801,0.889740406292128,14,12699.0901972867,10475.3329094677,15746.1562053201,0,2591.68360455494,2048.39369209264,1.00455669080486,49,17957.2387542418,4122.62491891793,30027.4010208235,13384.1656069572,13654.0988424719,-257.232263582573,0.597262704544067,13,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",42,71565.0816169249,55800.6181238544,71527.4724370844,94861.0508105527,-13928.1057085529,-14503.6647063184,0.876053820621927,80,8397.43908598663,5313.4767945834,8328.19012736701,7503.85455151266,908.944301801157,1001.4020249611,1.03893118225745,90,6732.47160675055,4521.81459321913,5849.27219644183,4092.04532908266,798.819151727901,468.18947466293,1.07584359519566,28,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",21,32333.3931796327,22180.3028161766,31656.4240147452,31106.6088964289,645.199049624402,-586.618241042419,0.281647305224409,47,16682.465802406,11126.3408016779,12853.1742644299,16856.7294410522,2140.53126124203,1302.56064395762,1.58692543498366,48,5520.82528608586,3843.71937074797,5931.38833351848,6145.68260871695,39.2079072311553,540.841443187089,0.5,12,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",65,8323.7473174015,464.904939153139,18670.9619859624,2683.93117466879,3874.79327552909,7677.89548867758,0.139418286128005,231,695.682678374309,289.632283180365,945.302649166215,994.563253335111,-17.6679254810647,-70.8479998491003,0.703196849900012,657,1274.58799297107,530.141755682139,1724.96935888892,1548.42183153968,-84.3775396363575,-87.8032568940426,0.9,129,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",101,20831.4037513351,9581.45862097709,25824.9670965832,31305.3073754782,7990.15049826793,4806.79009387809,1.10165915305592,158,17487.0483933027,6053.19427721113,25810.3448240992,21918.5623325523,876.709360586428,1453.3717914562,0.6,232,23229.8647998678,6145.47843191077,43206.7161696042,17815.7911886318,413.007466870988,-144.056466920865,1.00137221682464,38,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",8,120433.370747389,89230.963615674,104240.165701914,201851.851851852,-724.128080701068,3568.8036871869,1.2906912691118,25,188598.547386301,36726.2760940953,253923.362610568,390761.904761905,-3499.71374448675,3949.12802875829,1.14591147810666,28,9443.27601883966,8721.52839962482,5447.50244512034,7066.1333333333,171.010832324156,352.942037586275,1.38983710936664,7,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",36,56519.0463941526,32905.9894653727,52296.1180780555,46038.6878802797,13294.8521718703,7838.90834027387,1.39711419439906,54,26730.8330152324,21652.9114494862,21737.0308061335,21649.8530663073,793.055301209593,1242.40352075932,1.06713996669021,45,23911.3734685101,18653.5217094196,21059.3453281305,14768.8920142252,905.133278327236,1987.41185732404,0.869523663619298,14,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",209,61224.5115840931,43462.4086497517,57444.3655985865,55290.4921214269,13071.9861539082,6987.06264173204,1.7580740490803,237,35950.9223373068,26564.7612907154,27738.7312137464,31458.2699495314,18.9448452760081,1426.16798571758,1.08228816862068,212,24345.2653460596,19356.2819761361,20442.512557335,23520.8823928209,2095.45547763557,2283.30381233491,1.66666666666667,47,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",218,53213.9887664464,20766.3318725374,69982.4269489694,52535.6391500795,3108.02057016449,-1539.43444645784,1.33333333333333,349,26244.7265615223,14769.4766318332,28691.4917962276,28561.6730463921,3205.4673239042,2924.56160775833,1,216,12029.3324835695,7579.77494187658,13047.2655357055,11161.4583122958,-585.884786128883,-194.748561567281,0.795524878346439,72,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",25,51266.628956922,43203.6197348839,44093.9697284182,73214.1881256084,10508.4335273712,5633.27995646221,1.05614279569128,51,122930.080989049,51227.1835660865,146671.195139471,151088.534187119,-2710.39110023216,4235.27121173733,0.904080016657012,64,136580.035846038,53765.9187065279,198493.362716735,124938.312972913,14956.0689080125,16580.8058114628,0.983304636113769,8,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",34,31875.4954786478,23568.7515161081,25943.8731322288,29492.825355761,-140.544522662628,1507.77581416397,0.448285726927102,54,30715.6516315944,21218.5467275267,26349.3331641432,31937.9269382302,-2824.47862219649,-2173.47796838292,0.623552973859315,54,31029.6277296068,20410.3034439545,26723.4967159723,26044.0272145854,-96.925187930995,1201.51341626078,0.841049515797986,13,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",230,55315.1247059867,38355.7727391636,56712.8774167909,39829.2118994582,49004.5433591655,19442.5235535981,0.936978388077628,438,38147.6178963182,31497.7310263403,28315.5231639258,34835.1630884106,1398.15940124765,753.529915166298,1.2,387,40739.1231609732,23236.1894402224,44021.9589888419,37952.4427523632,-1563.97516159941,-697.009032893089,0.873028883197863,51,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",18,112168.216600605,135275.892259327,67658.3436362376,88006.6389965644,-176.641954997276,4123.15408201587,1.40722728902229,48,41334.5381194774,18481.0798197706,53103.1438880479,39142.2690323396,8292.72765689084,8085.28021355911,1.6,113,10879.2521298221,7395.1269477318,12898.034522975,8868.51981218435,1163.81846801519,802.725925258642,1.50583497140878,13,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",13,60485.726704905,46376.6795447311,40155.4146768309,16003.5579403655,5249.86366826464,-4193.68656477543,0.920688182537195,31,51515.9187275729,54668.1144216826,35617.6975541163,57326.834354079,295.520020931601,-1269.44796583262,0.988205595475722,53,42221.9695187053,32949.0646973901,29329.4511523988,23757.8592104395,-3086.06027171372,-4956.34488531595,0.7595144010485,8,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",14,83687.0923953773,28693.8302611667,110628.954908237,118730.027109177,33026.625182037,31000.5822444934,0.759149016335337,27,120274.397122353,74562.2786300313,106401.574910322,167106.529466787,-15392.2720555037,-1010.56711689735,0.78013377663356,28,70306.0556834406,55537.2992628863,58306.5680381307,76247.817984108,-1262.2714199231,77.7313068604487,1.85477975556694,2,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",15,164733.210050131,116281.064052398,108914.571163215,168704.479683799,1068.44438092998,310.826073173253,1.17259515979114,19,100719.848857154,87383.6211752844,75843.9640659799,57947.5219333211,26450.7526232515,21827.7005307844,1.32845824338539,41,121189.462850292,97360.4551638977,75107.2250002016,33662.2629990672,3496.03408442859,6406.56312443008,0.80735276909987,5,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",3,36533.980020849,7183.89702540429,54038.583497673,95375.0067377268,22393.516784189,22393.516784189,3,13,34475.4978989218,15565.0096387764,37967.9869213337,66028.4653070247,-1852.79516391785,-1685.61405773637,1.25615561835998,61,10699.3572015329,7046.71769765081,9772.86930608133,8803.79537426992,-479.266292921083,-518.999837705438,1,6,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",66,24384.0559774259,12161.0473631066,31291.5671365713,36795.0120643677,-571.461564555175,917.604024701467,0.320496535295797,82,15384.6506522177,5328.0328004861,19203.1093006177,19222.2585128913,-606.511505068298,-677.273782643311,1.38975989624683,160,6154.16044190632,3640.57926380516,6484.52606930087,4368.69511656619,-71.5997090576679,-46.6090768017856,0.892383073106232,22,"2011","South Asia","Sri Lanka","Lower middle income"
"Stkittsandnevis","Stkittsandnevis2010",4,30439.5411960424,30658.4362139918,11013.2624951236,17914.3682689782,-1988.78467511042,-1988.78467511042,NA,8,41703.6801339652,27233.1151496682,38695.1995722232,45987.6543209877,7362.98642868738,6251.97043915297,0.547692300489732,11,20472.7613346803,18093.278461419,9230.94321290856,7950.61728395061,1204.36116546659,1061.45448579557,1,3,"2010","Latin America and Caribbean","St. Kitts and Nevis","High income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,19,67672.5609899969,39556.9226187768,58394.5162614093,56636.3636363636,4441.43772705903,4781.349748753,1.1577639727859,39,31247.3833511206,27233.1154684096,14777.3221641221,18518.5185185185,-46.4029589637098,-46.4029589637096,0.689655172413793,1,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",2,52087.1288500008,52087.1288500009,13945.4260829564,19721.8106995885,4610.98178029432,4919.89496038985,2.10417196950406,16,41535.1953482497,36860.8891016085,23376.6166023774,42393.1623931624,4341.60184254433,3025.83465811954,1.16034878054501,29,28423.1279587243,26409.0107731088,10161.4796789616,14448.5144485144,-1095.57458110168,-1266.55094138458,0.769230769230769,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",4,964.791412273292,1051.73564010561,300.79186644456,625.11598503269,-34.1506251068147,-32.4029537816167,0.701782167522539,13,6165.84190444482,4216.04135382323,5459.05009206146,11029.4436811247,-381.744334883523,-526.704450181875,1.27316538020034,10,13612.1716050476,16282.8780564082,8626.10622829337,14068.1679606183,-1558.57098384674,-1806.30735013187,0.710371584909389,6,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",2,73770.4918032787,73770.4918032787,68263.4961801221,96539.1621129326,5363.28678405181,5363.28678405181,NA,32,33399.4703912971,32808.9372306807,12878.632806354,11536.1262902247,2267.55572113172,2253.91182423776,1.00215647707096,34,33867.0595261609,33914.4765374274,2899.36911023904,4553.7340619308,174.297913110094,174.297913110094,1.25,7,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",80,555953.704539746,505191.15263578,302477.631327551,423890.631038246,261254.138968492,219595.067051844,1.5851292899567,154,410011.23481357,272403.861887309,302527.36844272,192540.396145412,3230.35586399653,26930.921195286,0.941212142409158,83,232843.405061137,201589.697074841,144484.447721131,149880.464869054,10140.3441624478,10421.0981821612,1.6,8,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",13,4596.85448728739,1631.52994542145,5138.34985180615,7961.35065154775,-801.770427487839,905.281994029192,1.53488937430937,23,4423.88480937236,1880.30276948743,5310.32902528086,4439.92614603688,-291.125674663677,-195.333545205546,1.8,41,7800.07165351376,4734.8438238858,8044.16195956238,8697.97953943964,-206.22008820802,-472.944562836014,0.509565625047134,3,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",38,19359.8904164551,12440.3469142185,21664.8672650042,26027.474324997,-2042.29413362655,-2748.94329503666,1.07991129571657,63,9089.757356447,2549.65667433936,10770.7024810352,11869.6723570041,1845.73803820901,1401.25344133604,1.14943411034975,175,3382.75754370665,1655.30892698687,4092.51925580551,3088.97497483479,-359.165393161459,187.149286129386,0.7,18,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",40,69089.3556025461,41226.3135336856,60803.6337974849,96388.6100283955,3813.69037378472,995.740200527819,0.818090337700565,24,33816.8465446409,25855.7387992358,14692.1340921526,23795.0756452284,-2997.20973976032,-1909.46304836494,0.534685465911168,49,52933.6335265661,33851.9857561342,48739.2619138574,39728.9633365519,-1196.73702805459,-1354.33415368584,1.0477914636731,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",107,44738.099507263,28381.8639006951,51071.4488509256,46671.0188940187,-3115.48805010816,-2897.05934100352,0.935270846245848,138,65646.304580942,35946.4535156408,74196.9982259853,68367.5795169904,-11901.8101817645,-6454.15291244797,0.92065822141657,63,50670.8669674587,35393.6663127967,42904.9974439233,61327.3899118159,-4453.63303047093,79.7781168148002,1.2,18,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",161,44608.2626042031,31999.476040891,39820.4292222725,42568.7372954812,-10445.5477290435,6527.2620112797,0.503339931890527,255,50329.9242200314,39137.1528807723,43298.7947821858,51175.4642555548,-20.2949499070449,-406.054016194883,1,204,59748.9321714258,48156.2152153653,46796.7364341597,49855.8463406135,-2105.53505810398,-1551.75064599028,0.896026572725224,64,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",23,41807.1566625137,22936.7984166087,44494.5617925143,50617.2295907119,-10870.6014313559,-7283.87984096288,0.892316615964771,56,4348.23308743095,2912.23230353415,7241.16371702539,3021.8486065655,1110.51118464816,1225.02268550565,1.5,153,3259.19292456287,1898.1461096517,3526.75134543496,3793.57487329379,376.101584179917,336.008892224379,1,43,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",83,13101.185254863,9398.07103453881,12045.8145843612,13224.9476028471,-2620.79041250162,-1862.06474198261,0.407865161695681,195,16580.284209371,9692.91471103933,18456.3552479909,18656.1294844816,-2044.91581780399,-102.94196201065,1.23076923076923,268,9487.12036250415,6944.92255112428,7144.03254808493,6941.8156221327,288.667149767014,12.6410232434782,1.53360709253049,26,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",80,136543.785322674,92430.7200420178,114214.194044432,173751.108519316,26058.6132067044,24492.3458121974,0.698224807042187,104,57335.6586843717,39745.8498605016,48257.2168151824,50189.2312043833,-1467.06607157179,979.600777661569,1.1802564579017,104,39142.4320662747,32945.3748534839,27557.5974729777,33438.8919912143,-1586.21952498122,-260.649949745708,0.7,9,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",39,24815.4034621888,21826.8504000707,18097.2467647485,20832.5496371131,-1667.38358050211,-1886.15866550244,0.841357870236006,38,19619.5354032723,10819.9650064472,21352.7859374779,19714.5342792241,4965.99875313721,4517.47292454491,0.822420413139172,32,8636.7722231764,6011.09251113888,9222.06728479154,11139.2412722117,-147.239555346286,1153.03553042946,0.889757100180095,16,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",18,390095.429048692,274744.415637388,402969.864696635,310233.354612647,-7297.84874710512,18350.4262456879,0.827007053822863,24,170488.618014488,141420.478324474,177430.580812645,182237.864765801,10075.1474049296,-6222.71216198487,0.971574571232009,18,52565.5644012617,49069.8599918964,41737.8548512277,86577.7144579304,-13070.2430487234,-3183.25190971192,0.817030818586495,8,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",313,25582.1881590366,15456.1737534724,27193.8594046233,27800.908607553,-4320.61371943212,-4757.36141737269,0.582531918453506,303,40413.3228516773,25571.645962667,40118.2709491703,48005.0573049025,-363.768677936497,125.011362850865,1.36420863599339,111,17660.1461804935,18354.6299064396,12069.4124338064,18032.2027123845,-991.838085492695,-458.548173984784,1.12866273347936,27,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",14,62179.5929692559,48254.3752881719,69807.0791984729,72213.669647033,-278.156386190355,-1156.64008527441,1.18692467559183,41,54544.2240615044,27121.574375336,61357.4015132063,27253.9395073526,-8374.30313096217,-6337.78149217924,1.00874447851407,78,42709.1226731547,21417.3388157287,48330.5775445499,45549.4081581218,-907.244982896597,1239.19445792497,1.37945470749527,12,"2013",NA,NA,NA
"Yemen","Yemen2013",9,35616.8759122269,37260.0744766423,27341.0473567088,47556.0997611917,3725.89662824671,-1419.87033135963,1.74885965821044,26,11513.0081566851,13239.2508269326,5578.18314644569,4435.74357809848,-61.5829345331599,-106.35290974464,0.954047218137672,52,10559.3725265942,8921.9157203141,7672.63506685786,11311.1461241512,-1240.23840945053,-1541.31270735305,1,13,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",26,25172327.7314755,23219291.7024764,21354701.8966192,31935415.3683676,-1031782.80145614,-1299498.8871692,1.02912477144174,114,15709047.6178907,9189064.46450756,16600674.5331704,16506712.6371014,352326.631023979,126756.970281213,0.963182378132382,163,7209904.30403241,5088722.72527509,6451332.82632366,6742314.18019961,1022377.52018497,759398.921306467,0.805232078595744,23,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
