"countryOnly","country","N_Do not export","mean_Do not export","median_Do not export","sd_Do not export","iqr_Do not export","OPcov_Do not export","OPcovNoWeights_Do not export","indAlloc_Do not export","N_Export","mean_Export","median_Export","sd_Export","iqr_Export","OPcov_Export","OPcovNoWeights_Export","indAlloc_Export","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Nigeria","Nigeria2014",670,1327.84478998566,595.367366440895,1841.5113370624,1785.27776739745,-222.491057854239,-223.888114644836,0.4,259,583.860176563615,387.713168184428,583.366879123122,425.390613060353,104.454411503557,7.25562745869574,0.276014271300444,149,4,371.597287155732,342.219132604649,169.448858862921,84.0489517740214,-65.0213136019983,-148.198118397124,0.499127388135663,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",383,18283.6728694645,6363.5581983771,27823.1709278409,18324.8137940213,3015.78896378248,487.032055241776,1.3287866118712,105,22380.7232671523,6334.05910748221,39208.7205413373,26723.6867829477,10239.700696918,6745.45991122394,1.59549179170346,41,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",47,12263.1470439917,9694.75960751795,10541.2079495885,10537.1,5674.12462370007,3908.02547846072,0.501164470869961,8,152655.089492544,45836.6291278708,342861.948473847,174125.874125874,42279.7818496736,-50375.8565429076,2.39525361406663,13,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",101,24011.3516724771,20139.3982012161,17871.62964573,20139.3982012161,8516.36350746995,7522.18847198745,1.8616565066894,39,77679.3842304449,47584.1793090564,66900.4542277569,101722.608507068,5844.49055801104,3495.26960453021,2.06489268201183,9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",340,25775.6404611441,19956.544213728,20158.8302859951,22580.047097108,5486.494171867,2930.52372144591,2,294,41290.3864963212,33205.9516133942,31274.0459266441,30092.8936496385,10780.5809843429,3167.509193216,1.0653552296968,71,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",495,22293.3321779892,11043.8427596722,28805.6508843947,19290.7381974784,4180.6910463842,3283.42749553855,0.902587824705709,279,30282.6071498683,16246.2083707032,33462.218989081,30836.7429342686,2704.83743961007,3036.56200305959,1.1928131225297,81,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",69,120803.640450922,51477.5134371541,143959.679915784,144884.159276985,-18466.7598433476,-13002.2541015318,0.548109562633635,69,87933.4828350443,51296.6093025774,104877.053450207,76770.6368209504,-14713.3122002235,-21483.6884594961,0.979634640599113,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",69,32841.9536991146,22055.0989262128,29511.9033355144,27961.0725249305,-3826.96708427283,-3306.69410314783,0.94556336562433,77,36689.3773234763,19834.4737485305,39914.9553100262,37059.1206542862,-4128.82432439096,183.559715093826,0.784867972784217,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",854,34773.4169592023,27108.8876802595,31118.6248912371,29157.1147494347,4537.68445912658,4673.81023505266,1.13636363636364,185,62841.9661551644,48795.997824467,52274.525288345,26953.979750658,78993.1619328535,35174.4758088528,0.449357594790316,67,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",150,13658.6736974089,9196.65519244536,14684.1783226014,16006.2734887187,6150.99069333333,4936.82984100691,1.50104151885303,34,129740.940446162,133552.625317082,125667.571155028,136089.818089786,11894.8418752803,16705.3780121553,14.9962812037815,8,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",39,52893.2330563824,46197.0757855438,49306.766199069,41062.9665365621,-7603.60302453829,-12177.711836305,0.341712402012459,60,51496.4009546388,43996.0355748879,39377.9604713018,43255.7406818907,8511.06456459479,3827.07315795124,0.894936360032937,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",30,80930.2327400786,49006.9325459505,84059.7777543304,125093.870928527,21816.7839411236,66264.2201898468,0.806984811628246,39,107855.075334701,70037.9299359,99118.8133607406,163976.077086053,2829.24570349691,19911.5584040282,0.149020598429871,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",14,75038.3223706792,79887.4287642319,26160.1172745279,17491.882557688,-14924.7460757046,-30041.5025181784,0.315017112738443,62,151858.867883302,105835.622752913,122106.469677384,86562.3931700973,19862.6972407227,24879.7704560814,0.989155156508572,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",72,12134.2074473144,7115.23373356285,13432.3961227518,9683.96362060797,-441.441857548322,-540.68679993602,0.909090909090909,2,14149.1375964224,14149.1375964224,80.3254633461285,113.597359667998,42.3576110388347,46.775383392705,6.18151694632973,9,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",224,6848.96866289087,3835.62607183302,7342.16888192961,6116.17316319267,2222.90927320952,779.752249005489,0.719675977856671,78,14785.8354147301,5510.60427751821,18554.6680703558,15605.0419383957,6497.74997727475,2083.91348723402,0.0831711162670414,28,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stkittsandnevis","Stkittsandnevis2010",11,40218.1339680269,21050.5930365913,36294.3326878614,65481.4814814815,-3034.38101031196,-4239.18483624594,0.358974363783771,14,27489.1232470937,22907.6227300445,18043.7513852537,19135.8024691358,5272.23993005481,3494.77557033768,0.648785155741165,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Kitts and Nevis","High income"
"Stlucia","Stlucia2010",34,37587.9277915585,28460.3513357439,25167.5069429672,30246.9135802469,6777.77122127312,6178.72817005019,0.787356313846121,23,39596.4413364393,33143.3499325656,20469.2034107199,24691.3580246913,2606.97773845147,2942.13049385036,2.125,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",28,27409.5762196551,26391.2221912556,8030.5394931031,12169.3121693121,-927.060869099072,-956.73850585378,0.689013327871756,19,42950.8365254731,37037.037037037,22380.7785046945,33466.6666666667,11019.4509575742,9732.63012788872,4.97663088078805,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",24,8788.21642767015,5602.02301319603,7591.44081128553,10916.8983374398,-4269.61638882959,-4363.76711024509,0.582442520020227,3,4542.9338295893,851.196981138995,9694.63540288845,328.257252414426,-2848.70970948659,-4861.33359528032,1.22169352841851,6,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",50,33604.7986559228,33949.4963834333,4474.76010434942,5204.2674993495,761.85017069264,827.530311640897,0.510338126143814,13,31455.3561028473,33394.0497874924,8298.76734432077,6375.2276867031,-167.312031975986,-87.2006524367757,1.92307692307692,12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",41,226959.7349735,224124.055797182,110410.543352489,152976.310235743,283107.670689739,249218.072721995,1.80222327174847,270,369536.914712765,264812.490241374,257646.403372158,305436.506064483,389549.193262066,293593.439698626,1.87654682424245,14,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",65,6268.74901601935,3100.96523506107,7243.16673858447,8629.71953354151,-1779.37204037536,-1839.39473346075,0.661375894513026,12,6670.99051947794,3307.28442720363,6318.77941343332,10054.3773320085,-2771.14846722943,-970.600776295635,0.291225204238192,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",210,4072.05351348912,2002.11340961515,4751.42914289166,4381.98406632749,174.693342947737,40.4602276956674,0.756979595846341,61,7780.74301066826,1739.39318994252,11185.7104000089,13217.4405617325,8327.03723761838,6354.25068459687,1.65684412559593,23,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",63,36929.0524933903,30075.5786357403,23484.2977123128,13468.2086594433,1580.03227851204,9861.6006819466,1.06210151553367,47,59442.8861628512,46967.7046310812,51310.0985153741,32675.0453563886,9654.67418815648,6978.43057663841,2.37202679133749,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",103,52245.127021293,32922.9069731423,52309.7221090023,57065.2635541369,7440.53970232122,29213.6410138703,0.824210093093697,207,58827.5431981721,36525.1452214059,64368.1737035884,63869.1341842789,-16196.0970802096,-7605.56902392159,0.494847163400723,16,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",233,52230.6735223583,43340.5936938288,40526.680722607,52283.8908052538,-9126.82557174832,-12292.5073148718,0.521831842128162,405,62016.3322346295,46369.121629166,60200.2434010588,56983.5709485924,-18183.9835691493,5785.40332693197,0.5,46,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",152,2339.79031255094,1460.20602672249,2364.02996198415,2756.10815121426,154.053857056952,-275.046711758476,1.42343882595439,75,26843.2580083158,11369.1502898905,31844.4999358274,31454.9926742281,10729.1943545378,12287.5879772202,0.520914863158363,48,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",411,10566.3306087181,7470.70700376678,8539.81588001314,7346.7548667571,154.629753751498,-1067.68837747846,0.733333333333333,126,10693.8171171737,7098.64931563738,9875.61993052756,8503.72413711255,-864.761519628632,-2332.07585656916,1.9759939820681,35,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",163,39931.8741698653,31228.5855950437,29854.6784781221,38507.9874533592,5603.25528973158,7725.7441866883,0.843638764191338,124,89082.4212306018,49229.5780130948,86381.252788814,84927.9328863257,62272.6942644154,54471.4793928023,0.886376903128669,10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",76,9292.41109209646,9274.66324891334,8464.14409168527,9899.19677994729,5931.98448275988,5881.72409290961,0.946979830942268,27,39523.1424738135,33279.4326616161,34176.6555026476,38136.2354889087,-14431.1025227788,-13733.0693084763,0.947409236269641,22,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",50,157188.345062301,84956.6345066879,196826.342922051,140817.560796601,172454.935657426,251031.159244455,1.18724913177791,10,235731.65891052,268535.440705539,134005.246184504,140324.329839042,-2266.97221626393,5772.96297322861,0.821420559149274,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",384,22308.6523385338,17512.1323291574,21333.2850367129,20062.7196564681,659.740354080848,4974.42588479258,1.5,341,42196.8960097145,30550.3093199218,40684.2254375489,51226.1758686515,-18553.0510955837,-8990.94326520208,0.448751089630996,29,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,132,44618.186554745,24536.8241809465,50204.5066720342,42923.7530512627,-167.793054507657,3371.05335952465,1.5,"2013",NA,NA,NA
"Yemen","Yemen2013",77,10414.7683039534,8871.48715619703,7544.93699373418,8348.06941398143,-318.444615341328,-153.690844752783,1.0027899595884,11,19775.8168529534,19008.9922451413,19220.0899312307,16855.8255967743,14667.5190789986,13153.4103285384,0.844196449316383,12,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",247,8576189.42203223,6033965.40622011,8187400.42794367,7872933.7049851,4951969.01209054,5246538.72324401,1.02743798213016,52,25309596.678861,16383165.9160475,28030850.6215574,25778050.8202401,3239912.31724986,3117026.23812879,2.58556431233904,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
