"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mauritania","Mauritania2014",5,7107.78224670131,7137.73360344636,3537.39432388952,6231.60499896332,-1442.98108388028,-1300.47659701446,2.9659421781382,25,95507.6664785997,52311.1284322687,101104.122180098,90814.2435824532,-16173.7193881667,-17311.4822826129,1.89011803990791,8,139420.143750677,125231.712219636,109256.244925443,192274.224866451,-42624.948028632,-35743.7228130044,1.38075027942078,1,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",22,16640.3178721705,11651.5920474195,19128.6264990344,19333.0685793587,5821.83192296861,2030.63782703454,NA,62,29921.383568145,19647.8857958762,27036.9332753035,31340.0462798542,6289.65661107304,9162.18860326734,0.944616018335005,117,17592.448662423,16852.527299035,17111.648567896,16403.8157643043,4548.20728812219,14412.792386334,1.10884716191926,17,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",267,20828.9388874446,19421.9820330743,13191.5472848557,12517.1701367921,3472.32834470186,7200.96532259708,1,341,68531.4795414319,53293.897172937,56670.3861439526,64309.707092189,22080.0813016415,14629.7763179991,3.61290887314116,379,14833.130073394,14800.0421801202,10480.6789904862,13566.7053317768,1173.75135798968,2990.32438653972,0.956815347559184,126,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",22,13799.6671456802,10806.04062831,12420.7217509957,13656.4702086689,-4695.29976555643,3014.35766503021,0.112019584792759,17,50568.4929823269,32097.9127296176,55936.0289999962,22758.3806606413,-16678.0914617723,-7044.00168769208,2.19874802216439,51,21796.2293270912,15311.5452436969,21094.8125274251,16510.603376683,1985.22530612331,-391.230559872794,1.28794973304037,5,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",6,26342.3363194257,25857.9940419613,13705.8197036326,22398.805474089,2533.3058436215,1448.08043103997,2.28992490826873,31,22839.7171038271,18341.5714876975,16284.5496926292,19152.7997214415,1130.05704176765,3209.18515962995,1.33198872294276,64,14565.4230556976,11061.9179483263,10116.9746095716,9800.8923438451,-1344.34094493774,-397.765809928806,0.743605959038685,6,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",6,49423.6073106622,63773.2120679639,26868.1330751402,51130.1182455496,4895.48505010808,2236.14176286927,1.19233432009938,12,28546.8094926137,18070.8337647618,22270.9089649651,24542.1420141381,14201.0915290978,11025.3842686661,3.3315009135217,9,28380.7086705809,12539.7691561231,31675.5074606195,46452.8016641898,15527.1072350041,7004.25890507432,0.918341040481094,2,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",23,22625.2915561332,13774.2863623267,21590.3253861706,28926.001360886,-369.345516378802,-6765.63407749955,0.731085944803353,71,46876.950422621,30630.0181504804,53398.2782105485,53216.2855684648,-5081.89489968408,-1654.22954860708,0.804271252354353,64,33619.1320770748,21209.9663222289,31941.9222353654,31113.682136079,-10287.8618808885,-2332.84474153604,1.09387871017609,17,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",32,7877.22781483706,4348.26290025439,7490.35507089757,8174.42827295928,-3094.4774698079,-4093.63617300128,1.22899633954815,52,11293.3824085564,5066.49709632421,13947.0498520968,14568.7342130777,-5550.74849441078,-4668.92500307983,0.104473382770736,203,11247.045763678,7420.59050715328,10872.222643728,10729.7727603433,-981.949991518711,-1634.53390467726,2.33333333333333,16,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",8,47265.1344605294,25352.9521131987,46110.1163256267,62462.4395712783,86576.6692321186,84757.3881518298,1.17427749437897,37,59407.7471635582,24275.8099765831,75129.4018407644,78839.7865320402,28055.2880726519,25918.2817532495,0.835095311412579,32,4444.15252433146,3697.84595354798,4842.51961012956,6659.24066755048,1932.43967214444,2188.27470135174,0.955620327270507,10,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",52,8021.12976588495,5580.06181238544,6392.63082944763,5224.96696977909,-459.73724578303,416.953414449888,0.995621923710668,66,18087.6641719246,16740.1854371563,15664.1461041748,16142.724273406,4151.60189115679,3126.44210333544,0.931027723084895,78,4199.45912135285,4007.52912985734,2169.65841090461,2464.52730047024,142.37124843175,47.2292713211669,1.04243459016963,44,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",28,12991.6820673526,9833.09217394712,11127.0458097027,21262.4655449636,6411.74430747233,3199.90568905211,1.00650616310513,35,16625.097471825,9989.04306203915,14967.532860797,16388.4869565785,252.057126778727,-2498.16349621452,5.74488902114582,46,5489.43678468723,3894.85770614455,6031.68423312849,5326.25826088802,2055.92095897263,1434.22834337747,0.5,19,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",174,957.493067835781,496.289048570412,1210.56373491413,724.582010912806,-118.433472616117,-224.409451201339,0.334391893525347,82,795.816628258722,297.773429142247,1191.45112745026,795.480446422857,323.398294689283,46.3321113609065,0.442715980470034,684,1249.29546905717,496.341493516939,1725.85298216189,1637.75386028236,-331.836783793411,-320.736899257654,0.420977520138099,142,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",39,6710.66037284614,3203.81091356434,8524.25770016396,11227.5843245908,-2623.02010879648,-1853.77576057966,0.46183567978897,58,34467.0050082206,20495.7036588892,47165.3843334241,37252.5033972457,3035.56501516267,-2850.93278605914,1.0490747639871,389,17848.6296763904,6108.27126467375,27828.3988082061,18741.2868347945,805.492469832187,-730.128636894052,1.46167171599796,43,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",10,181577.732882141,23103.1821421325,293455.831240634,402161.904761905,110862.545369025,17457.1289428364,2.45836689341399,2,110289.929199099,110289.929199099,51710.1897806489,73129.2517006803,16082.8088372146,15367.7412994183,1.53449287523608,44,12404.6961503334,9230.12945488049,10248.6423819276,8157.29230769231,5411.96082766142,3893.53322347057,1,12,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",23,19425.7503724662,13087.2177102942,13179.6854280326,22483.6241518377,-187.941444191204,-634.003767574314,1.34249272882309,57,62189.5198088076,30758.9457196844,58800.9294467015,81816.3051924399,9399.32765277668,6524.82599425168,0.539805307122277,59,24641.713293008,17928.7469787557,20294.6442200111,21649.8530663073,1257.59117376329,2195.71381982014,1.29285552289943,10,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",219,22593.2031818253,19409.7939852829,14951.1710243836,19923.5709680365,5861.75971400619,6308.73468456446,2,323,53621.0385950189,44268.7342030804,45004.7129981641,40129.7457795913,7375.42592798736,1016.70747377885,1.71428571428571,108,26481.2903977281,18799.3493729296,28551.9507611985,25900.6422584475,1268.54413166883,321.504313892113,0.888888888888889,55,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",127,30823.2305960983,14862.1398398799,34151.0182849902,27143.6936482068,-5780.36757886656,232.479881284201,1.24194504801417,345,52112.5200341323,27287.1897907557,62563.2702158465,51774.9053740948,6243.48666718457,-6372.32381761915,0.819948877260437,309,11091.8024863133,7764.2711505411,11018.9620462682,10639.7698797306,4317.97021939933,6138.30620355,0.882352941176471,74,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",25,71347.545588406,50720.6851429338,74932.9751809483,49002.5341410322,-22607.2933473974,-19501.6058242797,0.332181287730897,38,137254.213087046,59856.0256789991,172856.733739843,187220.793138832,-5323.61962708744,-22443.8848164701,0.40858542324895,74,94603.3134928639,51103.5008717864,112751.949427459,85142.4475426451,-11339.5284605677,-19928.8745394865,0.8,11,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",44,17550.9161942245,16729.1999292521,10569.2810143992,9969.3493896334,-2122.11584357949,-2357.77802538445,0.940452920004038,69,44589.5510804804,31797.4800135778,42274.706603717,54783.8820811579,-12848.981176377,-9580.61390854279,0.447057673896994,27,27099.3728858405,23181.7024091693,16558.3888340621,18167.6898556681,15180.7057496977,17197.3954428252,0.924592278430091,15,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",524,40035.5429722664,34852.3616793133,31928.0318167227,35783.7317379425,600.979455292603,1799.81995962959,1.28270693377068,106,133577.151927366,61112.921084666,148958.572576154,157231.548545505,28916.4874891825,9447.91233606661,0.861990704784793,429,34819.7881672791,25888.3549749127,33735.8239307628,28614.9369958294,13060.4427751015,14157.5330961564,0.978286803082634,47,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",31,22531.2374774646,10672.0612556103,29813.7233983621,12992.4472985807,13734.0037270682,14310.6258888111,2.25337997189914,31,97892.2880361626,110579.286002897,62744.7344217681,102931.220018424,15165.2398043162,21135.1818422789,3.44384429983967,117,11885.0392716708,7413.05013756321,13480.4465956989,13432.3625095451,4357.57079378248,3698.59062425435,1.67232975675356,13,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",25,62582.806545774,50846.8329278521,60109.2504316036,31910.065802257,-7586.68047161114,-25911.4115884482,0.984868633884037,46,46657.2359959083,32918.6840531061,35146.3713154911,43996.0355748879,19417.8752818736,5956.17330067467,0.973576235729161,29,55257.9066814647,43996.0355748879,47216.1982359564,58758.7053300617,-11439.1369890348,4204.6019791963,0.507948684959757,5,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",10,47200.4867483529,21792.6014243847,63631.4440369685,36715.1822431734,20173.1222605416,21648.1719841641,0.306974750142014,31,79054.9005449486,63574.5718825997,64642.5339944227,68174.2962915352,20921.842961087,17409.3524195298,0.150904238490427,27,119324.375339332,72613.8516953952,107567.790623851,167106.529466787,4817.69421724879,52042.2009233613,0.711479128248536,3,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",6,62773.6842547497,66897.1276188703,6732.78347135544,8399.46745125904,758.28873346641,2669.97481092537,1.26212948977342,55,138143.756674618,98548.8203341023,110907.714900411,93817.0393334461,32539.5262556312,34172.8317390753,0.938389527140066,11,85783.7099189476,95054.2927574978,29367.4986199831,20945.509364717,-7336.83358353501,10229.5941063903,0.374917932085213,8,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",28,12102.0100160616,7792.9690318222,11575.8662042475,8962.26369100682,27.4868603737686,11.1009864417026,0.8,34,15169.2376627093,7049.33204015758,19919.9221273955,11990.8324093999,-1592.35409509637,-1904.32895110353,0.69560823073754,13,9944.38884677771,8989.20725494594,7479.6806255052,6162.65676198892,215.574560449531,308.223244351231,0.909090909090909,8,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",24,4053.26512640085,2646.49900190776,3788.76584132952,5897.73840736436,-519.647659849307,-636.505772501061,2.18016153216395,33,31251.1148716557,13986.4448335072,33017.5976908022,47514.7602201771,10268.6860776829,8701.11112898095,0.976819640309145,246,6853.68087511061,3758.57296317523,7404.65783386963,5766.67755386737,-1273.15062276999,-2006.65402080809,0.560459627718941,27,"2011","South Asia","Sri Lanka","Lower middle income"
"Stkittsandnevis","Stkittsandnevis2010",3,36444.4444444444,17777.7777777778,46042.3851963373,86222.2222222222,0,0,1,21,29796.4179292381,22459.452865875,19669.2355901113,21037.037037037,117.32628264458,-343.400950565758,0.298989898644215,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","St. Kitts and Nevis","High income"
"Stlucia","Stlucia2010",22,37339.5921198719,28687.8757135544,24948.6357790348,24509.8039215686,2562.50318509834,2819.76744498482,1.21401514662336,7,50439.0888451746,56062.6098306862,32603.4447586402,61316.8724279835,8607.52899005127,9441.22504969066,1.83898296454829,27,33094.5735023271,32094.1935738347,12434.9762225728,14971.9416386083,1563.6333970898,1815.42732259735,1.16666666666667,3,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,25259.3857583419,26234.5679012346,4924.6460212623,10185.1851851852,-738.699284882195,-1008.37434170767,0.6,31,36568.1319045652,33217.803576895,18869.2957577944,16019.9882422105,13169.017682831,12149.3892352501,0.728060668078901,10,26642.262884163,24433.2124245249,7675.31393087918,14448.5144485144,704.146353420044,814.844620400175,NA,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",6,33291.3819152133,12639.1866715103,56676.671802242,13635.3012541377,35211.7233410426,34651.1862058016,0.718774493016021,8,9501.12091817041,10497.2474944042,6242.06797186455,9921.76056169921,-2213.61976088804,-2239.66267976435,0.979756213211316,14,6551.95783430394,3371.36419378421,8598.03957181618,4839.44977845269,-3952.06849306944,-4170.53717436598,0.387492300264171,5,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",34,34370.1532412227,34782.1448489197,4814.76011133858,5431.95420244603,-729.230266823585,-788.376903847269,0.616859881098001,NA,NA,NA,NA,NA,NA,NA,NA,29,31293.5092067352,32273.4950474167,5845.4198663576,4232.2940105003,-507.486181098219,-491.225743043431,0.421052631578947,12,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",64,221661.614291667,228237.684819816,94243.7970981927,105826.04777747,26651.0243495354,26574.5860499961,3,222,324648.890530127,278738.89625262,185617.591856707,185772.513498535,433253.204367699,298594.684616683,1.50026181868886,21,445819.284963776,228757.143744097,424847.778426965,760390.607845893,139952.773673463,283265.694760706,1.71093500657891,18,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",14,4801.12400548204,2978.41630148454,4947.71258594289,5050.49348353284,417.057116277331,-193.012322331095,0.694109081500279,19,7577.14911490526,4903.64227487641,7334.64761983326,12080.2707874021,-3685.4371331151,-595.360509129077,0.907248152392535,44,6345.68065384596,2680.33285121227,7600.99719712374,8896.68338236649,-1991.15322978653,-2445.64721489027,0.58705733816464,3,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",148,3443.63586763687,1801.90206865363,4330.61603657957,2162.28248238436,-385.25814875276,-684.518608085488,0.8,59,17655.7947087949,13046.5441850967,14886.2459908746,17482.7403089608,1225.18104222292,-465.669970574408,0.728653330440823,67,3214.50764256041,1263.67257560057,4013.86740925785,3703.90980778802,767.572037906275,1002.84791692996,0.397991993150723,20,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",27,30805.8421517332,30338.8696422471,15200.5684002443,15810.5058176074,-2840.7343627814,-4233.00368366393,0.866279546597804,68,53359.314371516,33958.8530779221,44099.8590737549,54207.448517511,10010.5780091399,7945.82440622876,1.47363515771795,16,38785.4795875546,33235.9004303094,30069.5856375587,44999.131942421,-4656.39953394615,1457.895705776,0.0868782005305111,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",29,40586.2794066086,33221.8603424746,40576.396071495,50729.3683630637,-4478.361500106,6147.07346712067,1.56078170920596,197,50897.4043823841,35510.5578541446,49545.7829016972,59251.9022480584,-6631.13924692096,-2367.40126341055,0.481610687720888,84,71151.4741105284,29255.0102150324,77916.4509712447,102721.695080894,-20279.5936055698,-3078.84113062809,1.19271850565562,16,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",41,57426.4838432125,54058.4826607834,44607.5070782644,44578.8963707954,-4242.9918313655,-2196.63468988053,0.249031013488628,176,54762.5885952709,28145.2759535216,48866.7850190992,70287.7236887396,-20136.5940563556,7036.51271498519,0.0411406186984051,412,54290.7319470834,45083.2741923948,44596.0594959049,51661.0138710307,-1304.685087757,-492.262173084735,0.533333333333333,55,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",73,12846.887315043,569.443832895509,24265.0528586066,16186.8221507651,6084.99588420153,1995.4277782675,0.235508808393792,44,49496.6680073152,22040.6000214266,63669.2712512461,87314.721043978,-5964.74253005399,1227.57885547596,1.0391715752029,129,3852.08656896724,3296.33992094065,4006.80123164591,3239.26735311658,2829.84109460937,4617.7113095381,1.8,29,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",182,10690.0225460091,7756.43217737083,8819.00896756516,6941.8156221327,-1608.45506635401,-1137.51976421264,0.479248065332486,56,13106.7832420772,10853.7576219915,10525.3421481574,12921.2431693788,-2648.14715320768,-4534.09118255034,0.208262226274547,300,10058.7541854001,6748.98741040676,8698.41848518699,7334.46206825958,719.086743398414,-1049.77940885946,0.70243741260063,34,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",96,26778.9439215392,26499.8365719005,14324.3024732072,15873.3445917325,2974.75057647313,7789.90591699563,0.863448914261328,145,90025.3170908238,50102.0855768684,84786.8909991245,93302.8205887548,46290.0270849144,38211.4919210141,1.10020005167668,47,64258.5524814783,54635.0439655974,50446.9102669171,59987.5818662219,38535.5783490753,55608.1399177489,0.597644993616683,9,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",24,13457.4010731975,12422.7072034935,7033.07625045812,5670.26164363355,4649.02931767214,7614.26536019351,1.12296066737505,15,29485.0170340131,29262.3796413481,23621.2943144652,24509.5759628935,-10044.5118975605,-8080.53238109677,0.307014091339053,57,6578.29750323217,4638.47428284966,7408.19721010951,8483.35944877791,9215.26395463849,9271.02590431207,0.98500580337525,29,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",19,56561.6474960932,47174.9860347246,32471.7912324363,43989.0286187445,3572.75896738325,7066.62601289786,0.969710375070291,19,213448.854415022,203871.070187625,106604.536733266,140202.269752269,22701.0138807354,56737.5418624618,0.506658768246812,16,175225.299380809,83039.188032027,220823.815126178,436553.962448556,111739.370919595,139134.141175468,1.06986447665305,14,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",165,29741.3546997134,17199.2890664724,30669.6682317854,31480.7912305448,-11135.6463792038,-5476.38365921602,0.714285714285714,265,37216.1853583636,24729.8780055559,34592.0101396975,39155.6401754635,-12109.6064815064,-9791.10559848734,0.340633543321062,296,27946.3795316827,16699.9239141554,33780.7893410846,27649.3774923229,-6848.36792194,-384.181885171095,1.6051453702646,28,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",40,70888.6234478835,35750.9999934385,76387.1279790578,88505.7780430098,-12041.4405767229,-17174.462002557,1.52392802260452,63,48874.5758437351,26419.6352367194,49646.3103861967,38768.3684473638,-1145.66795075004,-994.009696878166,1.57505049315136,28,12669.5072898157,10885.2661703142,8781.69022495583,13530.9779066773,130.831922084657,-362.184021565689,1.13773612151066,14,"2013",NA,NA,NA
"Yemen","Yemen2013",14,11834.1116172573,9230.55005968501,4793.96996554708,7762.55126167238,518.606284982001,-222.500375130198,0.352844742671396,23,298235.665868055,64948.2284854083,365635.597444382,691975.998183368,-243370.618428578,-21825.3345103246,0.33679301802769,57,10475.0617676843,9432.53846197658,9898.37537065225,11237.2170645162,9989.95068513677,5663.68180834952,0.405876004339217,6,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",44,10014556.5696053,8979793.31722134,6612742.92194685,7076962.01749867,-406706.50340275,60801.1192913753,0.952242744211295,88,18295206.6165166,10928049.5537699,21660499.7092947,23926138.535073,2732687.50643317,1228014.61357182,4.48625827292309,164,6899371.93412277,5032843.06356439,6173540.04046377,6465232.77553387,3773694.82853977,3892958.9801351,0.818181818181818,30,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
