"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mauritania","Mauritania2014",15,18474.1015038085,14178.1190336904,13699.075154056,14008.128737253,928.07895347725,-599.127044341018,1.09174073797787,7,87262.7293093267,45681.3889115043,94324.6302574736,104546.414166112,-53043.6177968761,-38911.9211036642,1.5272160557841,4,31677.8128243651,4673.43813771623,55116.9547767517,110739.039559321,-20707.4069057847,-19920.6792715678,6.95713566051958,26,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",57,12817.405925196,10460.6034728015,12930.0213850886,13270.6869533222,6649.6277223257,11371.2971624828,1.11916076167486,49,13013.6745623653,17367.3001228392,8617.54811593288,11798.7178854053,8220.67346507346,16632.7187739473,1.05153892148042,20,8653.63063873864,4698.14596019905,9834.26207413382,9977.26942830033,3755.83768491063,1646.26474509167,1.35103902846932,99,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",333,30738.6680533179,22480.5911412949,26056.3214831921,28134.2801011193,7169.12734501049,10925.7134856162,6.49770504886233,366,7770.55114778975,5083.18512884053,8989.46080335933,9618.78769589784,2028.27610097992,1860.99800445362,6,280,10982.7609930218,9715.41949865971,7598.03054974466,6647.33323061401,2238.36745270846,2117.29729463091,0.378323500434339,196,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",12,17114.5381497839,11085.3307632306,15510.9127157354,16094.8573875262,5833.7909004844,373.733362590905,0.993169573316303,29,16229.3729560925,12627.1940958286,14162.8411130962,13240.8576267918,-3290.35204727926,-4585.16169301952,1.15136342418452,13,6227.48224601648,4982.84479948849,4566.13467679745,5068.94645044104,-1507.46621466946,1193.6270018774,0.954221866271568,56,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",20,6833.27781605273,7023.67235356364,3338.8029929907,4443.00917452772,249.496317543566,283.782002790401,1.09528674997776,42,7346.23170640831,5755.89723788174,5770.13999416628,6439.38378912866,42.4695513640403,-430.420204320523,1.01170939438585,4,240684.715037952,20117.2319850964,446506.604782122,898165.390908237,-159379.197210277,-159253.858700048,0.636425957658247,49,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",5,5157.01366095275,6093.73514133005,3195.73137103735,4619.65103446632,962.414292263793,981.44296473087,1.3951397577739,4,23912.4409107014,24894.3682823832,25548.9321375237,39233.9294975249,3902.83561151045,1969.61942690148,1.46270314884988,6,35049.9798092273,43319.9972487659,22881.6614455768,40948.9455773568,5175.08861679272,6343.79749255638,1.19233432009938,35,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",48,22969.3950413687,18166.7171454754,18637.9117248703,16506.4051303208,-1882.9669144927,5643.35486615796,0.265022423225089,31,14705.1109345735,9278.95933976319,14398.7777006431,19185.8278117295,-4886.7186971557,-4687.82303715002,1.11884383923766,14,8012.92407945164,8951.6758249119,4665.10324521641,6677.77402845596,301.794524611126,-550.845256615337,1,94,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",37,4554.01896424011,3593.64954296192,4412.45978619092,3233.58415174627,-1971.51926460301,-1766.01823821321,0.230593886097129,165,5629.25472006858,3875.64889927078,5024.53174494076,4552.65487719908,390.741658955725,406.404243747612,0.849099442637652,29,4545.1321932852,2532.33826690578,4377.0617970885,3480.25694785489,-1457.27420806361,-1140.04103987695,0.0924414134808125,122,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",19,49189.4766319326,20649.5673553537,70483.8153183463,60749.9541936996,55763.4450886815,54231.8218008601,1.59135916708161,12,4949.25115940672,2489.70202160796,13616.7873750437,13255.9290672949,4850.81378226187,4837.15848695442,2.50907334077405,3,29074.5338061656,37971.0560117107,32499.3466100469,59570.0970022008,14137.4082393464,13267.2329135955,1,147,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",67,8139.5099663839,5095.752711023,8715.12157854651,7200.93691026883,2272.93918510256,1413.96693066143,0.974115400869526,75,1943.84888425901,1713.94906491605,904.873143860587,978.966044364902,135.428067118827,-29.2501332294133,1.09476568650335,52,3192.28692207884,2535.3127587398,2235.50655764516,2836.36232851374,89.1095046429572,1306.78370890459,1.3224644850459,48,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",30,7363.25543125614,6458.02743866696,5276.44425683567,4287.16144739633,-2530.65324082241,-2429.46196662311,0.178615955577216,28,2778.93093708479,1445.74571666233,3934.65913512424,3928.55444473411,2462.02908147597,2562.73188055143,0.668170516701073,18,7160.49982452245,7099.70619649857,5097.23128169037,9177.77218434858,2169.60433176365,806.984849951637,1.46414650128137,69,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",67,-30229.5204923389,123.348315669046,72612.059356707,119759.841169892,33324.5593806315,6676.53728388327,1,300,616.817265556853,264.63740713474,1006.58743708419,837.735913986855,21.4830934265392,-10.7180840732505,1.19843002207639,123,723.154049116669,350.168778934573,895.342062367215,820.987505667879,-69.3633582871766,-198.085874883333,1.39215028720112,937,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",32,12822.4421289099,9028.02016456997,15719.1043131688,10523.3353905866,11916.8110845447,5329.98360086402,1.46096467715003,155,11096.7524703328,4074.32932694396,29019.8700717891,12844.3370759945,-1196.12852053869,-4346.1809960074,0.664416825399481,19,4127.52708605338,1950.17882795167,6690.55594018777,8488.5579241617,-1282.34236302625,-1021.53928452979,0.562067824100346,880,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",1,6802.72108843537,6802.72108843537,NA,0,0,0,1,27,11619.3821254475,7219.29864739453,12114.1296388063,6638.91625615763,9243.84421280104,8125.73731283938,1.03325728984084,8,269086.919932868,189073.387943222,388050.087715047,399452.380952381,609614.520634608,681479.412063764,5.11456829756189,83,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",49,36677.740150113,18722.8023768403,40218.2730828157,39770.0116057698,18527.0010660415,7435.1931494315,2.42798037903175,13,8841.78349922879,5921.37524870138,6530.50671901275,7578.2868166284,3473.51932265052,3313.0871123441,1,23,9966.50572908777,8137.90167094249,6844.81537408366,6875.36677480404,297.062507561307,-307.660140246244,1.34249272882309,85,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",263,22539.3928242017,19935.9816563822,16903.7000733073,17559.8198664509,3122.07811450114,-1056.69364306405,1.64145069892943,85,11281.0399269943,10546.2445361576,8645.65005769867,10319.6718514071,2696.03025291311,1101.36080233821,1.81249889421342,184,12250.0759978963,9426.87936046824,9315.12779503077,12120.1723388889,1595.44146633346,2930.48895174052,1.90839307137026,228,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",263,14129.7547950573,7849.41757482358,18030.3900581371,15241.1739691295,-1046.16280015281,-1960.30672095399,0.813313569759044,221,5047.200663736,4673.62837255141,5201.06756570892,5476.75366105927,-572.138359137587,50.1949502635805,0.6,107,10903.2609161909,5159.75952407016,11820.7895215425,14350.7878974549,-1062.94466089671,7459.42956146766,1.0282324975352,395,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",8,13775.5253505908,1054.73717269225,35823.1571267094,28999.0842138958,-12812.8143516055,-12507.1158425459,2.18932989249554,17,27607.938802613,23987.034079814,23233.1177258328,20777.0744757976,-6812.11499498816,-5776.29640707464,0.260196181105374,12,35466.385918539,36838.1677460736,17811.6896458947,27721.4408594186,2450.71069679124,3070.25776010556,0.554954646343679,154,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",58,21886.1204311843,14038.7700647273,28742.1135125813,22123.5242483444,-7517.09780103156,-6780.28705960206,0.653255183343405,24,10968.4903097103,8083.56863292958,12600.1853423233,16948.3821076121,4201.50651335158,4391.09746341699,0.757804967088303,30,11623.3827675042,11205.0404909887,9104.56492146629,7832.00822894973,-2311.80391993947,-2339.49901979721,1.13531208419357,63,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",60,40795.2884375713,22462.5283632415,49449.4114138283,42440.1958856135,21751.6240979505,-1805.37702274348,0.360244520127517,169,15287.642842591,10637.4609989321,14740.1347327184,13278.8368153804,270.759517999918,1115.3907774511,0.687977598230012,270,20275.8071019677,17919.9304938455,13616.8205676458,18591.4500671715,544.572581857138,-1108.50803102591,1.34990827797502,886,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",26,57913.8778492943,43305.9720705379,52736.7280402009,57485.0487324809,27121.7771343953,30213.0180306913,1.96694973881266,91,5615.2875398014,3120.6277661311,6315.07613734453,5227.81227759726,323.511796103773,641.018296681272,0.953551363776922,23,7474.7973318136,5360.49841162949,6094.22205627719,8298.82316645142,2561.76628303105,2907.78624841524,2.7123480213543,109,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",41,24856.2829535835,18054.5306851056,23373.0777185168,25811.0075372676,5933.62149622122,-1215.57611906702,0.993756855892707,14,21638.8385004402,11404.7538389534,23497.6281021094,21173.5895898742,-4817.30893503955,1711.95693688938,0.551722677551627,19,28917.4596668441,30312.7879200078,18651.5218745263,38554.2435746928,3622.10318391924,-6718.49732223953,0.985600600833216,44,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",14,56199.1346341047,26805.4374310134,58493.4296521469,65653.2811532334,-22179.0443643364,-24919.8207591716,0.524867712630772,7,12975.3328070119,15139.9909716589,12283.3627734872,11250.7254733183,-4450.34652631239,-4009.99884949731,0.968555044751124,5,18329.1175991635,14264.9232817622,12539.1439227246,12357.8268205529,4440.37106560167,4401.21403329381,3.32754689527368,77,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",44,95396.407940077,67642.5002785713,81021.7562508158,67660.6554359477,17864.3149125275,-5903.45547174406,0.79750750428081,11,110892.49331466,94544.6895691969,88898.683684185,62824.6911555467,3326.15869244452,4521.31749051505,0.530643661553696,1,35778.7487521325,35778.7487521325,NA,0,0,0,1,29,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",29,12502.9747139051,4552.3384703003,17492.261286445,9138.01076403002,-955.515821827668,-950.390339879618,0.75,12,4818.31430312039,3570.77587810221,5742.74465309287,7720.92854323475,-578.054081407526,-128.489636746673,NA,27,9441.28218688633,5985.77860715002,10240.5483467279,7982.10780600476,485.884860272053,473.939654862458,1,21,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",31,14796.1510800579,6906.44137016109,17194.3023116555,20157.1592678364,-1213.78305411345,-266.948681554796,2.42216028167213,212,3127.62899626639,2203.8656099033,3172.49163584431,1885.82005865107,-401.152208196413,-408.05109965938,1.2325971251454,21,3133.85552231506,1343.31970679803,3079.83615556779,5642.60661255689,640.699955930996,681.796757801671,1.82729969672603,98,"2011","South Asia","Sri Lanka","Lower middle income"
"Stkittsandnevis","Stkittsandnevis2010",17,11743.7867504983,9820.76358448034,6053.18603023775,5420.99751011516,2892.63728038125,2279.41256993277,0.986998199750092,NA,NA,NA,NA,NA,NA,NA,NA,1,8148.14814814815,8148.14814814815,NA,0,0,0,1,11,"2010","Latin America and Caribbean","St. Kitts and Nevis","High income"
"Stlucia","Stlucia2010",7,20042.1049478708,17920.1414698726,12383.5768956032,21013.3744855967,2732.74293741276,3095.84348142549,1.83898296454829,28,14150.1440462409,13107.5102401328,7038.88688964106,8831.569664903,2169.41231042018,2269.08675461885,1.3484848274125,23,18516.6136265164,13461.7504053287,12558.4258412433,18294.9055775143,6188.48583574547,5998.34806152063,1.00595237503922,5,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",28,19499.7710011701,17792.1133175686,9766.96363582008,9607.05372038706,6857.86789403778,6295.38455743548,1.71428571428571,9,15645.50992614,15336.2695670731,5821.39228683316,7065.52706552707,-186.437511347261,37.9980102202325,0.84172748436895,4,14412.9298391175,14506.8611494597,2420.57650859998,2225.30864197531,-365.158776269679,-498.274410774411,0.6,8,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",4,3614.8992361091,3324.85253356844,4366.07215524931,4178.54205626069,-382.471118675368,-676.927978283656,1,5,1627.46556002095,1017.13539190425,1554.75218067382,2593.23229407397,-68.187289623744,-216.775593093982,NA,4,268015.76514208,107145.612504662,383108.959354113,767535.046682441,-68427.8824776483,-51462.4819522747,0.800117319894584,72,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",1,22262.6998583283,22262.6998583283,NA,0,0,0,1,31,14512.8783873613,15235.304293447,4586.72262000758,4927.1402550091,717.56516611185,1024.96561367746,0.412777916580973,34,15315.583693036,15987.9394609901,4292.82676054163,4918.0327868852,720.591289125759,814.933460394096,2.14002924899049,9,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",176,162039.770428032,159581.781093886,69812.9752118783,70141.8006301165,16033.824474621,17507.3273429227,1.53927651728688,16,82064.0758084172,98434.4251259559,43217.4595440237,74015.2939156216,-18396.2889386111,-4694.84098531942,0.478260869565217,60,140085.85217247,126227.921287004,63348.0133261917,68512.4671483157,24727.313109034,27172.1619161116,3.29634194625192,85,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",12,5269.1929058404,3952.01653716934,3900.68858120967,6227.15348958086,203.743827741869,1251.44828857382,2.08321207308298,35,2572.9881707134,1554.49697107714,3168.41303490594,2326.95946874089,-743.416905481842,-579.75505093751,0.744518706182879,9,1205.7652803268,1217.42017739275,939.307714899414,1246.58542968262,-408.794635318408,-369.988114490029,0.197670631203781,66,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",40,7094.4106693781,5483.02591722626,4682.46280829298,6545.40926438431,-871.301448938171,-1566.8539776903,0.188487260225361,35,2165.40257852961,2617.92698540503,3892.0818780483,3108.28106842751,688.177402204085,307.656041614082,0.491931160107327,40,3773.09591695404,2130.53085166577,3711.63220640953,7291.2680135163,1508.5473383502,1004.49726508194,1.03008206751073,325,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",60,27772.6526239175,17041.1205446644,23455.7861142669,23461.308398409,-3557.53149410904,-327.167056141005,1.60020362580028,12,23003.1123683461,18493.6734583895,15933.3055277637,22825.5585075501,-2850.54376346294,1001.24874036732,0.197787337428153,22,18779.5712596686,17950.8131168881,5950.46649662795,9239.04634382652,-808.270992881863,-1829.48720233007,0.934242043165726,29,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",187,20674.9265742138,13776.2208195912,18871.9538664462,20681.3488942538,-3005.74030569496,-1765.70046290369,0.739842622114941,52,34546.9392642796,14572.9077738919,42447.9136607667,32690.0049731583,-2271.05603028319,336.569410695063,1.15839354659035,26,19101.4287219259,13662.321689963,19814.7833050268,19239.2578927444,-4105.3714648635,-4769.05036238124,1.19948936832765,65,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",45,43760.5057498343,36140.9151829906,37343.7138132864,37058.7486723947,-8505.15888570311,-15731.0006183274,3.06483263597074,191,40189.2534956254,31259.0789525537,35555.5681536547,47270.1408554027,-5638.89770795049,-7970.40169758165,0.69206750895795,23,27782.6792372047,28604.7996849646,23755.4009755059,26747.3378224772,5982.95253858662,15758.9872034317,0.210591850135461,826,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",22,15211.0836833672,14332.3871457357,12210.5631908124,16584.1137255922,5425.48274103022,6061.92269749293,1.12794231431176,53,2538.63317517402,2738.90692954754,2077.58503768236,2523.05798997369,207.706524600315,459.653691682397,1.90044253712728,34,9234.3576772056,288.092983427084,17174.438844462,10166.9767355904,-3746.27257092557,-3948.92808119123,0.33771475720399,269,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",32,7573.7746673331,6428.20558140266,6245.93156684685,8535.75115009645,-1545.38623804901,-3608.72017656355,1.5277671138386,132,6317.58540046917,5601.80125668385,5151.63487341079,5044.86808927905,-566.872403464865,-2843.00979859946,0.242689104024421,87,5202.02939699326,3291.1512220128,3963.34178033173,3711.94307572371,-1779.86382539472,-980.013154604796,0.256870771978595,486,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",109,37960.4181353168,33294.5666184815,29073.0042680802,31453.2601125932,2146.92869657405,1915.21855590415,0.817219021611927,16,20185.9595605633,17734.4401330441,14164.4825868848,9305.21779009941,17814.6634414577,19515.3811664395,0.712481945138991,78,18289.3371808938,15038.440607421,11843.1728523631,19558.5421108053,-221.079290073081,5418.00337660684,0.826158759014385,180,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",12,12031.9616668542,2777.3353993003,20634.0493891727,29453.5943752214,-4568.54783852966,-7310.21390498983,2.11710603473377,51,3279.36782935895,1497.46910317839,3534.06695121538,3510.93343403759,3274.52483355665,2935.05955371265,0.641136177191629,24,7176.04076182045,6697.4976273437,5621.71104371385,5895.27202631742,707.417390189687,1514.19603254724,1.25,46,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",14,105020.871830233,118528.811760254,50227.1938906194,96591.1865706499,2736.60363617431,-442.538337908091,2.1289161516189,11,59220.0703338084,75657.3509669563,47486.0222074121,50477.2483343797,-16312.0192784159,-7292.56442714635,0.287673939763522,20,22303.640362912,15911.4980718846,22428.3971509995,24732.1844434094,2124.02407690544,8921.03054288606,0.634683585203825,40,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",217,10332.8859259568,6728.59733347267,10101.1500652192,9057.31781953488,-1881.02315901524,-1836.32920728047,0.871871636906178,251,7491.49479291537,5023.1097596661,7827.38979858879,5636.35136209961,-1371.34980009786,-304.519621151684,0.613463866160737,153,8977.58296204902,6061.1768714048,9867.341547329,9815.85926989756,-2606.89280887605,-1608.38927862005,0.969449948856583,168,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",53,44526.7482139731,12191.1802555332,51392.1327575379,67193.9389520564,-12492.724634803,-6740.4474309335,0.774007916858863,22,11727.0489788141,9335.71202898275,10336.2593948156,9868.26215361943,342.584566967553,-1940.28159095417,1.22374909048756,30,19238.1630627649,17079.0163928844,15587.2713329038,21950.607160677,131.188850969696,-2588.34842390359,1.29069616285868,53,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",17,7083.8204770633,3287.45805023845,8875.45235948055,10553.8590824275,-1584.30258028517,-1155.91107887394,1.34944290703696,34,4664.27753016996,3327.83758989741,5242.03899755368,2389.3872074024,-1074.2276846635,-697.659980241724,0.957864703054216,13,7197.12796403224,7806.79430487541,1519.62937296993,2451.63547561505,-73.1923448434624,-389.325040731173,0.938689612679354,53,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",60,16981613.2583646,11123255.521647,18296254.504464,20834351.8519561,-884958.366330952,-389093.976484271,1.39684034154094,107,5693420.06594204,3716354.5470721,6074828.99804593,5493594.1371069,3834413.54392986,3803125.88055977,1.45458933602793,35,9051508.34434382,7766410.18780699,6734694.02268673,7066965.0411027,4704252.06037481,4510762.25780652,1.18430397411115,162,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
