"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mexico","Mexico2010",37,0.122661823693449,0.094642055703513,0.093881749269672,0.1,-0.0225547418962398,-0.0334190977926315,0.851176797515533,105,0.241191233948453,0.246673402571044,0.142083727834502,0.315333333333333,-0.11133121488697,-0.0855411815254849,0.980797943910894,33,0.182723255806541,0.208950167628174,0.132645232714249,0.2,0.030385940324417,-0.00376127954259166,0.96594867520703,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",5,0.172175699839439,0.173149186757898,0.0339345510006019,0.0366623576117547,-0.0124665260224886,-0.00837698753913593,10.3985777382397,17,0.138518457681502,0.0749641012852344,0.139882686109379,0.114827299424246,-0.0114757882198587,-0.0399540680572733,2.86186054493594,1,0.20253164556962,0.20253164556962,NA,0,0,0,1,5,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",9,0.142333631734306,0.12170939364331,0.08339717568358,0.145,-0.0644606752386858,-0.0792141845053493,0.658527977001299,17,0.256801438230983,0.259880025990949,0.0952490807528967,0.134618384401114,-0.00472806635868509,0.00603130759622051,1.39550188554119,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",1,0.0485714285714286,0.0485714285714286,NA,0,0,0,1,5,0.148672885241264,0.13260136214337,0.14370702301203,0.21187643020595,-0.0399678545100544,-0.032715993903927,1,1,0.533333333333333,0.533333333333333,NA,0,0,0,1,0,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",17,0.0754634117192136,0.0802959507085554,0.0342691229777854,0.0471822984739486,0.0150344400695255,0.0102016006616043,0.722233490967114,23,0.210042173314502,0.0895186515655765,0.219741148298738,0.232363636363636,0.0854979380267866,0.0589825409398834,NA,5,0.134241484679935,0.170818213888224,0.0891395819700935,0.1625,0.02229670274754,0.0307418177218974,0.468505167284651,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",6,0.24787578122462,0.269767975137983,0.182444404317912,0.288888888888889,0.00753326468150487,0.0538428082882466,0.850484872609828,76,0.160175856718054,0.141856962831863,0.127917084101414,0.142857142857143,-0.00436840530882057,-0.00421327403967177,1.22875601934661,5,0.135702161308158,0.0843690357270869,0.113316197524044,0.142615384615385,-0.00684414690735364,0.000785343995401119,0.582890551287991,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",6,0.0694197167892183,0.0415861077982249,0.0790883222553332,0.163477956989248,0.00905680532141804,0.0150179341351531,0.380954616388183,3,0.0327293911996692,0.0350122760679964,0.0259154982983634,0.0530615,-0.0235479265205771,-0.0225978548493876,0.94139213724731,2,0.0480012435457506,0.0480012435457506,0.0566708962015006,0.08014475,-0.0419930444362986,-0.0378326067739976,15.8931796991513,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",14,0.0634648407354325,0.0615490704109432,0.0383511931295337,0.0645833333333333,-0.0159725850186187,-0.00788365848272807,0.925577617538464,3,0.2,0.2,3.94254299404517e-17,0,1.73072722246239e-17,-9.40352835065023e-18,1,1,0.12,0.12,NA,0,0,0,1,23,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,0.140893901554091,0.128744084866362,0.0889383931091817,0.157480958528005,-0.0312651355479603,-0.0204872375116863,0.278836968732062,16,0.574334294904043,0.573575605406124,0.300784914973887,0.555555555555556,-0.0953012974559627,0.0141736043594612,0.530777813513892,5,0.200168488406735,0.172906815206895,0.133018853649075,0.230377358490566,0.0593614893143156,0.00354800039465015,0.531270971204668,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",17,0.194748355374242,0.213625293543747,0.131807167851745,0.22,-0.119519054260614,-0.0845336240350768,0.156770559514812,110,0.312475059346187,0.258663770451875,0.221556629252095,0.233333333333333,0.0118707983210795,0.0401514700783354,1.07116791223809,39,0.204325827161282,0.249502234853656,0.21399787913193,0.349967213114754,-0.0373166041171394,-0.00458247466368639,1.06823508005172,15,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,0.00725,0.00725,0.00388908729652601,0.0055,-0.00221341463414634,-0.00221341463414634,5.125,95,0.085097721337197,0.0371444705229244,0.120130794892371,0.0873333333333333,-0.00840526019413712,-0.0368723499779609,0.57501061424413,1,0.0777777777777778,0.0777777777777778,NA,0,0,0,1,11,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",NA,NA,NA,NA,NA,NA,NA,NA,20,0.182668756746699,0.218170842024722,0.131805389993122,0.191176470588235,-0.0704365950337142,-0.0652817671899001,2.64358258382239,1,0.285714285714286,0.285714285714286,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",11,0.19704748835335,0.194435702524328,0.126866978830432,0.157407407407407,0.0401523134888219,0.0036779259925305,0.146667159461598,22,0.198476042436559,0.205135176803381,0.152364781787228,0.1873623572,-0.0129724884075589,-0.0190966869836169,2.06112866323615,8,0.154784552663581,0.11390388920619,0.116687900791492,0.172539682539683,0.0328394045108976,0.0166492925112334,NA,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",53,0.179963707207585,0.185714285714286,0.121813630469821,0.194309544240451,-0.0253404645975488,0.00388734623904468,1.49961787401944,28,0.118337053706798,0.100101311733858,0.0730060681276943,0.0666666666666667,0.0175969546314878,-0.0141426399916739,0.126210764497642,42,0.15916347884995,0.157380682502448,0.0656992990553555,0.051736697188552,-0.00367384246524179,-0.00124190279367311,2.24533563551851,3,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",14,0.0446554187074232,0.033308424207608,0.0323182545073703,0.0418487394957983,-0.00199797955276712,-0.00102704686111887,1.42667047928629,62,0.203271779157648,0.145366480482613,0.178888275806064,0.20959595959596,-0.0058482646340626,-0.014342882784914,0.362560000100198,11,0.0532001974179521,0.07,0.0270571027330895,0.045,-0.00598233320221027,0.00372884221521231,1.04022854937302,11,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",9,0.0957739199173118,0.0400209348808077,0.0987803701189858,0.176495716159453,0.0787995504429599,0.0567861424328414,0.497689845744186,8,0.0955917436247737,0.088837068355236,0.0652009151298104,0.1052336960706,-0.000255399394830193,-0.00210603789899927,1.13632758848009,4,0.291288632486992,0.321163080354004,0.15476769541666,0.225439120014951,0.0743728622550082,0.062716390087647,0.519056623786528,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",11,0.0961524818599063,0.0625785939267609,0.0784376005709167,0.075,0.0924734481762255,0.0711968209084814,0.0118912546952836,27,0.164171561854853,0.102371175776491,0.156269360431823,0.148148148148148,-0.0563319013865568,-0.0191578374371068,1.25444742601684,37,0.200941759181235,0.270466787364321,0.127123398633586,0.197727272727273,0.0146897784075055,0.00165373053431436,0.977661370467191,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",7,0.0879001879258181,0.0860540856189119,0.06882829578932,0.105434782608696,-0.0050758850548366,-0.00630992308239109,1.25945917118467,61,0.199525912896346,0.163605200303187,0.142210598794502,0.205774647887324,-0.0500582624741184,-0.00901003659230098,1.22056610323885,20,0.111914085165396,0.100180547858635,0.0934466670032154,0.110929921661239,0.0657609899651961,0.0588610380280835,0.0730820871402012,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",4,5.58474291088574,0.144943784221056,12.6707022343196,19.8936170212766,-4.66682150427561,-4.36149349941584,4.93448956844346,7,0.0800101339610388,0.0402194560532694,0.0907117409621487,0.125847858681528,-0.0369534898028191,-0.0915535135050455,5.3749198192376,7,0.105436893765389,0.102689979979635,0.0581033755026637,0.102333333333333,0.0557280100614373,0.0780867801854105,0.433255444398153,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",3,0.219134748071261,0.217456379248793,0.043375075420314,0.0608333333333333,-0.0301213480771568,-0.0149393798236811,2.75006556547191,4,0.298363290015647,0.265236535134589,0.122929583443387,0.183972302098348,0.0195548050402586,0.0175756080019349,0.932596832563605,2,0.496874142190118,0.496874142190118,0.605283404695685,0.856,-0.42092787071588,-0.375945945945946,7.19501058090404,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",4,0.184495971755612,0.203324177813416,0.0698875507827581,0.130459126539754,-0.0546202582574173,-0.0629407198655932,8.21823269164223,NA,NA,NA,NA,NA,NA,NA,NA,1,0.380887086023348,0.380887086023348,NA,0,0,0,1,0,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",16,0.186669668062729,0.196213195437477,0.137310052878308,0.183243243243243,0.0252139243061541,0.0240920540842156,0.987077541840382,3,0.0510731798774472,0.0576370197358502,0.0469880008509673,0.068421052631579,-0.00799964872366858,-0.00818931048551612,1.62496024039186,6,0.232246766619464,0.0714878544494183,0.291590643310704,0.472279518410896,0.170606647874639,0.126940034347643,0.831699681011637,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",9,0.157435130866962,0.0559694453203829,0.195686645021378,0.357142857142857,-0.110910021182566,-0.0306961772016519,40.8287414090273,97,0.191542486011349,0.145020220586885,0.17136366925712,0.218632336655592,0.141364818494187,0.0743156173442875,0.582718892442845,5,0.225480901297907,0.224828548314729,0.14595213471228,0.183333333333333,-0.0896946638717139,-0.0442587783309642,0.858417892008159,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",1,0.098,0.098,NA,0,0,0,1,13,0.198199620143474,0.18885927127883,0.0702265731523384,0.110242466044143,0.00644371356781875,0.00413975661304786,1.27450977665147,7,0.239820164423092,0.228461538461538,0.0902385171762298,0.149666666666667,-0.0185609410881325,-0.0204429573381127,2.02916663769219,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",16,0.209877748160205,0.196254180526775,0.0986954560366265,0.11930215,-0.0598187684802627,-0.0539529700602772,1.41101770994289,4,0.256483918128655,0.255555555555556,0.0745282132870962,0.11953947368421,0.0184132996632997,0.0184132996632997,0.576923076923077,1,0.15,0.15,NA,0,0,0,1,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",1,0.0065,0.0065,NA,0,0,0,1,3,0.143727130606183,0.10669464806787,0.161076482105918,0.248844444444444,-0.0185475648230852,-0.0175914653784219,1.08565032075567,2,0.0849981146417501,0.0849981146417501,0.112429978208661,0.159,0.0509100036223435,0.053,0.622632023354717,0,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",1,0.247368421052632,0.247368421052632,NA,0,0,0,1,12,0.289693476233257,0.273851747130904,0.0421681889823377,0.0375,0.024410226661635,0.0249803894425987,0.302962364557549,12,0.271431248223127,0.270160120340494,0.0225349645693373,0.033333333333333,0.00568766479246236,0.00588770897961384,0.802175428299293,3,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",9,0.12776487372084,0.139727490050062,0.0661164188546575,0.0944444444444445,0.00215521866390464,-0.00188354201468251,0.985812204802068,1,0.0227272727272727,0.0227272727272727,Inf,0,0,0,1,2,0.268803674336015,0.268803674336014,0.191654733905313,0.2710407239819,-0.146239393389367,-0.121390276854453,7.48101278898013,0,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",5,0.195383943870529,0.101224993035209,0.170520705770617,0.153753794960635,0.00279293890084696,-0.020127663565749,0.396044536228255,13,0.232881096624393,0.172551141699423,0.197455104600581,0.422093023255814,0.0284073774180963,0.0498574301263541,0.528669878775042,5,0.219110713137203,0.267734306707882,0.151571065594848,0.232607014055502,0.102263567032463,0.101783260371173,0.13801709061068,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",11,0.116698717960058,0.0965971350556734,0.101755368170356,0.0914074074074074,-0.0436354203607922,-0.0641795900790808,1.62459980064643,11,0.110924153288404,0.110477640225663,0.0634704151500096,0.05,0.00477024938286433,0.0103024504495079,0.154277425663479,13,0.13485957430799,0.0859848907401094,0.106270703894272,0.134302325581395,-0.0475379703007974,-0.0919037282085339,0.195985417048635,4,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",9,0.254456400784514,0.304054054054054,0.137219556623071,0.243935309973046,-0.0445240736138165,-0.0292880034346528,1.17898622379686,3,0.229686875734762,0.246939960250216,0.131613534175767,0.283458646616541,-0.0967006634567077,-0.105884733958791,2.33936018161243,7,0.23312864936446,0.2,0.12547542856876,0.179166666666667,0.00855463262250603,0.00530817677008153,0.785014721413895,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",36,0.0782554928624515,0.0415597321142536,0.0716640081079906,0.0902495305164317,0.0141156369957763,0.0101508249234322,0.70791841252695,36,0.0818002411689201,0.0436089246561484,0.0839277047902585,0.117857142857143,0.0261058295522526,-0.00597866953527826,0.351986623405448,1,0.0115848007414272,0.0115848007414272,NA,0,0,0,1,8,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,0.493150684931507,0.493150684931507,NA,0,0,0,1,45,0.249897996561092,0.200985847457508,0.223109600829693,0.36,-0.0260902631192686,-0.0283056842047365,0.925300373899903,3,0.319557993450955,0.323578387906705,0.0332193202333666,0.0266666666666667,0.00114857789497586,0.00588588588588588,1.04843530349639,10,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",15,0.0835686371137777,0.0498534707566904,0.0928431386602138,0.0908333333333333,0.0257866542042921,0.0213624376567079,4.75836717559088,36,0.0925042071283101,0.0284223841992884,0.121059947278486,0.174285714285714,-0.0295612028426816,-0.0486133911337907,1.32195919408324,7,0.115950111587948,0.0454971361683187,0.211014562089887,0.191359401652593,-0.0881976618571024,-0.111620950921961,5.08384984715797,5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",8,0.277262088422098,0.219957112876773,0.161475424536134,0.215384615384615,-0.0760343589262758,-0.083022293978335,2.75036605652877,77,0.273954255753561,0.25,0.202833233599043,0.265865384615385,-0.0507359430485385,-0.0427074766300177,1.57913378288624,29,0.395356042846441,0.487906097610069,0.2032399185775,0.265,-0.0817321924564301,-0.0275583657597096,1.06959184626334,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",27,0.124792225778245,0.116914352589494,0.0625574344778699,0.0634241245136187,-0.00586122174077786,-0.00833694613361438,0.735087605608791,12,0.0945776116327406,0.0900579031390666,0.0546630066488371,0.0397435897435897,-0.0201295839789197,-0.0405295836489413,1.30368707924885,37,0.186469755727036,0.131830650517314,0.122768117661651,0.127639038461538,0.00281032822525081,-0.0376118352062057,0.580010781080558,11,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",3,0.420309242329222,0.390502934859777,0.560474508440845,0.836734628636442,0.34137042864651,0.439490114447516,0.5703125,16,0.072884534600328,0.0677803083434172,0.0200703502531624,0.0175095555499775,-0.00212904719239879,-0.00793936438238134,0.260886958955603,3,0.0223381233134628,0.0232440132481883,0.0513804289504963,0,0.00841955914781083,0.00753742728071042,0.793477625125061,5,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",3,0.103883535767931,0.105697233402555,0.0554156671854026,0.0645741184580469,0.00357694392046069,0.00697987467472118,1.00267754085004,1,0.125,0.125,NA,0,0,0,1,3,0.183836626967844,0.183578227110603,0.0125006825127296,0.0159081272084806,0.00325782326565423,0.00521368523845001,0.645031635306248,12,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",22,0.0486616683524959,0.0400152179754723,0.0400636094033641,0.075110164525341,0.0102552157260317,0.00823348153925278,0.483219954458127,75,0.173848636704908,0.125,0.164800763918877,0.179761904761904,-0.0460446563211544,-0.0360529872162934,1.32558671774995,13,0.11993971298056,0.102880260891368,0.0953257858940778,0.174683076923077,-0.00418349931769103,-0.0133004782381406,1.13207547169811,5,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",17,0.0733330291953235,0.0764668574030655,0.0506270727312224,0.0752269045265107,0.0183217438158489,0.0183261072077262,0.806593737224673,7,0.150454821300732,0.0990919099721628,0.224674059485041,0.351851851851852,-0.00197703281290196,-0.0205121290696332,1,4,0.0496262428967057,0.03413688459,0.0318540274851017,0.0557142857142857,0.0113411966532802,0.010255431440869,0.547524742289996,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,2.5e-10,2.5e-10,NA,0,0,0,1,10,0.167389502837719,0.195710131638902,0.105956591676851,0.132,-0.0969117734305757,-0.0380834945062563,1.28934972327522,1,0.36,0.36,NA,0,0,0,1,1,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",8,0.112611590939521,0.0753888269655681,0.122804946327332,0.195013289068398,-0.00964440769177747,-0.0386980612129988,1.04952735972123,24,0.204019679683594,0.152866217141551,0.150793353403715,0.214054469728471,-0.0830598947507244,-0.0700961917795008,2.08549660730592,10,0.168029888354458,0.180860205428547,0.067963010570827,0.0614117647058824,-0.0524737646809692,-0.0399907821716273,0.691227091548294,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
