"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","yearOnly","region","countryDes","incomeLevel"
"Morocco","Morocco2013",29,-52837.9125746688,10154.9059183814,372683.978923844,16353.8345356351,50873.6611449042,42598.9134449982,1.42597972303377,29,-52837.9125746688,10154.9059183814,372683.978923844,16353.8345356351,50873.6611449042,42598.9134449982,1.42597972303377,-38,29,-52837.9125746688,10154.9059183814,372683.978923844,16353.8345356351,50873.6611449042,42598.9134449982,1.42597972303377,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",69,10885.9507816982,5347.71470646004,13393.1559976579,8291.77094405178,411.72961672432,2651.68997713711,0.87141467830783,69,10885.9507816982,5347.71470646004,13393.1559976579,8291.77094405178,411.72961672432,2651.68997713711,0.87141467830783,-103,69,10885.9507816982,5347.71470646004,13393.1559976579,8291.77094405178,411.72961672432,2651.68997713711,0.87141467830783,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,14,5,57554.0653696991,30153.9211519281,70335.9403394228,89514.0296101633,82741.5430654569,82750.433691402,6.72727272727273,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",32,4607.86511667611,2468.04018451683,6831.29531220441,4165.18133923698,3046.18499958853,117.685993616232,1.08959617033648,32,4607.86511667611,2468.04018451683,6831.29531220441,4165.18133923698,3046.18499958853,117.685993616232,1.08959617033648,-55,32,4607.86511667611,2468.04018451683,6831.29531220441,4165.18133923698,3046.18499958853,117.685993616232,1.08959617033648,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,21,2263.61317440499,683.177948232032,3921.09646734954,5090.61014098443,-716.245528259928,-3863.32314596474,0.134277055463131,-9,21,2263.61317440499,683.177948232032,3921.09646734954,5090.61014098443,-716.245528259928,-3863.32314596474,0.134277055463131,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",115,854.842204943943,297.602324384807,2006.64991001497,911.914749209527,-187.568901242455,-266.699154848136,0.701089319602291,115,854.842204943943,297.602324384807,2006.64991001497,911.914749209527,-187.568901242455,-266.699154848136,0.701089319602291,-73,115,854.842204943943,297.602324384807,2006.64991001497,911.914749209527,-187.568901242455,-266.699154848136,0.701089319602291,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",54,54952.0314392499,14247.6157842091,88938.5866628207,99739.3436503157,-20496.0934876924,-13400.875522006,0.89900864834536,54,54952.0314392499,14247.6157842091,88938.5866628207,99739.3436503157,-20496.0934876924,-13400.875522006,0.89900864834536,71,54,54952.0314392499,14247.6157842091,88938.5866628207,99739.3436503157,-20496.0934876924,-13400.875522006,0.89900864834536,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",NA,NA,NA,NA,NA,NA,NA,NA,16,100804.564443348,9811.65876205963,164899.815566925,240520.833333333,2002.57095344292,18539.2652193476,1.64812486701519,22,16,100804.564443348,9811.65876205963,164899.815566925,240520.833333333,2002.57095344292,18539.2652193476,1.64812486701519,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",23,20309.4971156786,12492.8522529029,24074.3241344737,16957.3732854239,4217.64780118579,3756.54977450202,1.21117578699886,23,20309.4971156786,12492.8522529029,24074.3241344737,16957.3732854239,4217.64780118579,3756.54977450202,1.21117578699886,-21,23,20309.4971156786,12492.8522529029,24074.3241344737,16957.3732854239,4217.64780118579,3756.54977450202,1.21117578699886,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",99,19916.8928636992,13002.2316312475,22178.9581706406,12373.3492721901,11408.1514631248,9471.02290697143,1.54733844848693,99,19916.8928636992,13002.2316312475,22178.9581706406,12373.3492721901,11408.1514631248,9471.02290697143,1.54733844848693,-135,99,19916.8928636992,13002.2316312475,22178.9581706406,12373.3492721901,11408.1514631248,9471.02290697143,1.54733844848693,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",70,9465.04132614768,5796.67076199176,11291.878424989,10822.2853402775,44.9989459574922,2381.92765508802,0.755261744212449,70,9465.04132614768,5796.67076199176,11291.878424989,10822.2853402775,44.9989459574922,2381.92765508802,0.755261744212449,-73,70,9465.04132614768,5796.67076199176,11291.878424989,10822.2853402775,44.9989459574922,2381.92765508802,0.755261744212449,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",18,10144.3433803801,8564.73701789358,14341.1672435978,9338.66080871172,2625.04422824726,620.309092460976,0.520128331196417,18,10144.3433803801,8564.73701789358,14341.1672435978,9338.66080871172,2625.04422824726,620.309092460976,0.520128331196417,-29,18,10144.3433803801,8564.73701789358,14341.1672435978,9338.66080871172,2625.04422824726,620.309092460976,0.520128331196417,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",37,24678.0080447329,24872.2874351567,20794.4096006734,17439.6886770805,45034.8630620252,45732.8160957529,7.36795735653683,37,24678.0080447329,24872.2874351567,20794.4096006734,17439.6886770805,45034.8630620252,45732.8160957529,7.36795735653683,16,37,24678.0080447329,24872.2874351567,20794.4096006734,17439.6886770805,45034.8630620252,45732.8160957529,7.36795735653683,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",77,13725.4343310324,5137.5370908159,31653.2602060612,7869.66352074714,43729.410498301,35508.9176406803,1,77,13725.4343310324,5137.5370908159,31653.2602060612,7869.66352074714,43729.410498301,35508.9176406803,1,-105,77,13725.4343310324,5137.5370908159,31653.2602060612,7869.66352074714,43729.410498301,35508.9176406803,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",11,67350.6812343496,47887.4122145244,62635.4114139547,47221.5734973212,-9201.4520283625,132.39648049384,0.868449757370837,11,67350.6812343496,47887.4122145244,62635.4114139547,47221.5734973212,-9201.4520283625,132.39648049384,0.868449757370837,-10,11,67350.6812343496,47887.4122145244,62635.4114139547,47221.5734973212,-9201.4520283625,132.39648049384,0.868449757370837,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Southsudan","Southsudan2014",23,17737.3320926013,6233.36918914114,25380.6073303782,13645.8828301184,29457.2375462295,29689.5894044015,0.912461795286214,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",98,6323.50744470589,2778.47684226652,8718.71379716753,4905.17087688052,-1295.0015793548,-1389.13276063558,1.74833451095798,98,6323.50744470589,2778.47684226652,8718.71379716753,4905.17087688052,-1295.0015793548,-1389.13276063558,1.74833451095798,-170,98,6323.50744470589,2778.47684226652,8718.71379716753,4905.17087688052,-1295.0015793548,-1389.13276063558,1.74833451095798,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,21,13273.1032634599,11763.2433165464,4758.42824552397,8661.27946127945,1036.55466625401,1031.24654250852,1.53645829711523,-18,21,13273.1032634599,11763.2433165464,4758.42824552397,8661.27946127945,1036.55466625401,1031.24654250852,1.53645829711523,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,-35,19,18778.259683129,15939.726655929,9736.61046061485,11488.2882882883,6956.94779981704,6328.9196755384,0.841900050513333,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",3,4707.03452182319,1733.22626928839,10452.1298048285,0,-2779.70766462509,-4149.17167051835,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,4707.03452182319,1733.22626928839,10452.1298048285,0,-2779.70766462509,-4149.17167051835,NA,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,24,15905.5535577436,16136.1713807444,5962.33040292214,6264.35416171696,-87.806971154916,159.742715717268,0.445226850944601,-20,24,15905.5535577436,16136.1713807444,5962.33040292214,6264.35416171696,-87.806971154916,159.742715717268,0.445226850944601,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",7,179770.671483177,198158.522523759,59852.7719246757,116884.562091038,40481.1974991818,32043.5620764236,5.64433278321932,7,179770.671483177,198158.522523759,59852.7719246757,116884.562091038,40481.1974991818,32043.5620764236,5.64433278321932,3,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",17,1887.61791353821,1596.72032533623,1421.64733513253,1890.27545187178,-159.692124686672,-16.8342551409684,0.713391901979642,17,1887.61791353821,1596.72032533623,1421.64733513253,1890.27545187178,-159.692124686672,-16.8342551409684,0.713391901979642,-6,17,1887.61791353821,1596.72032533623,1421.64733513253,1890.27545187178,-159.692124686672,-16.8342551409684,0.713391901979642,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",29,8253.05067480011,5456.03573226981,21217.1599087458,5740.06579690619,19205.8309834934,19484.424408618,1.93250082470723,29,8253.05067480011,5456.03573226981,21217.1599087458,5740.06579690619,19205.8309834934,19484.424408618,1.93250082470723,4,29,8253.05067480011,5456.03573226981,21217.1599087458,5740.06579690619,19205.8309834934,19484.424408618,1.93250082470723,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,14,14966.27379191,13280.984003494,8966.9237949168,5633.8102396741,1185.6866739012,1639.00550070834,5.37533680714155,-5,14,14966.27379191,13280.984003494,8966.9237949168,5633.8102396741,1185.6866739012,1639.00550070834,5.37533680714155,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",60,53161.4674119305,40624.4857997559,46226.0082880479,47923.916317311,-14213.0470498639,-660.525623780245,0.198043880922155,60,53161.4674119305,40624.4857997559,46226.0082880479,47923.916317311,-14213.0470498639,-660.525623780245,0.198043880922155,-98,60,53161.4674119305,40624.4857997559,46226.0082880479,47923.916317311,-14213.0470498639,-660.525623780245,0.198043880922155,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",39,18846.4879057194,23038.4707906924,18161.3263227037,29587.1786283205,-2355.07769827749,-9963.64654729517,1,39,18846.4879057194,23038.4707906924,18161.3263227037,29587.1786283205,-2355.07769827749,-9963.64654729517,1,55,39,18846.4879057194,23038.4707906924,18161.3263227037,29587.1786283205,-2355.07769827749,-9963.64654729517,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",18,12477.9102521246,3417.24993431956,32056.7441780138,2219.73424165135,12141.1352627933,10268.7310284479,1.16645299569586,18,12477.9102521246,3417.24993431956,32056.7441780138,2219.73424165135,12141.1352627933,10268.7310284479,1.16645299569586,64,18,12477.9102521246,3417.24993431956,32056.7441780138,2219.73424165135,12141.1352627933,10268.7310284479,1.16645299569586,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",48,5717.08548649895,3088.02069616561,12559.4818428603,1445.63310330913,-2789.18466385194,-3508.10720246763,0.0853706181121156,48,5717.08548649895,3088.02069616561,12559.4818428603,1445.63310330913,-2789.18466385194,-3508.10720246763,0.0853706181121156,4,48,5717.08548649895,3088.02069616561,12559.4818428603,1445.63310330913,-2789.18466385194,-3508.10720246763,0.0853706181121156,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",48,22463.8340633322,28828.0815787035,16536.1063155163,19202.3339427442,9657.73779994301,11556.2013902525,0.61213883306591,48,22463.8340633322,28828.0815787035,16536.1063155163,19202.3339427442,9657.73779994301,11556.2013902525,0.61213883306591,-2,48,22463.8340633322,28828.0815787035,16536.1063155163,19202.3339427442,9657.73779994301,11556.2013902525,0.61213883306591,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",17,5102.36376590668,2626.97964107669,8268.32168508692,2873.34740514082,11166.3168178563,5537.35607941713,0.406439845599211,17,5102.36376590668,2626.97964107669,8268.32168508692,2873.34740514082,11166.3168178563,5537.35607941713,0.406439845599211,-23,17,5102.36376590668,2626.97964107669,8268.32168508692,2873.34740514082,11166.3168178563,5537.35607941713,0.406439845599211,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",NA,NA,NA,NA,NA,NA,NA,NA,7,52207.7633777319,72708.2952243001,43870.5419367082,66737.6405615809,-25111.8572230425,-11239.7448793352,0.305401192077398,15,7,52207.7633777319,72708.2952243001,43870.5419367082,66737.6405615809,-25111.8572230425,-11239.7448793352,0.305401192077398,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",104,14652.5874491585,8171.82253270285,15038.0370882168,23586.1211477989,-761.478963992854,3183.82164151577,1.18432297461555,104,14652.5874491585,8171.82253270285,15038.0370882168,23586.1211477989,-761.478963992854,3183.82164151577,1.18432297461555,-191,104,14652.5874491585,8171.82253270285,15038.0370882168,23586.1211477989,-761.478963992854,3183.82164151577,1.18432297461555,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",21,34693.2766129463,6745.79377619479,50039.8279028613,41513.9886857933,-3057.0590370942,2184.22937459472,0.938584259911958,21,34693.2766129463,6745.79377619479,50039.8279028613,41513.9886857933,-3057.0590370942,2184.22937459472,0.938584259911958,-30,21,34693.2766129463,6745.79377619479,50039.8279028613,41513.9886857933,-3057.0590370942,2184.22937459472,0.938584259911958,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",NA,NA,NA,NA,NA,NA,NA,NA,6,7561.60652874798,6180.70184819194,5960.954776305,4232.14294786379,-1667.29828128034,-1954.89380241771,0.110218783150833,10,6,7561.60652874798,6180.70184819194,5960.954776305,4232.14294786379,-1667.29828128034,-1954.89380241771,0.110218783150833,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",34,13465693.1990176,10746393.456662,11883243.6976109,20834577.1999535,9176759.12717578,9034031.74067035,1.79085216343938,34,13465693.1990176,10746393.456662,11883243.6976109,20834577.1999535,9176759.12717578,9034031.74067035,1.79085216343938,-40,34,13465693.1990176,10746393.456662,11883243.6976109,20834577.1999535,9176759.12717578,9034031.74067035,1.79085216343938,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
