"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Moldova","Moldova2013",1,11632.1211956398,11632.1211956398,NA,0,0,0,1,4,23714.2106048136,24007.1826198589,4912.4892101094,4744.29223729647,2099.47899584906,1009.80693679892,1,22,61209.5129017371,19770.0455151385,75090.3248456249,64577.6051885076,-6709.43985634576,-10066.2226112514,1.73964699153958,9,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",1,8365.40753224361,8365.40753224361,NA,0,0,0,1,9,43438.7936219846,35277.4873707704,34589.0828667311,65358.8204077631,33054.518732605,38020.3058326808,0.658527977001299,18,12753.6143289131,12504.7365734624,4660.72877768166,6979.67763393238,-217.676506418696,-741.340861445808,0.911117077787666,5,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",1,16146.3531301736,16146.3531301736,NA,0,0,0,1,2,173797.551053951,173797.551053951,150643.555559576,213042.159356457,2598.07511410313,2598.07511410313,1.025,6,83116.2099930416,53047.014751152,77012.2035058665,98139.5526193361,-21989.6698560081,-16060.0847583421,1.65016622833734,5,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",5,66979.7175231005,21826.0685056697,92487.3897681447,83196.689628453,-44124.8182481473,-49259.678149709,0.468505167284651,19,127804.958760015,97617.2616780045,106625.564465293,66214.6474580677,-76007.9026409085,-40231.4043684923,0.0134870423263118,17,17551.3711870189,15846.0124359343,8137.61232445894,6935.7244902812,-787.192740412019,2902.96024644669,1.82580558987649,8,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",5,11459.194794341,6549.35872318664,12116.6787480925,16655.1031382774,-4451.74267958462,-5126.531628243,0.40199348364689,6,14525.8705756268,6519.03113231769,16779.2777167288,30919.1271131387,5958.20506332897,3083.19070272731,2.40996353924007,73,17034.9631296911,13397.5032826643,18259.1719610915,15088.5340312116,-756.666109931486,-2368.68148028177,1.04930987673378,20,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",2,106627.597475822,106627.597475822,49222.4447779393,69611.0489781225,36473.7537143188,32860.1367290408,15.8931796991513,7,109041.85938734,93262.7848545894,88745.713042492,122909.205670463,-679.709495466364,-6786.7113819097,0.221087280756002,1,363.875937840186,363.875937840186,NA,0,0,0,1,19,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",1,5580.06181238544,5580.06181238544,NA,0,0,0,1,10,25752.3917433457,22660.7056936676,18480.7681067498,24669.7469600198,11109.6103811477,16627.9159214731,0.916334818439628,10,4242.0021230416,4124.39813573057,1264.24918013042,446.40494499084,-34.8642937282159,-826.045325140524,0.220698848397861,20,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,8931.266839034,9424.2444720029,7309.79509693555,7828.65415387328,-261.225675384429,733.080969900097,0.498839169550752,6,25782.658771611,28537.6773099779,15482.9643134386,17037.2782343301,-9055.79928566091,-9509.06182201611,0.363383476000612,12,4557.18127883464,3796.81910674853,5003.24528429268,4797.14425343277,2977.18310404023,3381.37393870502,0.791999520732745,10,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",33,689.396415629285,393.74498609288,695.671003163686,701.894511549587,19.3665121146257,-20.8943852054433,0.284770001739822,14,318.834742928503,272.541662570806,278.74243325866,0,-148.601655945573,-216.864157315439,0.893204863599814,130,807.274246383648,397.03123885633,1080.00138612591,816.86494751184,-267.782195306444,-465.316975340696,0.607474793102631,95,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",8,120068.499092218,396.988749667665,178015.779151344,328242.343487609,108749.571119265,81366.0191140004,1.00634059957858,5,295827.754274528,267419.214072124,202780.972416006,288904.721977813,-89772.9206049568,-73543.0807421399,0.606573019421275,111,99722.8693964851,42516.8273367596,143946.141788755,124443.907431885,-49343.8565962587,-19764.1355249438,0.576789915953863,109,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",5,733833.727267266,126374.8141443,977179.049975544,1665809.52380952,911738.756030922,828831.839402428,1.10648126190592,NA,NA,NA,NA,NA,NA,NA,NA,19,12346.819400827,9273.29492148663,12562.0479629599,7333.33333333333,6986.61420281742,2810.69681533633,1.33347276190559,30,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",8,19806.5766560184,15083.2227400541,14306.9432219928,31541.3959520584,3407.37455217423,1021.09855160418,1.40306518996271,12,89201.1837842094,41119.1194741735,75600.8203372997,137619.221041643,29782.1977479248,19815.2390235681,NA,21,25357.0658683075,17579.3721050156,27309.7285366418,14385.28442944,6469.87685513116,21183.6514699471,NA,7,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",43,28682.6122066609,20752.8144036911,16262.335845321,16898.1398210384,-1940.80254945317,-1389.53921193322,2.44429194485383,61,93431.0906969142,71374.4704035791,89347.1403612507,93925.4059921725,13240.0013475168,-11352.4034538807,0.818488794678775,29,16138.5313968751,18008.5803410812,10800.6363590719,19480.8249465246,2576.92493921413,1023.45580092914,0.99031276533856,29,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",19,64938.3198496232,76817.744551772,61465.6988090839,96294.6355751205,-16487.5079643772,-6305.75975099636,0.679291184481243,16,125213.925565578,111252.831820169,128400.490247744,151460.145713569,-39319.7172636463,-32067.2585661367,2.08145492406158,65,11370.9784772958,7779.80880153719,11068.3629097523,10367.8152699441,3465.72880636858,4060.67001289855,0.514749929767458,37,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",NA,NA,NA,NA,NA,NA,NA,NA,4,140963.893499445,155560.990991628,110709.671602195,217011.222624571,9138.20674242587,10154.0108818458,1.13469562280862,9,73379.9005313164,28732.2022243886,110467.435250872,100387.680386522,14178.5153523651,750.875191313311,2.19929053916849,8,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,16047.4118315617,16044.7653856551,5183.79650441677,7305.26224216797,-2504.50715241879,-3014.79723500885,0.486135954737518,9,90596.4466745536,85580.9741954873,62081.1385268826,62615.9331132667,-39342.2261544526,-29852.9642132611,0.105380473879647,8,36393.8416845003,20515.4503390848,39023.5113993171,19885.6477746607,5926.82672985372,4886.9411430974,1.43638676013503,4,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",45,31366.3507567128,37256.5130277015,16824.3461274128,23228.3815808674,1928.98734762457,4689.92852690813,4.63979856941698,14,152608.856287189,140579.000559456,154271.343456456,215425.294099129,38726.5860152368,13620.7106163713,4.82097630992117,33,35927.3151497614,23816.9869055808,29324.2833711503,31064.2034827507,42474.0997311854,31548.6705547688,0.993144275040711,35,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",18,16117.0118523212,10741.295673339,11975.4494705993,7573.56855868733,-1199.16099935772,-1948.22709352714,1.20093732399833,9,259849.264943698,200776.150672781,244542.885778315,513920.54264163,111992.946843757,160589.390486147,3.47807810925642,65,13637.6129538435,8275.17201487244,13662.5654665257,15484.7817677599,3004.48899542135,1083.66593794652,1.00588680507057,34,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",8,184394.158412923,87900.3613849782,156043.926863369,174258.807571125,-77049.2964403791,-70649.4328151919,0.344736878779821,3,64692.7207693105,58957.5547348627,31956.5876189652,45527.5431423682,11448.5645268034,21154.2119651408,4.93448956844346,7,293476.528300297,226478.234077585,253076.700264824,495934.618648066,235576.539830903,228845.112576643,4.52723839122708,5,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",3,173870.200530591,175497.914978694,190081.586429254,223038.128677235,130099.03274748,108216.88778858,11.4145319579656,3,65309.2526334925,60276.2754253847,36389.5628472799,58365.577249189,35068.8053937709,32367.9266342765,NA,7,27245.6258276635,25979.1758225498,23872.1597710442,25860.2587973656,-4747.63674818911,-5602.2869887887,1.05263157894737,3,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",1,58877.0039244641,58877.0039244641,NA,0,0,0,NA,4,203420.498301329,117384.986391095,154019.842981023,269649.533756434,116863.163381636,129618.108362002,8.21823269164223,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",6,86145.510349974,34494.7960252333,99983.86178236,197574.775789366,-60001.3894782906,-33942.6874583449,0.0360403195105043,19,31144.4827095525,9390.71506588797,40925.6376120875,66028.4653070247,31913.7156548533,32230.9621623432,0.856818296471421,4,14996.5388691379,9665.01980128501,9165.99538733683,14628.8629903283,-1345.14602315863,-1233.24421032284,0.784005753438587,3,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",3,3427.78289521226,3410.52399399669,1563.82193508816,2371.57734899308,386.349005259152,222.579469505107,1.28227959984177,8,38134.4332521857,41040.4351653148,32429.4426007805,50676.8633521678,11800.1550448958,-1843.22048252566,3.06081710156222,95,14132.4198886635,5716.14708607812,16066.3511856109,17984.4615631975,-8067.85905605494,-6768.98393630458,0.774583729778579,18,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",7,31741.5017293054,28140.2704530741,11987.8142095362,17954.1446208113,158.752533114924,150.770908618875,2.02916663769219,1,52910.0529100529,52910.0529100529,NA,0,0,0,1,13,35666.706037505,33492.1161602985,10348.7788666074,11885.5218855219,811.099682540546,1331.26118115976,1,3,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",1,18518.5185185185,18518.5185185185,NA,0,0,0,1,16,39967.6065860374,39260.3918125327,22080.1668447373,23086.4197530864,12626.1039891746,11172.4562813331,0.609868483566754,4,23818.4269434269,20998.6772486772,9094.52629836249,5447.44607244607,-2269.60539460539,-2269.60539460539,0.576923076923077,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",2,9394.58215728447,9394.58215728447,13787.5079918608,19498.4807934169,-6243.19325674875,-6499.49359780564,0.622632023354717,1,4146.40739891907,4146.40739891907,NA,0,0,0,1,3,4552.04869681908,733.473230524596,8442.43654037006,14537.1068926389,54.2307447275303,-408.044833021991,1.08565032075567,14,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",12,32428.5243526221,32879.9583720299,5479.87392211633,7285.97449908931,-2793.22474302128,-2773.97132137809,0.456566402713634,1,38453.7543007488,38453.7543007488,NA,0,0,0,1,12,30667.6487343743,32648.1046331334,7117.44758607342,12143.2908318155,-1118.88791025772,-1075.72222808855,0.369127797442616,3,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,496860.110142032,496860.110142032,660580.204545113,934201.484302892,504046.242058532,418398.29510248,7.48101278898013,11,569669.511669623,548611.068080388,148734.209746232,203837.079959775,28761.373676013,33000.9968480935,1.37286519462329,1,1582062.69560042,1582062.69560042,NA,0,0,0,1,3,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",5,2410.5936476422,1970.00592831624,1913.74294023901,3272.95517719352,-550.817826923314,-624.368481391649,0.560371620147658,5,4680.0034196256,3676.26769994029,2670.86541582759,4854.67230432308,991.24999158501,1341.70166838948,0.396044536228255,14,6988.85739278352,2760.45237282548,10064.2270360793,9631.51268828463,-3367.65598604427,-4011.61321508227,0.660586615193771,21,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",28,12617.8937225618,10665.5719952005,13564.6535695247,14014.793867306,5960.72670862661,14171.953327574,0.633091402053377,11,13527.4446788136,8314.91906721534,12812.3673602332,12635.9799154013,9086.46343378925,12005.7136322561,0.194676725122241,19,6290.05819381587,4980.3321736738,5075.01648278216,6778.58397255414,-1805.22479176772,-1585.76216589868,0.675856230397243,33,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,20749.8016472085,20673.7940325191,8514.91746850424,6148.53004018065,489.780419251943,1518.62178419824,0.895978975079333,10,83412.6606744727,36862.7049536387,73053.3012959054,142746.281096112,25314.7495344416,19519.4776795515,1,3,43329.3432595225,27519.5199291354,32607.7677604709,58724.7358939703,24961.4207948211,25749.5374456798,1.06942179730854,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,437895.907709966,437895.907709966,NA,0,0,0,1,35,182242.364561887,131199.246053191,160904.912787175,282239.758529045,-44198.5008906838,-7532.94747053026,0.669661732568863,37,136152.79131888,136341.740210994,88576.2774994565,196153.557670513,-30179.104530278,-16368.4484375987,0.256792181321766,9,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",9,22775.1159661228,24698.3967680989,13557.8235357527,9850.1349304156,-1320.87068544102,-2583.86788676059,0.546055607184865,5,7691.50735663291,9971.08254649537,6689.65162825489,10545.904136293,-6754.94353893438,-4287.13547662877,NA,57,40945.6988169924,39512.7943378497,36387.7329461089,36598.7235636776,-6315.80959822453,-14902.6647238393,0.15,101,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",9,56764.1248798531,78065.0624015057,53434.3720701281,94525.4663124105,32079.2520575038,28272.6725606711,2.43064237453004,14,13225.4541811011,8171.22778155954,13719.522987525,17422.2696493031,15108.4597981195,14611.5856344089,1.25516418743533,39,2905.97768749855,2791.65687642774,2278.57832207226,2994.85275078378,-580.44209545295,-496.03750648058,0.373449162211812,56,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",28,6626.68593795727,5361.78174978125,4460.86660310023,1376.43187882599,1187.74897793788,-173.845015061188,0.220975672548885,8,8275.62121233174,6541.5488891022,8696.83436094092,6873.84367749929,-6251.31319595199,-8412.22882221089,0.0450059900159254,71,9859.26340673265,6812.5671412944,8786.83144878482,8311.91081071152,-3655.84747477754,-3522.91375229292,0.519387814717611,41,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",41,29371.4162621602,31159.5635254365,15058.3244020803,14453.6829619458,995.52442032025,3695.15391171904,0.579397987783099,34,108754.087686935,80792.465471339,82096.9374757036,132180.896357657,54941.1789765282,54906.3172081094,1.3374058965413,27,57265.449930727,50097.8608073577,42181.5643281172,73850.9348420588,49944.0074495334,57584.8241163478,0.510157305774938,40,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",3,10455.5790298218,11012.1156377647,4261.89030976718,3337.27684955025,-811.571729454363,-699.077971933104,0.650672254506601,2,40017.7087924336,40017.7087924336,36748.8157180885,51970.6735896704,-19577.9934755608,-19577.9934755608,0.5703125,20,26523.9289599035,13537.9126945247,20688.7118559324,37713.2882092496,4176.54311695561,1806.46815574745,0.728390063044496,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",4,44798.1340624178,44590.274937677,7156.75139834132,8261.80495486504,-1166.8782294705,2071.74563874365,NA,3,351960.593794988,358411.328476854,127954.617447087,175210.732489659,64525.825459893,48425.8321953962,1.15667087665392,1,93153.2370749884,93153.2370749884,NA,0,0,0,1,21,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",13,18469.5837808027,11470.5418906506,17188.6501309931,25536.2870709544,7475.88529236611,15665.5942407927,0.408262818184129,25,73989.6022165046,47535.6324287455,69124.5281908117,96259.1766610198,-16026.4323822237,-11913.254573224,2.38110773334109,78,58661.6952188401,28195.8371281715,62621.7951266791,117466.92052639,-21071.1313058823,-7890.22739757955,1.49308441501021,5,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",4,17934.0192886239,16056.186983252,5937.50702286405,10685.2746957398,1788.81865638112,1571.36392584409,0.938634101638347,16,79670.7992461531,42128.2003679388,75906.5996045279,117221.948879226,-3973.00578494317,-17187.4078093821,1.0617959737186,2,6657.74807965329,6657.74807965329,0,0,0,0,1,11,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,8871.48715619703,8871.48715619703,NA,0,0,0,1,1,5426.39297720718,5426.39297720718,NA,0,0,0,1,11,13638.0461615291,12205.4503371681,10296.7433998908,6357.8991286079,-2007.0057351224,-3135.83448872687,NA,9,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",9,13006147.3244854,12632224.0740848,7903344.13730322,3684418.28922683,1040555.60271849,975205.410820706,0.917406258017516,11,21259164.4271881,21238988.3706082,11585638.3290916,15718779.4759145,-4416921.96078654,-2542533.8642313,0.127746725712276,26,12581571.0234072,4646776.58886864,15799390.6714775,15489634.8643829,13508661.93712,12959360.5571103,0.816816761006967,16,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
