"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mauritania","Mauritania2014",5,0.473585493805534,0.665827226190545,0.398871178352278,0.743188202247191,0.207684847523038,0.119157521211816,1.20328002230085,17,0.336661624587238,0.381871317085396,0.225332084045303,0.388559976636801,-0.0403826803718975,-0.0488458914949896,0.50186824200138,9,0.390036907256068,0.434147525885909,0.312031193172931,0.396082578308302,0.0138306125998132,0.0154248345900586,0.764353255946149,1,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",17,0.212084014362229,0.137344757126017,0.263453724661256,0.25,-0.0802765982086747,-0.11240890456756,1.40949357185928,70,0.278894704389623,0.166042858735777,0.207571577791059,0.278571428571429,-0.0420849763393121,-0.0849812030937842,0.316354004110093,46,0.323006323724979,0.266666666666667,0.278882300931961,0.49304347826087,0.134299503423338,0.0476248927138598,0.413894698034016,2,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",68,0.267493459355273,0.272622496767405,0.159554262668648,0.094155844155844,0.0037598286197133,0.0501370573031695,0.73216847146825,707,0.384063741736549,0.411665943369475,0.202347896153145,0.246972293466135,0.0805501067260011,0.0049836171078019,0.254545454545455,299,0.39508956730547,0.441271867337377,0.195055099919991,0.238119047619047,0.0424835663961098,0.0813570220431945,0.483038363222086,10,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",6,0.361913531994631,0.40626125672644,0.205501717117302,0.283395755305868,-0.0170477683747391,0.120690753962245,1.22238065010638,15,0.327708100574627,0.324699496455058,0.262212059517342,0.493693554381091,-0.229788043297445,-0.149118999174667,4.37489830630538,44,0.358835417233372,0.411115274521485,0.234779240073238,0.379458190834083,0.0235268281530286,0.0839765922053898,1.8767859947623,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",24,0.373433259094613,0.426630248797951,0.189199080947738,0.260540540540541,0.0126259704808545,0.00455016885372665,0.37037037037037,10,0.318444998515501,0.377118145500803,0.181613222534299,0.306,-0.0355242676992209,-0.0393337421878151,1.18605630122122,56,0.383978634127411,0.400538742551553,0.234038508839115,0.428395953757225,-0.00398375029700494,0.00578126763079381,1.66963891611674,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",5,0.33900108705995,0.327781551932367,0.15731196744718,0.266666666666667,0.0141340940750337,0.0194417862838916,0.45,5,0.287133853750155,0.270433056516559,0.206007856954368,0.216666666666667,-0.0438803445320384,0.00441366073581838,1.99729084011995,12,0.500178520439328,0.473770659854066,0.212799748962335,0.125,0.0262988429427513,0.0242801712977424,0.915902862006763,0,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",12,0.293370127856763,0.142021567147292,0.290169723262357,0.57996,-0.113940897665887,-0.108476203167936,2.55257862848401,67,0.343364866567195,0.349551539677253,0.253554492850757,0.522792022792022,-0.109488091985223,-0.127770412625794,0.560489692367227,50,0.330044323564006,0.333333333333333,0.292096228220183,0.41969696969697,-0.00170729161787362,-0.00339480245604922,0.870363687026167,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",68,0.250316615695102,0.25,0.238670647612231,0.385416666666667,-0.204303266621401,-0.186939525862796,0.621254593569013,53,0.311145851759467,0.277777777777778,0.173344432242906,0.2,-0.0172025174882229,-0.0353702760636149,0.241046849861385,145,0.298426367816246,0.25,0.215153473276762,0.336538461538462,-0.119652691609268,-0.223963388515425,1.07157877022042,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",21,0.727491800487925,0.409046547714357,0.894893124046264,0.91,0.116293391094584,0.130106534304187,0.517529385235863,16,0.356153970583107,0.38440351061544,0.298408507405711,0.442307692307692,-0.179294754580416,-0.16912739462572,3.57142857142857,16,0.388018986972473,0.232185962942895,0.423249583543028,0.605,-0.0653597532402827,-0.0720485063822564,1.7560694594837,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",25,0.480428506261397,0.409648161028186,0.225619298981389,0.38996138996139,0.0496629738048867,-0.0390972019607135,0.395870044860744,114,0.458359354569847,0.478471251901405,0.158011538884714,0.238095238095238,0.0337925380601935,0.040497743904743,0.620491570496876,98,0.468926025777304,0.5,0.167927061325414,0.155555555555556,-0.00640433017703527,0.0168321715961787,0.875,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,80,0.312141047638047,0.259152645126512,0.226853675069832,0.388888888888889,0.0960373836637054,0.065667081829886,1.31436203252963,19,0.396923318867961,0.5,0.238166090952088,0.212,0.00911879585082857,-0.0642749599734924,6.82161003848544,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",115,0.376004090473266,0.333333333333333,0.310222443458965,0.623737373737374,-0.0191536243232167,-0.0136649621660704,1.16647654322182,188,0.312747067690128,0.236106987408394,0.307516286590027,0.31,0.109948504551613,0.132422974761162,1.125,284,0.239664886371858,0.166666666666667,0.23808753227077,0.35,-0.0496439360253756,-0.0602881929456594,1.25,36,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",14,0.219434858644669,0.24003821065795,0.234794286505604,0.21,0.0509151839665257,-0.0228731574510796,0.0678203563777004,196,0.255089443444855,0.138050664988513,0.309361365440408,0.346003490401396,-0.1269379497704,-0.0125814279166903,0.600027045832231,113,0.224004741194663,0.12430674281261,0.230322123109524,0.27,0.073084113317689,0.0442437993469247,0.288261507416133,11,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",NA,NA,NA,NA,NA,NA,NA,NA,28,0.158060369122045,0.1,0.155878978143251,0.294117647058824,0.0314958553231518,0.0368305170267555,0.0845004715942258,16,0.223443910521195,0.169051271845001,0.182623998768487,0.15,-0.0667237190504131,-0.0635503655244408,0.941176470588235,0,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",5,0.488741898315405,0.517988940105,0.181701584063976,0.18,0.0023690049413306,0.00537662624178363,1.98101211353244,73,0.344296143963878,0.320090051725241,0.182387416903953,0.175531914893617,-0.0210828521537402,0.000305452130482937,0.695507746783338,13,0.415416554443074,0.423703957199644,0.19429754349344,0.268518518518519,-0.0463472821060382,-0.0345972823960022,0.173558643181653,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",32,0.390193808761607,0.407343286714715,0.196000813076717,0.130876068376068,-0.0157319916067552,-0.0260711317054785,1.01589866306345,354,0.43195191569256,0.43881268788789,0.191210041381893,0.215423584033614,0.0110668926937337,0.0103543890186857,0.746087254866601,224,0.409218033594858,0.404365046403625,0.205098183094208,0.305555555555556,-0.00768440217537386,-0.031003102561932,1.83333333333333,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",17,0.351681334723781,0.30937541656344,0.191413246730152,0.336515915939148,-0.0175708508229362,-0.0489495572184517,0.402968265771683,458,0.432549811649126,0.426387779706979,0.273302501611332,0.406463698469042,0.0197586779759624,-0.0702513557350026,0.4375,241,0.506058426197893,0.57412084468084,0.3333551465587,0.445714285714286,-0.0838145728623396,-0.0268217765297851,1,17,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",NA,NA,NA,NA,NA,NA,NA,NA,30,0.422532243109552,0.4,0.321634953664167,0.4,0.0399017751153912,0.0156682841907697,1.14176042443021,13,0.248043799125906,0.180211608321074,0.290515940636393,0.332520467420137,-0.0737665970262786,-0.0675658135444758,0.222322006644245,3,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",12,0.481330400502835,0.42795048788703,0.295010121315932,0.408606385166535,-0.0935729956030299,0.0499349580794842,1,66,0.329178942736726,0.268692000866405,0.292076466057868,0.409776652383894,0.156366605035354,0.174312779031119,0.163320407687075,55,0.291316458589556,0.236457019983698,0.260972187230364,0.424,-0.00851874977458782,-0.0311157230030914,1.21948023333368,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",160,0.488064038745744,0.5,0.252021301592113,0.333333333333334,-0.012831474167359,-0.00953225526867533,1.5,199,0.369478553120832,0.3,0.195236896723138,0.236240786240786,0.107228243635842,0.118171890824893,1.33501467903767,335,0.417097696693338,0.4,0.249568466320895,0.436363636363636,-0.0299205682816887,-0.012124525503401,0.824912205429744,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",32,0.306465208822171,0.298981532223492,0.247088468717179,0.357638888888888,-0.0757345593012072,-0.132215338035235,0.440611475867626,53,0.394652189655394,0.411817872156566,0.243240719315758,0.330708117443869,0.0901995704091371,0.0604924985096748,0.241672488061438,77,0.317128706363154,0.307742126602,0.21026132437275,0.336751954513149,0.0725292407687101,0.0387373365623295,0.237310289644619,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",13,0.300487797541113,0.227352156238902,0.294675701605484,0.354784533511601,-0.0918895113990841,-0.0211757785964863,0.946371838737201,42,0.331817978474219,0.356374746151349,0.213203042837255,0.34,0.0287220287590707,0.0059995355330913,5.98784918420387,33,0.412851389325097,0.421794049921733,0.181220109702426,0.26984126984127,0.0583982543912853,0.0672012421933935,2.3219132935746,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",NA,NA,NA,NA,NA,NA,NA,NA,14,0.0180052793057488,0.013126467714383,0.0200870878743153,0.026712857111551,-0.0031416867854458,-0.00330002252422042,0.372389504750116,21,0.0282960869452149,0.0140961601338422,0.03324254918271,0.0415492957746479,0.00552522571643949,0.0124693443855912,1.42857142857143,5,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",5,0.306856536213116,0.3888,0.274776639880449,0.538461538461538,-0.0851447884715253,-0.0305584853379886,0.919525765865983,46,0.361979789158879,0.440216263258003,0.18801919087629,0.222544187245748,-0.0126495538255067,0.0561158657913803,1.94064570660694,17,0.236295268043002,0.260277625653307,0.224502112912896,0.484057745314869,-0.0349147885711143,0.144030721741298,0.585840278417432,0,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",70,0.219500153793309,0.15,0.232858987683283,0.25506072874494,-0.0863616783269472,-0.0875576265718046,0.702475939346922,NA,NA,NA,NA,NA,NA,NA,NA,3,0.228387653490204,0.228431248051805,0.00118765863810448,0.00231910946196656,-0.000484482104256949,-0.000482839174258683,1.2206501198556,2,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",26,0.376977400835143,0.409195662457652,0.222831510366925,0.26,0.0141403282947955,0.00420840813308975,0.441896025114294,177,0.388849483446118,0.4,0.240979403772088,0.355555555555556,-0.0258946645357281,-0.0672029554434019,0.998708297975445,108,0.392948445009924,0.397380399526396,0.254661366943754,0.388888888888889,-0.000185160044640249,0.0105268374068222,1.33333333333333,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stkittsandnevis","Stkittsandnevis2010",3,0.480466138688422,0.504926108631777,0.0647978969701917,0.122504537205082,0.016814745015589,0.0225444388667928,1,15,0.4514571020145,0.44,0.111407810088944,0.1,0.000607769823947703,0.00300967599234151,0.281396245903527,6,0.515813241364169,0.517851239755786,0.0861893826551989,0.104047346315388,-0.0968044775721231,-0.099454099813057,1.00360750331429,0,"2010","Latin America and Caribbean","St. Kitts and Nevis","High income"
"Stlucia","Stlucia2010",2,0.416666666666667,0.416666666666667,0.117851130197758,0.166666666666667,-0.00268817204301075,-0.00268817204301075,1.03333333333333,33,0.477636135854294,0.468844697866255,0.115760596573046,0.155555555555556,-0.00993409915923024,-0.00949504432962288,0.328505374083263,24,0.504217197266454,0.481944442512812,0.105869115779641,0.17125,0.0342266850633277,0.0340804240767079,0.632936494139137,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",3,0.329096105054692,0.302418604651163,0.191058159918359,0.39,-0.00257232512118743,-0.00246848668688911,1.02506266086632,32,0.335587941976759,0.329530677277076,0.096243025096853,0.097222222222222,-0.0700629644316083,-0.0706584180786086,1.71028759917437,12,0.328721112832165,0.339378390906814,0.134443934308999,0.228817170111288,0.014832826406992,0.00557033108715367,0.765400253940037,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",3,0.00568197873374272,0.000861920033318772,0.0106173262017109,0.02,-0.00361763881526323,-0.00435294117647059,1.87015032834562,3,0.456519238031389,0.279102647077699,0.61814001639188,0.993333333333333,-0.179078504074557,-0.142829144934408,1.3330191024025,8,0.145694588004407,0.103153043910827,0.160240421502999,0.249966666666667,-0.0719364490055536,-0.0833919482957828,1.44183315863575,1,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,41,0.403298069671344,0.4,0.070235013454444,0.07689136058195,0.024573678496876,0.0228376468360052,0.497241395169386,29,0.438317585955222,0.427226369482293,0.0849568718502409,0.066666666666667,-0.0415292744183884,-0.0445854332204668,2.47116310931642,5,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",29,0.357558575152641,0.3126233296876,0.229419787585361,0.394097019286966,0.0738383036121073,0.0779964842590099,0.611330026748875,227,0.366491007073994,0.378393936168993,0.180231998064829,0.217676767676767,-0.164787512252228,-0.136623222420482,0.814628211848898,52,0.448059524122122,0.340925549043554,0.313674087834002,0.428381962864721,0.0237628761039653,0.050706446770417,0.964226753333578,0,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",24,0.341415412439087,0.235442979899682,0.300330701505303,0.455555555555555,-0.100780356075633,-0.120353241876841,0.699654601211697,12,0.234563939982626,0.228410470041938,0.143458974336843,0.263867078904826,0.0153699325070232,0.0417218043757339,0.531604536080828,27,0.419012687394388,0.309266868597268,0.294488478766101,0.523698618484996,0.0309384039975617,-0.0217102750148363,0.126478358417749,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",17,0.268510233085391,0.3,0.160470838439936,0.232142857142857,0.000729548535512927,0.0057016468301123,0.99709924743494,69,0.314477710484007,0.275550250452127,0.195687870812092,0.258160173160174,0.194953162989652,0.132853056155633,0.094570135503923,64,0.348199910782465,0.380932532176773,0.175852704463679,0.274358974358975,0.0169918751161104,0.0277432718296982,0.302460421560447,3,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,66,0.329512212075087,0.332315167584666,0.108336631361328,0.15,0.025648766562436,0.0378375728688626,0.165375649411263,36,0.385413231235472,0.4,0.0845289006276854,0.095238095238096,-0.00785573327127383,0.0266826668252878,0.972701882632868,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",41,0.454158511766994,0.423421121187926,0.248726787995185,0.266666666666667,-0.0535601510509081,-0.0446032828903785,0.487916678696375,171,0.465632723965263,0.5,0.242306599309047,0.382620320855615,0.0157496128822723,0.0399983975968924,1.08458463321231,85,0.378494944513313,0.363236684069802,0.285329235430958,0.477747474747475,-0.115239524742457,-0.0873298093435262,1.48700945628346,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",76,0.356301062422424,0.311230853726523,0.299247202760989,0.497619047619047,-0.0714752557892722,-0.0533693377218206,1.19001938211125,194,0.286587790232909,0.2,0.228011671902066,0.324561403508772,0.102421736249786,-0.0652560537186787,0.113812949687809,130,0.238886787631737,0.171302961283079,0.209102452858856,0.381449275362319,0.00864505740583341,-0.00176779018317893,0.571428571428571,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",29,0.248821823325849,0.231397440800225,0.208964997669552,0.386666666666667,-0.0377261977261555,-0.1156365059274,0.904537774771776,54,0.236746065884546,0.158623112353866,0.243507552936279,0.354862057,-0.079063118644744,-0.0455975480564175,0.998346294963122,47,0.115996648095515,0.15,0.0756152951526216,0.0890544995593538,0.00339281309262678,-0.0308834042080564,0.288370212497101,27,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",56,0.0575357560401719,0.06,0.0338077014576118,0.0593951612903226,0.0108391079410245,0.0170132999232196,1.06654397292893,116,0.0380563990641794,0.03,0.0403150107157828,0.0330252412769116,-0.00539318091427612,-0.0052800003581272,3.36221970550475,250,0.0423550570572182,0.0278252886316791,0.0428688469811996,0.052979797979798,-0.00660457454465875,0.00049097902121799,1.53293053452914,15,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,0.452768788569044,0.451513917373032,0.24942081666977,0.464285714285714,0.107043161694737,0.116399355312144,0.418480862468735,166,0.352795653028072,0.303358987853568,0.227299452480533,0.333333333333333,0.0642916668377788,-0.00292261027415181,0.369856491168416,50,0.35808197608721,0.352569326924578,0.263891077582438,0.518412628205128,0.0673331417596805,0.00811577455260473,0.823612690645989,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",34,0.340079771526454,0.36538125358095,0.29902669792685,0.54690833745981,0.0734626394884652,0.161491117085714,0.73409597901347,36,0.303904399096573,0.170733385628475,0.292187264764726,0.598006644518272,0.129545230742678,0.037941644579213,0.531870028438111,38,0.414843191046682,0.3897499685367,0.24958860269395,0.29166965631054,0.0658379872974263,0.0944934995991892,1.9879071439518,1,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",NA,NA,NA,NA,NA,NA,NA,NA,36,0.530881110737047,0.570141788367254,0.189065065824282,0.185662167793794,-0.107108726400046,-0.0483609723104091,1.65493801326009,18,0.187225124915126,0.0734737994756903,0.262073260670011,0.192182914408246,0.0999573018581477,-0.00312268341517124,0.486785939608898,3,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",75,0.424724414986263,0.375,0.270782220311508,0.493351063829787,-0.0528419091195477,-0.0363005446889042,1.27641920667866,192,0.533735766336125,0.553148899805795,0.258036741192617,0.340374331550802,-0.0629741982241512,-0.047166158251535,0.71853122409028,412,0.518491641241135,0.542251005749311,0.255388081735284,0.377777777777778,-0.0218732038895123,-0.0435202974185645,0.819738400426156,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",16,0.330768439686627,0.36113270933588,0.156994073451385,0.164705882352941,-0.0487071082341741,-0.00988623343534871,1.41137145832886,66,0.426044651403131,0.440423664992391,0.177468188240502,0.208311688311689,0.00442000505651659,-0.00875696805172108,0.972227115837697,44,0.321512361868435,0.301181635603605,0.225838237686592,0.421428571428571,0.051763737438265,0.0463218132535918,0.351593901827397,2,"2013",NA,NA,NA
"Yemen","Yemen2013",NA,NA,NA,NA,NA,NA,NA,NA,42,0.342633121115379,0.331964047032354,0.255988728445063,0.43125,0.0661726084588222,0.0157696427433534,0.816939961597694,26,0.42546032530385,0.383848540218359,0.204495691902541,0.04,0.0403781573942304,0.0249158469996423,0.49197386965175,13,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",49,0.247177998575537,0.208348885327336,0.148629745904522,0.201970443349754,0.00551739134605985,0.0147856286082717,1.23529211791425,86,0.210740381368889,0.178368230620863,0.151627587835259,0.285920569166666,0.0968149067641709,0.0736525725143289,0.383583883708229,127,0.194780089978788,0.167595626415204,0.124141119581611,0.204068897359876,0.0150228622416751,0.0283601055388331,1.33320181568329,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
