"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Namibia","Namibia2014",3,10605.0308529434,5703.17630600691,17969.392058372,34421.6345756149,184.449174040478,616.696223991794,3.22666399662828,2,129497.589329706,129497.589329706,47634.4188191291,67365.2411297726,26285.2941606914,27806.9504460623,6.0389907130448,NA,NA,NA,NA,NA,NA,NA,NA,24,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",15,2302.85619868208,1634.17076948562,1889.04738177941,1503.49185472913,769.455343734573,116.737600251317,1.3432973682316,8,7979.04166119943,9255.64397877374,4325.37476289544,6311.01727786751,185.018237832655,1055.03593546642,0.914024118664919,1,1469.4162772615,1469.4162772615,NA,0,0,0,NA,17,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",9,1363.23862957085,449.840024013537,2221.76004241454,1747.8321339191,1743.89796748731,2144.33802540423,0.781061265833085,6,6209.85576627609,6612.18584885436,7697.62135865735,9853.54794366099,-5282.49641409327,-5422.5784379257,0.228931589880386,3,10565.6425901024,12051.7540661879,3283.16320983054,1506.89017391228,16.1154944111685,112.183852899942,0.953034714034406,15,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",66,533.68232404976,292.544272937775,721.466491354599,462.641034312125,-153.295367374109,-98.5537918846979,0.75,16,-72043.2758984751,-48461.2940266143,75341.7808944569,119136.15637685,40477.248830846,7818.15542894765,1.21536940817588,26,669.970712467004,480.627364703751,630.987483247527,803.971881145465,72.6180953028061,8.13544961220577,0.660647201895163,164,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",50,62367.1157972995,28792.5180730989,92492.4028131664,118653.169316288,-30792.8106416865,-23395.9709097349,0.617723545950311,3,365482.39230832,394246.026266936,225977.193401498,183688.078906299,-177167.303744438,-147878.622833975,0.204252660507989,2,188.754009649048,188.754009649048,156.434891936219,221.23234580457,-36.3850000750856,-59.0963115505359,0.817851743540089,178,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",17,96149.5362819921,11035.3474067617,159322.894771175,59960.2272727273,-11796.0426401706,5173.28857724161,1.66083425686384,NA,NA,NA,NA,NA,NA,NA,NA,2,1083033.17896621,1083033.17896621,989837.188466507,1399841.17647059,398235.097899051,565472.565636424,6.59069864343696,35,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",6,10090.8724356366,11801.197103282,7911.64776787679,11623.3098189876,6427.81373144394,7908.09211446872,0.880415637375548,10,61336.5598196559,24619.7664454739,71229.9408055497,68677.5488932726,35811.9485588338,15095.6365407747,1.63434494984779,8,8976.78629290165,7773.24199319857,7269.30536363882,9312.793384879,2307.0391790917,503.037196274112,1.40306518996271,24,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",23,9684.8174725165,11825.5948668733,3968.59847595917,3515.66167931721,-1449.59589194621,-308.553905184157,0.214917385675573,38,25364.2693248794,20270.4756838613,19845.6441680769,15782.9524597507,8102.00193223826,-843.562634959331,0.552645212745388,36,11490.1192079563,7886.67033443383,10009.6458873251,5075.79785258686,4318.34041142037,4343.31925870134,1.16760271234686,65,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",44,4450.67955078319,3760.79694034163,5488.14535889082,6992.87399681081,-979.706896024554,-741.798510592867,0.690653053154856,14,31359.2390454833,10938.632673078,62187.1069023892,92633.5123896653,-1739.30349865398,-3350.28739259514,1.03095777971868,18,19570.9347504167,20308.2810448883,18263.1581404683,25437.7247049378,-4038.54399175487,-1636.86503696282,0.549202288737673,61,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",5,6713.973851974,6597.1014865872,2304.08535178653,2111.34553563063,535.599609500834,569.148936060678,1.24908979174101,8,34027.394748882,19492.0290828359,39934.200475252,23367.7265191047,-12214.6893121284,-9333.13210462261,0.755045996245847,4,11664.5282083715,14666.0922793119,7814.27839681191,11070.2703387893,-4042.06194515076,-5021.59114890964,0.489829534819107,8,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",18,20413.1136436816,9518.4199501668,19513.1515877371,20927.118371328,-4499.1093841111,-1264.53428972213,0.438464447147944,7,59474.9579229206,80448.3754302238,51124.520741096,80416.5273183932,11425.686155735,-15689.0268629077,0.189872598931787,30,22196.5416385336,23015.9511767739,12164.4110699872,14362.463589051,312.647840067602,2966.20192572255,3.41422113477102,72,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",50,5063.23818425851,3150.42521072418,4910.40186821628,5053.98170394433,-651.640688790917,-736.186661013645,1.02612067758473,8,73425.3105034795,84592.8400256028,50593.6056521991,89759.8592296438,33969.5024961963,44302.7142714769,4.60469718453043,15,8167.77344111056,5766.5932364625,6682.87035655811,7010.62443131318,2362.61757760002,1016.23064281898,1.11117310806123,53,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",5,58623.4502528388,59164.9797533173,23839.7592451432,35712.2105909305,-6196.27387346504,-789.244308490221,0.723279801841034,4,-2299.92925838893,38535.2863933456,160657.556384739,221689.89723159,73064.3597541675,126780.051103951,4.93448956844346,7,83660.7367361516,28802.7655915112,99736.1562854138,184445.485741335,-19659.650146165,-19408.3181851955,0.809534485901713,7,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Southsudan","Southsudan2014",3,6442.63106943079,8039.85531176955,10147.5190070236,15121.2135917856,-1713.09959914192,-1742.20321728423,0.855242231785191,15,21287.6362668014,4569.52195106108,30673.0335596242,49447.9840188163,46557.6509019155,47299.7714095554,0.89960241317749,6,79497.1433853299,28460.3818992504,95661.6824376172,188653.596476773,-56119.9090287844,-31086.0705733065,1.80201597552521,8,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",84,4524.79885394906,2401.1571063319,5819.45359587428,2994.98320769038,-1653.6237515494,-1449.40003935216,1.26316377510307,5,7420.47328664094,7307.47146111698,2398.17305088646,1875.04394403021,205.310368369312,-2124.1091786219,2.48927161164219,5,3045.17106686958,1838.50426712507,2700.46247621129,2281.08295014992,1581.81869861059,496.014858792461,NA,30,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",13,13756.4343211976,13256.858678607,4828.29302141115,8661.27946127945,1184.45931803588,1290.07574033492,1.82297539323642,1,15767.1957671958,15767.1957671958,Inf,0,0,0,1,7,11977.4380357647,10814.8148148148,5027.9115059549,4412.69841269841,-399.45805751935,-354.967018735975,1.69097219807682,3,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",4,13707.2395197395,12287.6984126984,6960.80944351635,8817.23137973138,-1809.37195520529,-1809.37195520529,0.576923076923077,14,20911.3508877937,19814.3491032369,10172.5124901109,11787.037037037,5819.41977514574,5283.68258159507,0.636952495952921,1,11055.5555555556,11055.5555555556,NA,0,0,0,1,3,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Sudan","Sudan2014",1,479.255588525062,479.255588525062,NA,0,0,0,1,1,4139.15118597096,4139.15118597096,NA,0,0,0,1,2,9098.2517084249,9098.2517084249,13366.9193642303,18903.678652042,-6052.74433113883,-6301.22621734733,0.622632023354717,16,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Suriname","Suriname2010",11,14462.7913171326,15201.3960635738,4782.4676829919,7817.24347298117,367.989260476291,799.329357565521,0.295770453415875,1,22262.6998583283,22262.6998583283,NA,0,0,0,1,11,15069.6293018797,16069.3376251266,3407.35870688782,5282.33151183971,-580.2057686694,-477.394844953085,0.546148242985667,5,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,6,190943.167573427,199569.848234017,46053.5842483213,16710.9652695456,22147.6740108064,25439.5046001327,1.02621806239832,2,147804.913599664,147804.913599664,97538.4346809089,137940.177178384,74425.3023613367,61778.8945182808,7.48101278898013,9,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",10,2028.47274816885,1718.57016446485,1624.8234904146,2386.72558562223,-542.436572832101,-568.795547810691,0.751604799847163,3,738.148589737428,753.409630505135,432.025851973014,816.477006575748,148.906642720447,145.410666885395,NA,3,1937.92552846974,1666.48789020729,654.57623351678,1230.42872819015,-189.265183268238,-191.470549632661,NA,29,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",10,961.543174383349,2489.5354792954,7459.02870333752,15247.0036657692,1531.06486338825,-1135.04415314419,1.11340956590524,9,5401.65138873523,5132.10905302688,2681.73097776844,4572.51901011336,412.208852611956,917.958508531295,0.261721943948934,8,6330.83209681167,5564.66315653486,2994.13283498928,4007.08698124403,-944.876323984351,-1356.49928209721,0.955946316825596,64,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",2,40303.9838989459,40303.9838989459,27997.2027620958,39594.0238546653,14882.587293426,13198.0079515551,2.48187798152385,6,13344.8853954205,13210.8140642462,2821.18136844419,131.646660685386,32.211311183759,-7.0392565607028,0.90094617828856,6,10620.8812062984,9846.82663407014,6264.10896335347,9858.37451950137,3188.10538415857,3237.66814085287,1.22462453799296,9,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",30,56865.4641833679,40868.1844876163,50089.5649505533,107175.818565369,-7918.63503154231,-4643.79239464445,0.272101789262596,34,75421.9803635273,42585.0698491942,68344.6167634751,141901.296007744,-23232.5932484694,-431.564633696863,0.383455568690007,1,65542.3439250783,65542.3439250783,NA,0,0,0,1,17,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",32,26621.5624025478,26716.1009322589,13895.9938993862,16081.1252619636,-8618.71611753633,-11359.229334466,0.209570612267736,1,-3322.77884986021,-3322.77884986021,NA,0,0,0,1,3,24088.1479351488,24244.7673625446,4823.9793287113,5103.88529932921,-1770.49629438602,-829.720523296108,0.680031037794259,136,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",14,2545.32698264905,3127.91927802922,2247.76697633389,2381.59027697789,-233.896897684301,640.843940117472,0.58129183102597,8,12112.9241654376,9918.67828739276,10277.6091952439,20905.5169005654,9876.35882427867,10928.7413978049,3.32671940011415,6,62767.7235220345,50916.0260146594,60979.0293292434,96359.0754543341,28967.5239609539,38621.5972133811,2.49290130601744,90,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",35,5838.48755170529,4269.70452338749,10289.8080354781,4389.03523767278,-6670.27243233519,-7532.08487856611,0.30149940237349,4,5666.75521543519,6785.83930026474,2765.59236673152,4175.59682357181,-1466.8743899823,-1439.17252532391,0.474534831506977,1,3037.04433468304,3037.04433468304,NA,0,0,0,1,108,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",6,13468.6403122079,11849.3540015749,6763.50345366946,5560.97539360703,2603.88846339877,1255.92699955053,0.632324390077897,23,45295.9472647622,28334.8305273873,43436.4197919372,46131.9585433371,-2488.95587238292,-3355.47772134278,1.43008331771661,34,20343.7287580438,24360.4052012665,14182.7595352072,21092.917874701,-2004.56079667539,3281.93737620806,0.482053750050866,79,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",14,4803.42006282156,3108.04450030967,5645.88937051845,6956.39079611288,5651.14694203505,2962.3753316386,0.774248869079306,1,44102.0350060387,44102.0350060387,NA,0,0,0,1,2,2843.5450427434,2843.5450427434,72.7343393980082,102.861889226911,5.68819606043814,6.42886807668194,1.18408604312571,11,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",1,82673.4979040522,82673.4979040522,NA,0,0,0,1,1,150843.682412023,150843.682412023,NA,0,0,0,1,2,15195.9152176969,15195.9152176969,1585.56780397809,2242.33149244794,-411.431721833435,-407.696634990534,0.642660181099648,25,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",68,15490.601684262,8216.7414537479,14907.9272628061,23405.0631124011,-4945.44920290255,-1283.07406019566,3.29572296158165,23,15701.4778277282,9063.96499623376,18980.0646895113,18607.63813481,1932.11062909816,4068.15406834916,0.199156827952728,13,7760.87776194985,3840.82453838409,9547.54329184781,9928.31866987761,1142.58945286401,5664.33784293542,0.315217800848043,17,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",4,5333.53176704398,6092.7777079954,2844.64333013141,3933.00303223963,-76.5801250856012,-614.432650155304,1,13,55217.6611864399,26653.5060409658,62022.0295516206,107993.464612499,-11745.6729616675,-15950.6986285255,1.31295437434888,4,8617.09519181924,8777.49914292909,2799.06023957137,2233.33983201068,-64.7389258062334,-4.87813526429642,1.2515121355178,12,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",8,4001.13539276248,3484.74387657533,11737.1922373735,14024.3426127548,-4506.11530790267,-4481.09221395447,0.19040095973362,NA,NA,NA,NA,NA,NA,NA,NA,1,7773.64062061764,7773.64062061765,Inf,0,0,0,1,13,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",21,10984974.4049649,3539662.63640879,13855884.8250561,17641967.0696646,12829122.4052243,11832689.7046292,2,3,25471841.0766474,24834388.5002391,2916442.62336659,4817050.87188831,651981.172218441,226856.86109898,1.43854877848681,5,11216724.4652119,11256736.1636115,2658733.46628954,0,-402046.892564165,-154461.3468326,NA,33,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
